"","actn","actp","gchl","gDO","gsal","gtemp","gmeanstage","acflow","acmaxstage","acminstage","date"
"172",8.64979538292946,-0.283989240401571,13.3228991325144,19.1316584167187,-6.48565068040893,-5.4380803929262,-0.396015490686424,19.6461523817177,-0.533094182747861,-0.458650552142069,"2017-12-23"
"173",7.90137077213178,-0.271238296274573,13.4153166697391,17.9716149449647,-6.53235710966043,-5.53589907469749,-0.44579217214718,21.4576697929679,-0.564493656724881,-0.491636379498072,"2017-12-26"
"174",6.66755258448263,-0.257628101898743,13.6499752279406,16.687635368423,-6.66764452987749,-5.61581246481306,-0.493850961144695,23.3436950850701,-0.572448100211317,-0.502417271303006,"2017-12-29"
"175",5.34196729970228,-0.243598674986461,14.0231427491975,15.3838149852384,-6.8654730978208,-5.67821346285888,-0.540482729819534,25.4373844337372,-0.560728320498947,-0.496220724601058,"2018-01-01"
"176",4.24105977078179,-0.229287752704489,14.5268938164078,14.1896165567503,-7.08748281769848,-5.72265538696271,-0.584694409918559,27.8111432177813,-0.536512098079002,-0.481937998678852,"2018-01-04"
"177",3.57781371253457,-0.215155403298414,15.1482101765345,13.2471395684193,-7.29214833164207,-5.74797466760228,-0.625948026916024,29.8455803976353,-0.509394820863558,-0.469658364525974,"2018-01-07"
"178",3.49737682535048,-0.201737057424113,15.872039622016,12.7006810200125,-7.43294285115736,-5.75409528773357,-0.663360257044115,31.1392719839809,-0.489003681086571,-0.468011275382619,"2018-01-10"
"179",4.02516563264887,-0.18943914211975,16.6763715066963,12.6698683637234,-7.47900378991814,-5.74289645083448,-0.695882216131355,32.3591229278833,-0.483588891337974,-0.48277891472382,"2018-01-13"
"180",5.11298707995677,-0.179643146052902,17.5393863737142,13.2516406668937,-7.40835446706878,-5.71555001719674,-0.723424259124809,33.01314159908,-0.497646909950774,-0.515115229615724,"2018-01-16"
"181",6.64891558349927,-0.172300438005745,18.4357285930602,14.4940308644414,-7.20780333313612,-5.67161447051769,-0.744289414279921,33.4500505842221,-0.529844772486049,-0.561548170150461,"2018-01-19"
"182",8.49818364087376,-0.168068413260613,19.3381757507574,16.3888844214777,-6.88350633963535,-5.61077353174243,-0.757757372657879,32.4735026014532,-0.575336627197526,-0.615263504562695,"2018-01-22"
"183",10.528772564528,-0.167607038216716,20.2179820189792,18.866279514003,-6.46205423736597,-5.53553386015421,-0.76368444355129,31.2978796012855,-0.627618254464295,-0.667545625101696,"2018-01-25"
"184",12.6017157484352,-0.171269124071052,21.047084159426,21.7975296599876,-5.96970896358945,-5.4464348058415,-0.760391470801432,29.0004771485561,-0.677173051056153,-0.708663646950033,"2018-01-28"
"185",14.6724060130326,-0.17938880554471,21.7956490232539,24.9993422604066,-5.4488856930508,-5.34429280575294,-0.748639800438287,26.8905796771219,-0.71433213886782,-0.731495453229975,"2018-01-31"
"186",16.7712175695488,-0.192445425689725,22.4370772294504,28.2555628667296,-4.93788993116724,-5.22872770613692,-0.727660031083176,23.2661469244147,-0.729678135831144,-0.731883802036192,"2018-02-03"
"187",18.9622794659135,-0.210581556947032,22.9459996723433,31.3281263394003,-4.47190496704439,-5.10219022072298,-0.698234213858331,19.2829188774909,-0.718050349126381,-0.708720634882504,"2018-02-06"
"188",21.3306087335551,-0.233992339863639,23.3001052439604,33.9808024753877,-4.07094183237623,-4.96611272848992,-0.661235283356073,14.6186429008883,-0.679046986083127,-0.663782852350551,"2018-02-08"
"189",23.9763267248135,-0.262791068454329,23.480448654036,36.0022535981785,-3.74498137169885,-4.82149402757214,-0.617278640838065,9.76708814562917,-0.61700464849494,-0.601924511722921,"2018-02-12"
"190",26.9195293653499,-0.296657587351132,23.4713471743149,37.2227343607143,-3.48619737878933,-4.6688951559986,-0.568570396624498,4.59499769820853,-0.538835503716644,-0.530337457936013,"2018-02-15"
"191",30.1242256433563,-0.335210949477339,23.2620362935094,37.5308649221185,-3.27242254468087,-4.5088944898979,-0.516260080907593,-1.07939961784341,-0.452375184351456,-0.456942586865584,"2018-02-18"
"192",33.449792178791,-0.378082306168215,22.8459100919706,36.8803429563851,-3.06857478186841,-4.34224948188837,-0.462305337297465,-6.99539378279628,-0.367511886353916,-0.388910403248436,"2018-02-21"
"193",36.6355144229038,-0.424740096977392,22.2218290781568,35.2934114261432,-2.83247494788574,-4.16938923118337,-0.408557551087283,-12.8474854758164,-0.294665984311067,-0.331295401077155,"2018-02-24"
"194",39.3447113559483,-0.474610907065256,21.3940002571521,32.8552836917229,-2.52046694175333,-3.99135373472205,-0.356129168203302,-18.0774631940239,-0.242532919589233,-0.286939774845102,"2018-02-27"
"195",41.1697774102487,-0.52681429638141,20.3696474214498,29.698463197258,-2.09342366733058,-3.80911590767855,-0.307044432436266,-23.6759147491322,-0.215288575516395,-0.256975347842794,"2018-03-02"
"196",41.6944290340586,-0.580384888908001,19.1615265591121,25.989789003221,-1.52203136612703,-3.62297867963235,-0.262251267527918,-28.8417777314714,-0.211900608081358,-0.241106157775719,"2018-03-05"
"197",40.5254726123216,-0.634349320597638,17.7866470870142,21.9160821931386,-0.794213460772932,-3.43170618905888,-0.222545801054282,-33.813912255109,-0.227595329003998,-0.237244698159975,"2018-03-08"
"198",37.3507388312721,-0.688046282414691,16.2648424491234,17.6631667903882,0.0843487199160784,-3.23607966236705,-0.189078771567979,-37.4400147589491,-0.256632882158663,-0.242940617002647,"2018-03-11"
"199",32.0382547825868,-0.740116048928781,14.6196529305786,13.4037606489291,1.09117865005915,-3.03695984073298,-0.16158774672417,-41.1260871720115,-0.29153229538451,-0.254378661261299,"2018-03-14"
"200",24.6595479257008,-0.789313965598351,12.8770829699455,9.28434067908677,2.18912030363664,-2.8338307547022,-0.140948474489914,-43.7887111676973,-0.323436611826595,-0.267541949900432,"2018-03-17"
"201",15.5188305780552,-0.834311668660715,11.0650254690211,5.41929736039544,3.32894938440167,-2.62815838587619,-0.12688814784541,-46.3292758067883,-0.343485711124841,-0.278821942341538,"2018-03-20"
"202",5.12865323281155,-0.874047296455868,9.2146560615868,1.88781848885992,4.45900378386571,-2.42104714343707,-0.119474451702297,-47.4387593183795,-0.346479089189204,-0.285163808825475,"2018-03-23"
"203",-5.81012672578584,-0.907292263338868,7.35707912971576,-1.26875079786115,5.52557294468581,-2.21114153062114,-0.118257275410866,-47.8727720650217,-0.331685015243515,-0.284175788463039,"2018-03-26"
"204",-16.4770045450922,-0.932632992631774,5.52341540252007,-4.04364103494295,6.48280795796014,-2.00048223042158,-0.122600882828443,-47.6721678625187,-0.303283052811628,-0.276041249709197,"2018-03-29"
"205",-26.0093283953522,-0.948715334815112,3.74488473475487,-6.45607287563564,7.29370343768134,-1.78919221983276,-0.133081266908371,-46.8893427502806,-0.267415969077287,-0.262883667828206,"2018-04-01"
"206",-33.6712559626738,-0.954403793853571,2.05139093971336,-8.5469816369875,7.94056446984283,-1.57806851708286,-0.148581456867338,-45.354390870545,-0.229030846666856,-0.247446762103095,"2018-04-04"
"207",-38.9164738090639,-0.948916853134057,0.470149334177436,-10.3688263786086,8.41605079409002,-1.36747771487488,-0.168322851717476,-42.8582350723887,-0.193718277563148,-0.232626299191054,"2018-04-07"
"208",-41.4549192777623,-0.931666818411485,-0.97371806755651,-11.972665964915,8.72609687055646,-1.15767725354534,-0.191596190830597,-39.8814859677922,-0.168490672889114,-0.221547459306126,"2018-04-10"
"209",-41.2714924457393,-0.902229759093232,-2.25828880406516,-13.3997206631198,8.88649337923588,-0.949675623775587,-0.216933324000754,-36.4540337649345,-0.159777828319186,-0.217986299520399,"2018-04-13"
"210",-38.6401614464347,-0.86039665449193,-3.36407575012017,-14.6713834531641,8.91878658351268,-0.742645044699279,-0.243722197201913,-33.1536508765479,-0.170011359293453,-0.226011575887402,"2018-04-16"
"211",-34.0688245830025,-0.806263384528926,-4.27593373127381,-15.7861395616945,8.84506410883785,-0.536726087219639,-0.270468885143715,-28.9357004005988,-0.197115812404867,-0.248369981223499,"2018-04-19"
