"","eNH4","eTOC","eDO","eTP","esal","eturb","etemp","eTN","epH","echl"
"78",-0.0113119938807025,-0.294187566656878,0.0523176402772094,-0.00524011444564645,-0.00607371958753256,-5.6031482593572,2.9667982306962,-0.139251932266108,0.00164511767415795,0.613772775627186
"79",-0.0107122536891434,-0.231830794999653,0.0809230002563201,-0.00384386678760797,-0.865043194132331,-2.64879048304551,2.72832065847325,-0.0923345541398413,0.00282875243441565,1.70942960258007
"80",-0.00997300594756961,-0.158772215591956,0.222240829385469,-0.00418445024842172,-1.60297483775261,-0.335089063588738,1.61884272868936,-0.0390253787071226,0.0286295471961913,2.00990598359761
"81",-0.0101225932488709,-0.0584850096850503,0.51513650935564,-0.0055588513494897,-2.27210973549601,-0.890109107346204,-0.568204744923138,-0.0228242109465654,0.0318210253439325,1.15544674918675
"82",-0.0110702067222247,-0.101284816551789,0.825862309689361,-0.00585638676573054,-2.61861314230319,-3.74629625248622,-3.13263622797064,-0.0593964292952894,-0.012947000350274,-0.424212722152316
"83",-0.0119093465919996,-0.460543170931344,0.947455877719173,-0.00540379301606628,-2.22925016029791,-6.2899142433028,-4.77306748384196,-0.12342219740024,-0.0287451133039213,-1.86459308537575
"84",-0.0121143683896224,-0.945624828858909,0.78654029899852,-0.00537396185287463,-1.03934102922188,-6.37990852325133,-4.50448065680884,-0.167570201981085,-0.0122606698604845,-2.46415116807625
"85",-0.0118746676192046,-1.20496983346002,0.473523287983377,-0.00553927435782132,0.524692537044214,-4.23498541971925,-2.48574089125126,-0.168651698278758,-0.0245757422246667,-2.2427484878572
"86",-0.0118107525301153,-1.13940169571059,0.228288982620014,-0.00498000899940012,1.74418774124957,-1.83460839747299,0.0977286008168137,-0.145057009777568,-0.0164035373354408,-1.77063636269198
"87",-0.0122210998093924,-0.922572006535925,0.134764228797116,-0.0036301013690305,2.18407484835056,-0.77248705681003,1.98808478985625,-0.128206236759538,0.0588416149694985,-1.5709798573865
"88",-0.0126293639356421,-0.745045101185582,0.0885414569990659,-0.00289309126774116,2.07363507662314,-0.77284311638482,2.74850125027958,-0.122939741412291,0.100658658074196,-1.73463073040481
"89",-0.0124679979964365,-0.697409977397795,-0.0455404540356889,-0.00364861500731018,2.11817326333375,-0.340674341471859,2.82583902693876,-0.106052480512881,0.0559244059127534,-1.98548370317156
"90",-0.0117521760849726,-0.714093180642967,-0.252063105552735,-0.00404700054386133,2.7881282076191,1.36031258850115,2.79525402222656,-0.0606894178653268,0.0365610088400139,-2.04251208861817
"91",-0.0109712703115929,-0.62770581547653,-0.366670278205826,-0.00293398560034409,3.73624558532163,3.40862802154236,2.63435561877734,-0.00689872384471248,0.102899526097507,-1.85570518402346
"92",-0.0105889176794416,-0.363082237231131,-0.248466282664899,-0.00263133708836448,3.87740985246039,3.86055087269255,1.74826774496231,0.0127999125922913,0.166430074376093,-1.56040131888785
"93",-0.0104470159787793,0.0288599601810376,0.0587088614075574,-0.00450200279176869,2.23197791256456,1.73517473457518,-0.227516569905213,-0.0168877049599059,0.166281507978299,-1.28239270597008
"94",-0.00983659742970303,0.513186109825361,0.390693627868712,-0.00690968700384974,-1.07765775371186,-1.96461203712706,-2.77313866230401,-0.0692596445349193,0.13076364478245,-1.035856302288
"95",-0.00844771052742865,0.970005185300193,0.584467391117947,-0.00752173766051055,-4.25368355107662,-5.05529732204451,-4.56439352554041,-0.0998010365062537,0.0921618309408581,-0.869005248590818
"96",-0.00679769276673125,1.1018997612696,0.552419593668985,-0.00543015445181402,-5.07301125499771,-5.94227455230259,-4.37701117124522,-0.0706488939183415,0.0659238471464307,-0.902156929856489
