#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 08 02 06 00 144  4.9  5.5 99.00 99.00 99.00 999 1014.4  29.6  32.8 999.0 99.0 99.00
2010 08 02 07 00 158  4.8  5.8 99.00 99.00 99.00 999 1014.2  29.2  32.7 999.0 99.0 99.00
2010 08 02 08 00 161  5.3  6.0 99.00 99.00 99.00 999 1013.9  29.3  32.6 999.0 99.0 99.00
2010 08 02 09 00 161  4.8  5.7 99.00 99.00 99.00 999 1013.8  29.3  32.5 999.0 99.0 99.00
2010 08 02 10 00 162  3.7  4.5 99.00 99.00 99.00 999 1013.9  29.3  32.4 999.0 99.0 99.00
2010 08 02 11 00 152  3.8  4.4 99.00 99.00 99.00 999 1014.6  29.3  32.3 999.0 99.0 99.00
2010 08 02 12 00 162  3.3  3.8 99.00 99.00 99.00 999 1015.4  30.0  32.1 999.0 99.0 99.00
2010 08 02 13 00 280  1.0  1.8 99.00 99.00 99.00 999 1016.6  30.0  32.1 999.0 99.0 99.00
2010 08 02 14 00  21  6.7  7.6 99.00 99.00 99.00 999 1017.2  28.3  32.1 999.0 99.0 99.00
2010 08 02 15 00  45  1.1  2.0 99.00 99.00 99.00 999 1017.4  28.8  32.2 999.0 99.0 99.00
2010 08 02 16 00  20  1.8  2.5 99.00 99.00 99.00 999 1017.5  29.4  32.4 999.0 99.0 99.00
2010 08 02 17 00  88  1.0  2.0 99.00 99.00 99.00 999 1017.1  29.8  32.7 999.0 99.0 99.00
2010 08 02 18 00 103  2.9  3.4 99.00 99.00 99.00 999 1016.7  29.9  32.8 999.0 99.0 99.00
2010 08 02 19 00 354  0.3  0.6 99.00 99.00 99.00 999 1016.4  30.2  32.9 999.0 99.0 99.00
2010 08 02 20 00 116  3.2  3.8 99.00 99.00 99.00 999 1015.9  30.6  33.1 999.0 99.0 99.00
2010 08 02 21 00 120  3.5  4.3 99.00 99.00 99.00 999 1016.0  30.7  33.2 999.0 99.0 99.00
2010 08 02 22 00  74  2.4  2.9 99.00 99.00 99.00 999 1016.2  30.3  33.2 999.0 99.0 99.00
2010 08 02 23 00  93  3.4  4.0 99.00 99.00 99.00 999 1016.2  30.2  33.1 999.0 99.0 99.00
2010 08 03 00 00  99  1.9  2.5 99.00 99.00 99.00 999 1016.1  30.1  33.0 999.0 99.0 99.00
2010 08 03 01 00 113  4.0  4.4 99.00 99.00 99.00 999 1016.1  29.9  33.0 999.0 99.0 99.00
2010 08 03 02 00  95  6.0  6.9 99.00 99.00 99.00 999 1016.6  30.2  32.8 999.0 99.0 99.00
2010 08 03 03 00  89  5.7  6.6 99.00 99.00 99.00 999 1017.4  30.1  32.6 999.0 99.0 99.00
2010 08 03 04 00  87  4.6  5.4 99.00 99.00 99.00 999 1017.6  30.0  32.5 999.0 99.0 99.00
2010 08 03 05 00  97  4.5  5.1 99.00 99.00 99.00 999 1017.4  29.7  32.4 999.0 99.0 99.00
2010 08 03 06 00 122  5.3  5.9 99.00 99.00 99.00 999 1016.9  29.6  32.4 999.0 99.0 99.00
2010 08 03 07 00 111  4.5  5.7 99.00 99.00 99.00 999 1016.6  29.7  32.2 999.0 99.0 99.00
2010 08 03 08 00 121  5.2  6.1 99.00 99.00 99.00 999 1016.4  29.5  32.1 999.0 99.0 99.00
2010 08 03 09 00 104  4.2  4.6 99.00 99.00 99.00 999 1016.5  29.5  32.0 999.0 99.0 99.00
2010 08 03 10 00 101  3.2  3.9 99.00 99.00 99.00 999 1016.5  29.6  31.9 999.0 99.0 99.00
2010 08 03 11 00  98  3.8  4.3 99.00 99.00 99.00 999 1016.6  29.6  31.8 999.0 99.0 99.00
2010 08 03 12 00 119  3.4  3.9 99.00 99.00 99.00 999 1017.1  29.6  31.7 999.0 99.0 99.00
2010 08 03 13 00 101  6.4  7.4 99.00 99.00 99.00 999 1017.4  29.2  31.7 999.0 99.0 99.00
2010 08 03 14 00  88  1.7  2.2 99.00 99.00 99.00 999 1017.5  30.0  31.7 999.0 99.0 99.00
2010 08 03 15 00 113  2.9  3.2 99.00 99.00 99.00 999 1017.8  30.2  31.9 999.0 99.0 99.00
2010 08 03 16 00 133  2.8  3.6 99.00 99.00 99.00 999 1017.7  30.1  32.1 999.0 99.0 99.00
2010 08 03 17 00 146  2.4  3.2 99.00 99.00 99.00 999 1017.5  30.7  32.4 999.0 99.0 99.00
2010 08 03 18 00 171  3.3  4.1 99.00 99.00 99.00 999 1016.7  30.6  32.7 999.0 99.0 99.00
2010 08 03 19 00 174  3.2  3.8 99.00 99.00 99.00 999 1016.7  30.6  32.7 999.0 99.0 99.00
2010 08 03 20 00 157  2.5  3.8 99.00 99.00 99.00 999 1016.5  30.5  32.8 999.0 99.0 99.00
2010 08 03 21 00 107  3.0  3.7 99.00 99.00 99.00 999 1016.1  30.0  32.8 999.0 99.0 99.00
2010 08 03 22 00 102  3.3  3.9 99.00 99.00 99.00 999 1016.0  30.2  32.7 999.0 99.0 99.00
2010 08 03 23 00  63  1.9  3.7 99.00 99.00 99.00 999 1015.5  30.1  32.6 999.0 99.0 99.00
2010 08 04 00 00 137  3.4  4.0 99.00 99.00 99.00 999 1015.6  29.9  32.5 999.0 99.0 99.00
2010 08 04 01 00 114  3.3  4.5 99.00 99.00 99.00 999 1016.4  29.7  32.4 999.0 99.0 99.00
2010 08 04 02 00 118  3.0  3.6 99.00 99.00 99.00 999 1017.0  29.7  32.3 999.0 99.0 99.00
2010 08 04 03 00 141  3.1  4.0 99.00 99.00 99.00 999 1017.3  29.7  32.2 999.0 99.0 99.00
2010 08 04 04 00  48  2.1  3.0 99.00 99.00 99.00 999 1017.2  26.2  32.2 999.0 99.0 99.00
2010 08 04 05 00  15  3.0  4.3 99.00 99.00 99.00 999 1015.9  27.3  32.1 999.0 99.0 99.00
2010 08 04 06 00 118  5.0  5.8 99.00 99.00 99.00 999 1015.4  28.8  32.0 999.0 99.0 99.00
2010 08 04 07 00 130  4.9  5.7 99.00 99.00 99.00 999 1014.9  29.1  32.0 999.0 99.0 99.00
2010 08 04 08 00 145  4.2  5.2 99.00 99.00 99.00 999 1014.8  29.0  32.0 999.0 99.0 99.00
2010 08 04 09 00 129  4.2  5.0 99.00 99.00 99.00 999 1014.7  29.1  31.9 999.0 99.0 99.00
2010 08 04 10 00 117  5.7  6.3 99.00 99.00 99.00 999 1015.0  28.6  31.9 999.0 99.0 99.00
2010 08 04 11 00 139  4.9  5.9 99.00 99.00 99.00 999 1015.1  29.0  31.7 999.0 99.0 99.00
2010 08 04 12 00 135  4.0  4.7 99.00 99.00 99.00 999 1016.0  29.5  31.6 999.0 99.0 99.00
2010 08 04 13 00 121  5.0  5.5 99.00 99.00 99.00 999 1016.0  29.4  31.5 999.0 99.0 99.00
2010 08 04 14 00 123  3.7  4.4 99.00 99.00 99.00 999 1016.3  29.6  31.4 999.0 99.0 99.00
2010 08 04 15 00 140  4.1  4.6 99.00 99.00 99.00 999 1016.7  29.9  31.5 999.0 99.0 99.00
2010 08 04 16 00 142  4.5  6.3 99.00 99.00 99.00 999 1016.7  29.8  31.7 999.0 99.0 99.00
2010 08 04 17 00 171  3.7  5.1 99.00 99.00 99.00 999 1016.2  30.1  32.0 999.0 99.0 99.00
2010 08 04 18 00 141  3.7  4.4 99.00 99.00 99.00 999 1015.7  30.0  32.3 999.0 99.0 99.00
2010 12 01 17 00 223  1.8  2.2 99.00 99.00 99.00 999 1018.3  25.9  25.3  19.6 99.0 99.00
2010 12 01 18 00 282  4.3  4.8 99.00 99.00 99.00 999 1017.3  25.1  25.6  19.5 99.0 99.00
2010 12 01 19 00 335  9.9 11.2 99.00 99.00 99.00 999 1016.9  23.0  25.7  19.4 99.0 99.00
2010 12 01 20 00 334 10.2 11.4 99.00 99.00 99.00 999 1016.8  23.1  25.7  19.4 99.0 99.00
2010 12 01 21 00 349  8.9 10.1 99.00 99.00 99.00 999 1017.2  22.9  25.7  18.7 99.0 99.00
2010 12 01 22 00   2  9.7 10.8 99.00 99.00 99.00 999 1017.7  21.6  25.5  17.5 99.0 99.00
2010 12 01 23 00   0  8.8  9.8 99.00 99.00 99.00 999 1018.3  21.3  25.3  16.5 99.0 99.00
2010 12 02 00 00   4  7.9  9.6 99.00 99.00 99.00 999 1018.8  21.0  25.2  15.2 99.0 99.00
2010 12 02 01 00  10  9.3 10.7 99.00 99.00 99.00 999 1019.4  20.7  25.1  13.0 99.0 99.00
2010 12 02 02 00   9  9.2 10.9 99.00 99.00 99.00 999 1019.7  20.3  24.9  13.0 99.0 99.00
2010 12 02 03 00  15  9.5 11.0 99.00 99.00 99.00 999 1019.7  20.1  24.6  11.3 99.0 99.00
2010 12 02 04 00  19  9.3 10.6 99.00 99.00 99.00 999 1019.5  20.1  24.3  10.7 99.0 99.00
2010 12 02 05 00  12  8.9  9.9 99.00 99.00 99.00 999 1019.4  19.6  24.0  10.9 99.0 99.00
2010 12 02 06 00   2  9.0 10.3 99.00 99.00 99.00 999 1019.0  18.5  23.9   9.9 99.0 99.00
2010 12 02 07 00  11 10.0 11.5 99.00 99.00 99.00 999 1018.9  17.5  23.6   8.0 99.0 99.00
2010 12 02 08 00   8 11.1 12.5 99.00 99.00 99.00 999 1018.6  16.6  23.4   8.0 99.0 99.00
2010 12 02 09 00   8 11.1 13.1 99.00 99.00 99.00 999 1018.2  16.5  23.2   9.2 99.0 99.00
2010 12 02 10 00  12 11.1 13.4 99.00 99.00 99.00 999 1018.3  15.9  22.9   9.0 99.0 99.00
2010 12 02 11 00  14 10.9 12.3 99.00 99.00 99.00 999 1018.4  16.0  22.7  10.3 99.0 99.00
2010 12 02 12 00  16 12.5 14.3 99.00 99.00 99.00 999 1019.0  16.2  22.5  10.4 99.0 99.00
2010 12 02 13 00 359  9.5 11.4 99.00 99.00 99.00 999 1019.8  15.5  22.2  11.0 99.0 99.00
2010 12 02 14 00   2  9.6 10.6 99.00 99.00 99.00 999 1020.3  14.8  22.0  10.8 99.0 99.00
2010 12 02 15 00   3  9.4 10.2 99.00 99.00 99.00 999 1020.6  15.9  21.9  11.8 99.0 99.00
2010 12 02 16 00   2  9.2 10.5 99.00 99.00 99.00 999 1020.5  17.1  21.9  12.0 99.0 99.00
2010 12 02 17 00   1  8.0  8.9 99.00 99.00 99.00 999 1020.0  18.1  21.9  12.8 99.0 99.00
2010 12 02 18 00   4  9.0  9.7 99.00 99.00 99.00 999 1018.9  18.7  21.9  12.5 99.0 99.00
2010 12 02 19 00 359  7.4  8.1 99.00 99.00 99.00 999 1018.4  19.4  22.0  13.1 99.0 99.00
2010 12 02 20 00   1  7.1  8.0 99.00 99.00 99.00 999 1018.2  20.1  22.0  13.6 99.0 99.00
2010 12 02 21 00  11  6.4  7.1 99.00 99.00 99.00 999 1018.2  20.8  21.9  13.5 99.0 99.00
2010 12 02 22 00   1  6.4  6.9 99.00 99.00 99.00 999 1018.3  21.1  21.8  12.6 99.0 99.00
2010 12 02 23 00   4  7.3  8.5 99.00 99.00 99.00 999 1018.7  21.0  21.8  12.2 99.0 99.00
2010 12 03 00 00   7  7.7  8.4 99.00 99.00 99.00 999 1019.2  20.4  21.7  11.9 99.0 99.00
2010 12 03 01 00   7  8.6  9.1 99.00 99.00 99.00 999 1019.6  19.6  21.6  11.9 99.0 99.00
2010 12 03 02 00   8  8.8  9.9 99.00 99.00 99.00 999 1019.9  19.1  21.5  11.2 99.0 99.00
2010 12 03 03 00   3  8.3 10.2 99.00 99.00 99.00 999 1019.8  18.3  21.3  12.4 99.0 99.00
2010 12 03 04 00   6  8.8  9.7 99.00 99.00 99.00 999 1019.6  17.7  21.1  13.4 99.0 99.00
2010 12 03 05 00   5  9.6 10.8 99.00 99.00 99.00 999 1019.4  17.2  21.0  13.6 99.0 99.00
2010 12 03 06 00  10  9.5 10.9 99.00 99.00 99.00 999 1019.0  16.3  21.0  12.7 99.0 99.00
2010 12 03 07 00  10 10.4 12.1 99.00 99.00 99.00 999 1018.9  15.6  20.7  11.8 99.0 99.00
2010 12 03 08 00   7 10.0 11.8 99.00 99.00 99.00 999 1018.7  15.0  20.4  11.1 99.0 99.00
2010 12 03 09 00  14  9.7 10.6 99.00 99.00 99.00 999 1018.8  14.8  20.2  10.6 99.0 99.00
2010 12 03 10 00  14 10.8 11.7 99.00 99.00 99.00 999 1019.0  14.5  20.0   8.4 99.0 99.00
2010 12 03 11 00  15 11.4 13.3 99.00 99.00 99.00 999 1019.5  14.3  19.8   6.2 99.0 99.00
2010 12 03 12 00  10 10.3 11.5 99.00 99.00 99.00 999 1020.0  13.8  19.7   7.1 99.0 99.00
2010 12 03 13 00   6  9.3 10.1 99.00 99.00 99.00 999 1020.5  14.1  19.6   6.3 99.0 99.00
2010 12 03 14 00  17  8.6  9.3 99.00 99.00 99.00 999 1020.7  14.1  19.5   6.5 99.0 99.00
2010 12 03 15 00   0  7.2  7.9 99.00 99.00 99.00 999 1021.0  14.5  19.5   7.2 99.0 99.00
2010 12 03 16 00   0  6.6  7.6 99.00 99.00 99.00 999 1020.8  15.8  19.6   7.3 99.0 99.00
2010 12 03 17 00   8  5.3  6.5 99.00 99.00 99.00 999 1020.0  16.8  19.7   7.4 99.0 99.00
2010 12 03 18 00   6  6.0  6.7 99.00 99.00 99.00 999 1019.3  17.7  19.9   7.6 99.0 99.00
2010 12 03 19 00 355  5.3  5.9 99.00 99.00 99.00 999 1018.6  18.3  20.1   7.7 99.0 99.00
2010 12 03 20 00 354  5.5  6.0 99.00 99.00 99.00 999 1018.4  18.9  20.1   8.2 99.0 99.00
2010 12 03 21 00   2  4.8  5.1 99.00 99.00 99.00 999 1018.6  19.6  20.2   8.5 99.0 99.00
2010 12 03 22 00   2  5.0  5.6 99.00 99.00 99.00 999 1018.8  20.0  20.1   8.5 99.0 99.00
2010 12 03 23 00   0  5.0  5.7 99.00 99.00 99.00 999 1018.9  20.1  20.1   7.7 99.0 99.00
2010 12 04 00 00  19  4.6  5.4 99.00 99.00 99.00 999 1019.5  19.9  20.0   9.9 99.0 99.00
2010 12 04 01 00  12  4.2  4.7 99.00 99.00 99.00 999 1020.0  19.4  19.9  10.5 99.0 99.00
2010 12 04 02 00  15  5.7  6.3 99.00 99.00 99.00 999 1020.4  19.2  19.9  11.0 99.0 99.00
2010 12 04 03 00  13  7.0  7.9 99.00 99.00 99.00 999 1020.5  18.7  19.8  10.5 99.0 99.00
2010 12 04 04 00  15  7.7  8.4 99.00 99.00 99.00 999 1020.5  17.9  19.6  10.7 99.0 99.00
2010 12 04 05 00  12  7.4  8.1 99.00 99.00 99.00 999 1020.0  17.3  19.5  11.6 99.0 99.00
2010 12 04 06 00  13  6.7  7.5 99.00 99.00 99.00 999 1019.5  16.9  19.5  12.8 99.0 99.00
2010 12 04 07 00   8  5.9  6.5 99.00 99.00 99.00 999 1019.3  16.6  19.4  13.1 99.0 99.00
2010 12 04 08 00  12  7.8  8.5 99.00 99.00 99.00 999 1019.3  16.2  19.2  12.4 99.0 99.00
2010 12 04 09 00  21  7.1  8.0 99.00 99.00 99.00 999 1019.3  16.1  19.1  12.6 99.0 99.00
2010 12 04 10 00  16  8.2  9.1 99.00 99.00 99.00 999 1019.3  16.1  18.9  12.4 99.0 99.00
2010 12 04 11 00  15  7.6  8.5 99.00 99.00 99.00 999 1019.7  16.0  18.7  11.5 99.0 99.00
2010 12 04 12 00  11  6.7  7.6 99.00 99.00 99.00 999 1020.3  16.1  18.7  10.7 99.0 99.00
2010 12 04 13 00   5  7.4  8.1 99.00 99.00 99.00 999 1021.0  15.8  18.8   9.2 99.0 99.00
2010 12 04 14 00  21  6.4  7.0 99.00 99.00 99.00 999 1021.0  16.0  18.8   9.8 99.0 99.00
2010 12 04 15 00  22  5.8  6.3 99.00 99.00 99.00 999 1021.3  16.5  18.9  10.0 99.0 99.00
2010 12 04 16 00  25  4.9  5.4 99.00 99.00 99.00 999 1020.9  17.2  19.0  10.3 99.0 99.00
2010 12 04 17 00   9  4.2  4.8 99.00 99.00 99.00 999 1020.1  17.8  19.2  10.7 99.0 99.00
2010 12 04 18 00   2  3.8  4.1 99.00 99.00 99.00 999 1019.1  18.6  19.4  12.0 99.0 99.00
2010 12 04 19 00   0  2.9  3.2 99.00 99.00 99.00 999 1018.8  19.2  19.6  11.4 99.0 99.00
2010 12 04 20 00 356  2.5  2.7 99.00 99.00 99.00 999 1018.6  19.6  19.8  12.7 99.0 99.00
2010 12 04 21 00 321  2.3  2.7 99.00 99.00 99.00 999 1018.4  19.9  19.9  14.0 99.0 99.00
2010 12 04 22 00 328  4.2  4.7 99.00 99.00 99.00 999 1018.6  19.6  20.0  14.1 99.0 99.00
2010 12 04 23 00 329  4.9  5.3 99.00 99.00 99.00 999 1018.9  19.3  20.0  13.8 99.0 99.00
2010 12 05 00 00 317  4.3  4.7 99.00 99.00 99.00 999 1019.2  19.3  19.7  14.1 99.0 99.00
2010 12 05 01 00 311  4.5  4.8 99.00 99.00 99.00 999 1019.4  19.3  19.6  14.2 99.0 99.00
2010 12 05 02 00 321  5.3  5.8 99.00 99.00 99.00 999 1019.6  19.4  19.5  14.3 99.0 99.00
2010 12 05 03 00 327  5.5  6.1 99.00 99.00 99.00 999 1019.7  19.4  19.5  14.0 99.0 99.00
2010 12 05 04 00 333  6.2  6.9 99.00 99.00 99.00 999 1019.6  19.1  19.4  13.3 99.0 99.00
2010 12 05 05 00 342  5.4  5.8 99.00 99.00 99.00 999 1019.2  18.8  19.4  12.2 99.0 99.00
2010 12 05 06 00 354  4.7  5.0 99.00 99.00 99.00 999 1018.8  18.5  19.3  11.0 99.0 99.00
2010 12 05 07 00   6  4.7  5.5 99.00 99.00 99.00 999 1018.7  17.5  19.4  11.8 99.0 99.00
2010 12 05 08 00 359  3.9  4.4 99.00 99.00 99.00 999 1018.2  17.3  19.2  11.6 99.0 99.00
2010 12 05 09 00 356  3.4  3.7 99.00 99.00 99.00 999 1017.8  17.4  19.0  12.2 99.0 99.00
2010 12 05 10 00 355  3.7  4.0 99.00 99.00 99.00 999 1017.9  17.6  19.0  12.8 99.0 99.00
2010 12 05 11 00 357  3.4  4.1 99.00 99.00 99.00 999 1018.7  17.7  19.0  13.1 99.0 99.00
2010 12 05 12 00 347  4.2  4.7 99.00 99.00 99.00 999 1019.3  17.8  19.0  14.0 99.0 99.00
2010 12 05 13 00 336  2.0  2.3 99.00 99.00 99.00 999 1019.6  17.8  18.9  14.2 99.0 99.00
2010 12 05 14 00 318  0.6  0.7 99.00 99.00 99.00 999 1020.1  18.0  18.9  13.8 99.0 99.00
2010 12 05 15 00 307  2.2  2.7 99.00 99.00 99.00 999 1020.6  18.9  19.0  14.2 99.0 99.00
2010 12 05 16 00 257  1.4  1.7 99.00 99.00 99.00 999 1020.1  19.8  19.3  15.0 99.0 99.00
2010 12 05 17 00 262  2.6  2.9 99.00 99.00 99.00 999 1018.9  19.5  19.6  14.0 99.0 99.00
2010 12 05 18 00 260  4.3  4.9 99.00 99.00 99.00 999 1017.6  19.7  19.8  14.0 99.0 99.00
2010 12 05 19 00 260  4.8  5.6 99.00 99.00 99.00 999 1016.9  20.0  19.9  14.4 99.0 99.00
2010 12 05 20 00 278  5.0  5.7 99.00 99.00 99.00 999 1016.8  20.3  20.0  15.6 99.0 99.00
2010 12 05 21 00 270  4.3  4.9 99.00 99.00 99.00 999 1016.3  20.4  20.2  16.2 99.0 99.00
2010 12 05 22 00 282  5.7  6.2 99.00 99.00 99.00 999 1016.9  20.6  20.3  16.5 99.0 99.00
2010 12 05 23 00 275  6.0  6.8 99.00 99.00 99.00 999 1017.2  20.5  20.3  16.7 99.0 99.00
2010 12 06 00 00 277  4.6  5.3 99.00 99.00 99.00 999 1017.6  20.5  20.4  17.4 99.0 99.00
2010 12 06 01 00 256  3.9  4.3 99.00 99.00 99.00 999 1017.9  20.4  20.0  17.6 99.0 99.00
2010 12 06 02 00 335  7.9  8.8 99.00 99.00 99.00 999 1018.2  20.0  19.9  18.0 99.0 99.00
2010 12 06 03 00 313  7.8  9.5 99.00 99.00 99.00 999 1018.4  19.0  19.8  17.4 99.0 99.00
2010 12 06 04 00 286  3.9  4.2 99.00 99.00 99.00 999 1017.9  20.0  19.8  16.5 99.0 99.00
2010 12 06 05 00 280  2.9  3.1 99.00 99.00 99.00 999 1017.4  19.8  19.8  17.3 99.0 99.00
2010 12 06 06 00 292  4.2  4.7 99.00 99.00 99.00 999 1016.9  19.8  19.8  17.6 99.0 99.00
2010 12 06 07 00 342  8.0  8.9 99.00 99.00 99.00 999 1016.9  19.6  20.0  18.0 99.0 99.00
2010 12 06 08 00 359 10.2 11.4 99.00 99.00 99.00 999 1017.3  17.5  20.0  14.6 99.0 99.00
2010 12 06 09 00 356  9.4 10.5 99.00 99.00 99.00 999 1017.7  16.1  19.7  12.2 99.0 99.00
2010 12 06 10 00 349  9.5 10.7 99.00 99.00 99.00 999 1017.8  15.8  19.6  10.6 99.0 99.00
2010 12 06 11 00 354  9.6 10.8 99.00 99.00 99.00 999 1018.4  15.0  19.4  10.1 99.0 99.00
2010 12 06 12 00 359  8.6 10.3 99.00 99.00 99.00 999 1019.0  14.1  19.4  10.2 99.0 99.00
2010 12 06 13 00 352  8.3  9.8 99.00 99.00 99.00 999 1019.8  13.2  19.2   8.8 99.0 99.00
2010 12 06 14 00 343  7.6  8.9 99.00 99.00 99.00 999 1020.1  13.6  19.2   8.0 99.0 99.00
2010 12 06 15 00 327  8.3  9.3 99.00 99.00 99.00 999 1020.1  13.6  19.1   6.9 99.0 99.00
2010 12 06 16 00 319 10.5 12.4 99.00 99.00 99.00 999 1020.0  13.7  19.1   8.4 99.0 99.00
2010 12 06 17 00 316 13.1 14.4 99.00 99.00 99.00 999 1019.3  13.6  19.1   8.7 99.0 99.00
2010 12 06 18 00 315 12.7 14.6 99.00 99.00 99.00 999 1018.2  14.4  19.2   9.6 99.0 99.00
2010 12 06 19 00 312 12.1 14.1 99.00 99.00 99.00 999 1017.8  14.4  19.3   9.5 99.0 99.00
2010 12 06 20 00 329 13.4 16.0 99.00 99.00 99.00 999 1017.6  14.7  19.3   9.7 99.0 99.00
2010 12 06 21 00 334 12.3 14.0 99.00 99.00 99.00 999 1017.5  14.9  19.2   9.4 99.0 99.00
2010 12 06 22 00 330 14.1 16.2 99.00 99.00 99.00 999 1017.9  14.8  19.0   9.1 99.0 99.00
2010 12 06 23 00 331 13.3 15.4 99.00 99.00 99.00 999 1018.2  15.1  18.8   9.6 99.0 99.00
2010 12 07 00 00 341 11.5 13.5 99.00 99.00 99.00 999 1018.5  15.0  18.5   9.6 99.0 99.00
2010 12 07 01 00 354 10.9 12.6 99.00 99.00 99.00 999 1018.9  14.2  18.4   9.4 99.0 99.00
2010 12 07 02 00 356  9.7 11.6 99.00 99.00 99.00 999 1019.4  13.2  18.3   8.3 99.0 99.00
2010 12 07 03 00   0  9.4 10.6 99.00 99.00 99.00 999 1019.6  12.7  18.2   7.6 99.0 99.00
2010 12 07 04 00   2  9.5 10.9 99.00 99.00 99.00 999 1019.8  12.4  18.0   7.1 99.0 99.00
2010 12 07 05 00 356  8.4  9.7 99.00 99.00 99.00 999 1019.7  11.8  17.9   6.5 99.0 99.00
2010 12 07 06 00   5  6.8  8.2 99.00 99.00 99.00 999 1019.7  11.5  17.7   6.3 99.0 99.00
2010 12 07 07 00   9  6.7  7.6 99.00 99.00 99.00 999 1019.5  11.3  17.4   6.3 99.0 99.00
2010 12 07 08 00 359  9.0 10.5 99.00 99.00 99.00 999 1019.4  10.6  17.5   5.6 99.0 99.00
2010 12 07 09 00   2 10.2 11.5 99.00 99.00 99.00 999 1019.4  10.4  17.4   5.1 99.0 99.00
2010 12 07 10 00  13  9.9 10.8 99.00 99.00 99.00 999 1019.3  10.2  17.2   5.0 99.0 99.00
2010 12 07 11 00  11 10.2 11.6 99.00 99.00 99.00 999 1019.6  10.1  17.0   4.2 99.0 99.00
2010 12 07 12 00  14  9.4 10.5 99.00 99.00 99.00 999 1020.2   9.9  16.9   3.3 99.0 99.00
2010 12 07 13 00   5  7.8  9.3 99.00 99.00 99.00 999 1020.8   9.8  16.7   2.2 99.0 99.00
2010 12 07 14 00   3  7.6  8.2 99.00 99.00 99.00 999 1021.4   9.7  16.6   1.7 99.0 99.00
2010 12 07 15 00   0  6.9  7.7 99.00 99.00 99.00 999 1022.0  10.3  16.6   2.4 99.0 99.00
2010 12 07 16 00 359  5.0  6.0 99.00 99.00 99.00 999 1021.8  11.1  16.7   2.5 99.0 99.00
2010 12 07 17 00 356  3.2  4.0 99.00 99.00 99.00 999 1021.1  11.7  16.8   2.4 99.0 99.00
2010 12 07 18 00 357  3.6  4.6 99.00 99.00 99.00 999 1019.9  13.3  16.9   3.4 99.0 99.00
2010 12 07 19 00 325  7.4  8.1 99.00 99.00 99.00 999 1019.1  14.8  17.0   5.5 99.0 99.00
2010 12 07 20 00 323  8.0  9.2 99.00 99.00 99.00 999 1019.1  14.6  17.2   5.8 99.0 99.00
2010 12 07 21 00 325  7.1  8.5 99.00 99.00 99.00 999 1019.1  14.6  17.3   6.2 99.0 99.00
2010 12 07 22 00 318  8.6  9.7 99.00 99.00 99.00 999 1019.3  14.4  17.2   5.8 99.0 99.00
2010 12 07 23 00 329  8.9 10.4 99.00 99.00 99.00 999 1019.5  14.4  17.1   6.9 99.0 99.00
2010 12 08 00 00 342  8.8 10.1 99.00 99.00 99.00 999 1019.9  13.9  17.0   8.2 99.0 99.00
2010 12 08 01 00 333  7.1  7.9 99.00 99.00 99.00 999 1020.3  13.9  17.0   8.5 99.0 99.00
2010 12 08 02 00 342  8.4  9.4 99.00 99.00 99.00 999 1020.6  13.7  16.9   5.7 99.0 99.00
2010 12 08 03 00 357  6.4  7.1 99.00 99.00 99.00 999 1020.6  13.1  16.7   6.0 99.0 99.00
2010 12 08 04 00 352  6.5  7.2 99.00 99.00 99.00 999 1020.9  12.8  16.6   6.7 99.0 99.00
2010 12 08 05 00   2  6.0  6.7 99.00 99.00 99.00 999 1020.7  12.2  16.5   5.9 99.0 99.00
2010 12 08 06 00   2  8.1  9.1 99.00 99.00 99.00 999 1020.5  11.1  16.4   5.3 99.0 99.00
2010 12 08 07 00  10  8.1  8.9 99.00 99.00 99.00 999 1020.3  10.3  16.2   3.8 99.0 99.00
2010 12 08 08 00   4  8.3  9.0 99.00 99.00 99.00 999 1020.0  10.2  16.1   2.3 99.0 99.00
2010 12 08 09 00  10  8.9  9.7 99.00 99.00 99.00 999 1020.0  10.1  15.9   2.0 99.0 99.00
2010 12 08 10 00  12  8.6  9.6 99.00 99.00 99.00 999 1019.9  10.0  15.6   4.2 99.0 99.00
2010 12 08 11 00  17  8.0  8.8 99.00 99.00 99.00 999 1020.2   9.7  15.5   3.8 99.0 99.00
2010 12 08 12 00  15  8.9 10.0 99.00 99.00 99.00 999 1020.4   9.7  15.4   3.5 99.0 99.00
2010 12 08 13 00   0  7.6  8.3 99.00 99.00 99.00 999 1020.9   9.9  15.3   1.5 99.0 99.00
2010 12 08 14 00   6  5.9  6.7 99.00 99.00 99.00 999 1021.3  10.2  15.2   0.0 99.0 99.00
2010 12 08 15 00  14  4.1  4.8 99.00 99.00 99.00 999 1021.8  10.0  15.2   2.2 99.0 99.00
2010 12 08 16 00  40  4.3  4.8 99.00 99.00 99.00 999 1021.1  10.3  15.3   0.6 99.0 99.00
2010 12 08 17 00 355  2.6  3.6 99.00 99.00 99.00 999 1020.5  11.1  15.5  -0.3 99.0 99.00
2010 12 08 18 00 340  3.9  4.4 99.00 99.00 99.00 999 1019.4  12.0  15.6  -0.1 99.0 99.00
