YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 04 06 07 999 99.0 99.0 99.00 99.00 99.00 999 1009.5  22.2  26.0 999.0 99.0
98 04 06 08 999 99.0 99.0 99.00 99.00 99.00 999 1009.6  22.0  25.9 999.0 99.0
98 04 06 09 999 99.0 99.0 99.00 99.00 99.00 999 1009.5  21.9  25.7 999.0 99.0
98 04 06 10 999 99.0 99.0 99.00 99.00 99.00 999 1009.9  21.5  25.7 999.0 99.0
98 04 06 11 999 99.0 99.0 99.00 99.00 99.00 999 1010.7  21.2  25.6 999.0 99.0
98 04 06 12 999 99.0 99.0 99.00 99.00 99.00 999 1011.5  21.3  25.5 999.0 99.0
98 04 06 13 999 99.0 99.0 99.00 99.00 99.00 999 1012.0  21.7  25.5 999.0 99.0
98 04 06 14 999 99.0 99.0 99.00 99.00 99.00 999 1012.6  22.2  25.6 999.0 99.0
98 04 06 15 999 99.0 99.0 99.00 99.00 99.00 999 1012.8  23.3  25.8 999.0 99.0
98 04 06 16 999 99.0 99.0 99.00 99.00 99.00 999 1012.9  22.9  26.1 999.0 99.0
98 04 06 17 999 99.0 99.0 99.00 99.00 99.00 999 1012.7  23.6  26.5 999.0 99.0
98 04 06 18 999 99.0 99.0 99.00 99.00 99.00 999 1012.5  23.8  26.8 999.0 99.0
98 04 06 19 999 99.0 99.0 99.00 99.00 99.00 999 1012.1  24.1  27.1 999.0 99.0
98 04 06 20 999 99.0 99.0 99.00 99.00 99.00 999 1011.7  24.0  27.2 999.0 99.0
98 04 06 21 999 99.0 99.0 99.00 99.00 99.00 999 1011.4  24.4  27.5 999.0 99.0
98 04 06 22 999 99.0 99.0 99.00 99.00 99.00 999 1011.5  24.5  27.5 999.0 99.0
98 04 06 23 999 99.0 99.0 99.00 99.00 99.00 999 1011.8  24.6  27.3 999.0 99.0
98 04 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1012.2  24.3  27.1 999.0 99.0
98 04 07 01 999 99.0 99.0 99.00 99.00 99.00 999 1012.7  24.4  27.0 999.0 99.0
98 04 07 02 999 99.0 99.0 99.00 99.00 99.00 999 1013.1  24.7  26.9 999.0 99.0
98 04 07 03 999 99.0 99.0 99.00 99.00 99.00 999 1013.5  25.3  26.9 999.0 99.0
98 04 07 04 999 99.0 99.0 99.00 99.00 99.00 999 1013.3  25.2  26.8 999.0 99.0
98 04 07 05 999 99.0 99.0 99.00 99.00 99.00 999 1013.0  25.1  26.7 999.0 99.0
98 04 07 06 999 99.0 99.0 99.00 99.00 99.00 999 1012.8  24.9  26.6 999.0 99.0
98 04 07 07 999 99.0 99.0 99.00 99.00 99.00 999 1012.7  24.8  26.5 999.0 99.0
98 04 07 08 999 99.0 99.0 99.00 99.00 99.00 999 1012.4  24.8  26.3 999.0 99.0
98 04 07 09 999 99.0 99.0 99.00 99.00 99.00 999 1012.4  24.9  26.2 999.0 99.0
98 04 07 10 999 99.0 99.0 99.00 99.00 99.00 999 1012.8  24.8  26.1 999.0 99.0
98 04 07 11 999 99.0 99.0 99.00 99.00 99.00 999 1013.2  24.7  25.9 999.0 99.0
98 04 07 12 999 99.0 99.0 99.00 99.00 99.00 999 1014.0  24.9  25.7 999.0 99.0
98 04 07 13 999 99.0 99.0 99.00 99.00 99.00 999 1014.6  25.1  25.7 999.0 99.0
98 04 07 14 999 99.0 99.0 99.00 99.00 99.00 999 1015.5  25.3  25.7 999.0 99.0
98 04 07 15 999 99.0 99.0 99.00 99.00 99.00 999 1016.3  25.4  25.9 999.0 99.0
98 04 07 16 999 99.0 99.0 99.00 99.00 99.00 999 1016.4  25.6  26.0 999.0 99.0
98 04 07 17 127  8.3  9.8 99.00 99.00 99.00 999 1016.3  25.6  26.2 999.0 99.0
98 04 07 18 127  8.3  9.6 99.00 99.00 99.00 999 1015.8  25.7  26.4 999.0 99.0
98 04 07 19 143  8.2  9.7 99.00 99.00 99.00 999 1015.5  25.7  26.7 999.0 99.0
98 04 07 20 147  7.3  8.1 99.00 99.00 99.00 999 1015.2  25.6  26.9 999.0 99.0
98 04 07 21 138  7.9  9.1 99.00 99.00 99.00 999 1014.8  25.6  27.0 999.0 99.0
98 04 07 22 140  7.6  8.8 99.00 99.00 99.00 999 1014.5  25.7  27.0 999.0 99.0
98 04 07 23 135  8.8 10.1 99.00 99.00 99.00 999 1014.7  25.5  26.8 999.0 99.0
98 04 08 00 129  9.3 10.3 99.00 99.00 99.00 999 1014.6  25.3  26.7 999.0 99.0
98 04 08 01 136  8.9 10.7 99.00 99.00 99.00 999 1014.8  25.3  26.5 999.0 99.0
98 04 08 02 128  9.2 11.0 99.00 99.00 99.00 999 1015.3  25.1  26.4 999.0 99.0
98 04 08 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 04 08 04 130  9.2 10.9 99.00 99.00 99.00 999 1015.5  25.1  26.1 999.0 99.0
98 04 08 05 139  8.3  9.6 99.00 99.00 99.00 999 1015.4  25.1  25.9 999.0 99.0
98 04 08 06 140  9.0  9.9 99.00 99.00 99.00 999 1015.2  25.0  25.7 999.0 99.0
98 04 08 07 141  8.4  9.5 99.00 99.00 99.00 999 1014.6  25.0  25.6 999.0 99.0
98 04 08 08 145  8.9 10.3 99.00 99.00 99.00 999 1014.3  25.0  25.5 999.0 99.0
98 04 08 09 143  8.5  9.4 99.00 99.00 99.00 999 1014.2  25.0  25.4 999.0 99.0
98 04 08 10 143  7.9  9.3 99.00 99.00 99.00 999 1014.7  25.0  25.3 999.0 99.0
98 04 08 11 146  8.1  9.2 99.00 99.00 99.00 999 1015.1  25.1  25.3 999.0 99.0
98 04 08 12 142  8.2  9.8 99.00 99.00 99.00 999 1015.6  25.1  25.3 999.0 99.0
98 04 08 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 04 08 14 144  9.0 10.5 99.00 99.00 99.00 999 1016.5  25.3  25.4 999.0 99.0
98 04 08 15 135  7.4  8.4 99.00 99.00 99.00 999 1016.8  25.5  25.5 999.0 99.0
98 04 08 16 143  7.9  8.8 99.00 99.00 99.00 999 1016.7  25.6  25.8 999.0 99.0
98 04 08 17 131  7.2  8.2 99.00 99.00 99.00 999 1016.2  25.8  26.1 999.0 99.0
98 04 08 18 149  6.5  7.8 99.00 99.00 99.00 999 1015.4  25.9  26.5 999.0 99.0
98 04 08 19 158  6.0  7.0 99.00 99.00 99.00 999 1015.1  25.8  26.7 999.0 99.0
98 04 08 20 168  6.2  6.9 99.00 99.00 99.00 999 1014.3  26.0  26.9 999.0 99.0
98 04 08 21 152  7.3  8.2 99.00 99.00 99.00 999 1013.4  25.9  27.0 999.0 99.0
98 04 08 22 132  6.1  6.7 99.00 99.00 99.00 999 1012.9  25.9  27.1 999.0 99.0
98 04 08 23 128  6.1  6.7 99.00 99.00 99.00 999 1012.9  25.9  27.1 999.0 99.0
98 04 09 00 133  6.0  6.5 99.00 99.00 99.00 999 1013.3  25.8  27.0 999.0 99.0
98 04 09 01 134  6.1  7.2 99.00 99.00 99.00 999 1014.0  25.9  26.8 999.0 99.0
98 04 09 02 141  7.5  8.4 99.00 99.00 99.00 999 1014.7  25.9  26.7 999.0 99.0
98 04 09 03 146  7.8  8.9 99.00 99.00 99.00 999 1014.8  25.9  26.6 999.0 99.0
98 04 09 04 148  7.4  9.0 99.00 99.00 99.00 999 1014.5  25.8  26.5 999.0 99.0
98 04 09 05 146  7.6  9.0 99.00 99.00 99.00 999 1013.9  25.7  26.5 999.0 99.0
98 04 09 06 154  8.7 10.2 99.00 99.00 99.00 999 1013.4  25.7  26.4 999.0 99.0
98 04 09 07 159  8.4  9.2 99.00 99.00 99.00 999 1012.6  25.7  26.2 999.0 99.0
98 04 09 08 165  7.6  8.7 99.00 99.00 99.00 999 1012.2  25.6  26.2 999.0 99.0
98 04 09 09 175  8.3  9.3 99.00 99.00 99.00 999 1012.1  25.6  26.3 999.0 99.0
98 04 09 10 193  7.7  8.2 99.00 99.00 99.00 999 1012.4  25.6  26.2 999.0 99.0
98 04 09 11 193  8.0  9.5 99.00 99.00 99.00 999 1012.9  25.5  26.1 999.0 99.0
98 04 09 12 188  7.4  8.0 99.00 99.00 99.00 999 1013.3  25.7  26.0 999.0 99.0
98 04 09 13 189  7.1  8.0 99.00 99.00 99.00 999 1013.7  25.8  25.9 999.0 99.0
98 04 09 14 189  6.4  7.4 99.00 99.00 99.00 999 1013.8  26.1  26.0 999.0 99.0
98 04 09 15 196  7.0  7.8 99.00 99.00 99.00 999 1014.4  26.2  26.2 999.0 99.0
98 04 09 16 211  7.0  7.9 99.00 99.00 99.00 999 1014.6  26.1  26.5 999.0 99.0
98 04 09 17 213  8.0  9.0 99.00 99.00 99.00 999 1014.3  26.0  26.7 999.0 99.0
98 04 09 18 214  6.7  7.7 99.00 99.00 99.00 999 1013.7  26.1  27.1 999.0 99.0
98 04 09 19 232  4.9  5.8 99.00 99.00 99.00 999 1013.0  26.4  27.5 999.0 99.0
98 04 09 20 250  4.6  5.5 99.00 99.00 99.00 999 1012.3  26.8  27.5 999.0 99.0
98 04 09 21 282  3.9  4.3 99.00 99.00 99.00 999 1011.9  26.9  27.7 999.0 99.0
98 04 09 22 267  3.7  4.3 99.00 99.00 99.00 999 1011.7  27.1  27.7 999.0 99.0
98 04 09 23 297  4.5  5.3 99.00 99.00 99.00 999 1011.9  27.0  27.7 999.0 99.0
98 04 10 00 294  6.5  7.2 99.00 99.00 99.00 999 1012.2  26.9  27.8 999.0 99.0
98 04 10 01 281  5.5  6.1 99.00 99.00 99.00 999 1012.6  27.0  27.8 999.0 99.0
98 04 10 02 273  4.5  5.0 99.00 99.00 99.00 999 1013.1  26.9  27.7 999.0 99.0
98 04 10 03 281  5.4  5.8 99.00 99.00 99.00 999 1013.6  26.8  27.7 999.0 99.0
98 04 10 04 283  6.8  7.9 99.00 99.00 99.00 999 1013.1  27.0  27.6 999.0 99.0
98 04 10 05 287  6.8  7.8 99.00 99.00 99.00 999 1012.8  26.8  27.5 999.0 99.0
98 04 10 06 277  6.2  6.9 99.00 99.00 99.00 999 1012.3  26.6  27.4 999.0 99.0
98 04 10 07 273  5.9  6.5 99.00 99.00 99.00 999 1011.9  26.4  27.2 999.0 99.0
98 04 10 08 271  6.5  7.1 99.00 99.00 99.00 999 1011.7  26.1  27.1 999.0 99.0
98 04 10 09 285  6.7  7.4 99.00 99.00 99.00 999 1011.8  26.0  27.0 999.0 99.0
98 04 10 10 321  7.4  8.3 99.00 99.00 99.00 999 1011.9  25.6  26.9 999.0 99.0
98 04 10 11 317  5.9  6.4 99.00 99.00 99.00 999 1012.5  25.4  26.8 999.0 99.0
98 04 10 12 333  5.4  6.0 99.00 99.00 99.00 999 1012.9  25.4  26.7 999.0 99.0
98 04 10 13 335  5.9  6.5 99.00 99.00 99.00 999 1013.3  25.5  26.8 999.0 99.0
98 04 10 14 337  5.1  5.7 99.00 99.00 99.00 999 1013.6  25.6  26.8 999.0 99.0
98 04 10 15 340  6.4  7.5 99.00 99.00 99.00 999 1013.9  25.1  26.8 999.0 99.0
98 04 10 16 331  6.2  7.2 99.00 99.00 99.00 999 1014.0  24.8  26.9 999.0 99.0
98 04 10 17 319  6.4  7.9 99.00 99.00 99.00 999 1013.9  24.4  27.0 999.0 99.0
98 04 10 18 318  6.8  7.4 99.00 99.00 99.00 999 1013.5  24.0  27.0 999.0 99.0
98 04 10 19 312  6.9  7.5 99.00 99.00 99.00 999 1013.1  24.1  27.1 999.0 99.0
98 04 10 20 325  6.7  7.5 99.00 99.00 99.00 999 1012.6  24.0  27.1 999.0 99.0
98 04 10 21 310  7.7  8.6 99.00 99.00 99.00 999 1012.2  23.9  27.1 999.0 99.0
98 04 10 22 313  7.4  8.3 99.00 99.00 99.00 999 1012.1  24.1  27.0 999.0 99.0
98 04 10 23 309 10.5 11.9 99.00 99.00 99.00 999 1012.4  24.0  26.8 999.0 99.0
98 04 11 00 319 11.1 12.9 99.00 99.00 99.00 999 1012.6  23.4  26.6 999.0 99.0
98 04 11 01 315  9.0 10.7 99.00 99.00 99.00 999 1013.4  22.6  26.3 999.0 99.0
98 04 11 02 322 11.0 12.5 99.00 99.00 99.00 999 1014.2  22.6  26.1 999.0 99.0
98 04 11 03 327 10.1 12.9 99.00 99.00 99.00 999 1014.9  22.3  26.0 999.0 99.0
98 04 11 04 340 11.7 13.3 99.00 99.00 99.00 999 1014.9  21.8  25.7 999.0 99.0
98 04 11 05 338 11.5 13.4 99.00 99.00 99.00 999 1015.1  21.5  25.4 999.0 99.0
98 04 11 06 329 10.9 12.6 99.00 99.00 99.00 999 1014.7  21.4  25.0 999.0 99.0
98 04 11 07 329 11.7 13.6 99.00 99.00 99.00 999 1014.1  21.4  24.6 999.0 99.0
98 04 11 08 352 10.2 11.5 99.00 99.00 99.00 999 1014.2  20.6  24.5 999.0 99.0
98 04 11 09 348 11.2 13.0 99.00 99.00 99.00 999 1014.4  19.7  24.4 999.0 99.0
98 04 11 10 359 11.8 15.1 99.00 99.00 99.00 999 1014.8  20.0  24.1 999.0 99.0
98 04 11 11 354  9.5 11.4 99.00 99.00 99.00 999 1015.5  20.0  23.9 999.0 99.0
98 04 11 12   1  7.2  8.2 99.00 99.00 99.00 999 1016.0  19.9  23.7 999.0 99.0
98 04 11 13 359  9.7 11.5 99.00 99.00 99.00 999 1016.6  19.5  23.6 999.0 99.0
98 04 11 14   7  9.7 11.2 99.00 99.00 99.00 999 1017.2  19.0  23.5 999.0 99.0
98 04 11 15 343  7.4  8.1 99.00 99.00 99.00 999 1017.8  19.4  23.5 999.0 99.0
98 04 11 16 330  9.9 11.6 99.00 99.00 99.00 999 1018.0  19.5  23.6 999.0 99.0
98 04 11 17 326 11.1 13.0 99.00 99.00 99.00 999 1017.5  19.3  23.7 999.0 99.0
98 04 11 18 326 11.2 12.7 99.00 99.00 99.00 999 1017.0  19.7  24.0 999.0 99.0
98 04 11 19 318 10.3 12.8 99.00 99.00 99.00 999 1016.4  19.8  24.1 999.0 99.0
98 04 11 20 309 10.1 11.5 99.00 99.00 99.00 999 1015.8  19.8  24.1 999.0 99.0
98 04 11 21 322  9.6 11.6 99.00 99.00 99.00 999 1015.4  20.2  24.1 999.0 99.0
98 04 11 22 327 10.6 12.0 99.00 99.00 99.00 999 1015.3  20.7  23.9 999.0 99.0
98 04 11 23   1  8.8 10.4 99.00 99.00 99.00 999 1015.7  21.4  23.8 999.0 99.0
98 04 12 00 356  9.5 10.9 99.00 99.00 99.00 999 1016.1  21.1  23.6 999.0 99.0
98 04 12 01   5  9.4 11.2 99.00 99.00 99.00 999 1016.8  20.8  23.4 999.0 99.0
98 04 12 02   9 12.1 13.5 99.00 99.00 99.00 999 1017.8  20.3  23.2 999.0 99.0
98 04 12 03  12  9.6 11.7 99.00 99.00 99.00 999 1018.5  19.9  23.0 999.0 99.0
98 04 12 04  20 12.7 14.1 99.00 99.00 99.00 999 1018.7  19.0  22.7 999.0 99.0
98 04 12 05  14 11.1 13.1 99.00 99.00 99.00 999 1019.1  18.3  22.5 999.0 99.0
98 04 12 06   8 11.1 12.3 99.00 99.00 99.00 999 1018.8  17.6  22.1 999.0 99.0
98 04 12 07   9 11.3 13.1 99.00 99.00 99.00 999 1018.2  17.0  21.8 999.0 99.0
98 04 12 08 360 10.9 12.1 99.00 99.00 99.00 999 1018.1  16.9  21.5 999.0 99.0
98 04 12 09   8 12.1 13.5 99.00 99.00 99.00 999 1018.0  17.3  21.4 999.0 99.0
98 04 12 10  11 12.7 14.1 99.00 99.00 99.00 999 1018.3  17.2  21.3 999.0 99.0
98 04 12 11  12 11.3 13.1 99.00 99.00 99.00 999 1019.0  17.2  21.1 999.0 99.0
98 04 12 12  10 11.7 14.1 99.00 99.00 99.00 999 1019.6  17.2  20.9 999.0 99.0
98 04 12 13   7 10.0 12.6 99.00 99.00 99.00 999 1020.0  17.5  20.8 999.0 99.0
98 04 12 14   7  9.0  9.8 99.00 99.00 99.00 999 1020.3  17.8  20.7 999.0 99.0
98 04 12 15  12  9.3 11.2 99.00 99.00 99.00 999 1020.7  18.9  20.7 999.0 99.0
98 04 12 16   8  7.2  8.0 99.00 99.00 99.00 999 1020.8  19.8  20.9 999.0 99.0
98 04 12 17  24  5.3  6.2 99.00 99.00 99.00 999 1020.6  20.7  21.1 999.0 99.0
98 04 12 18  40  5.7  6.3 99.00 99.00 99.00 999 1020.1  21.4  21.4 999.0 99.0
98 04 12 19  48  5.6  6.3 99.00 99.00 99.00 999 1019.7  21.8  21.7 999.0 99.0
98 04 12 20  71  5.9  6.5 99.00 99.00 99.00 999 1019.3  22.0  22.1 999.0 99.0
98 04 12 21  52  5.1  7.0 99.00 99.00 99.00 999 1019.3  22.4  22.2 999.0 99.0
98 04 12 22  59  6.2  7.2 99.00 99.00 99.00 999 1019.3  22.1  22.3 999.0 99.0
98 04 12 23  64  7.9  8.5 99.00 99.00 99.00 999 1019.1  22.5  22.3 999.0 99.0
98 04 13 00  63  8.2  9.0 99.00 99.00 99.00 999 1019.3  22.4  22.2 999.0 99.0
98 04 13 01  63  8.4 10.1 99.00 99.00 99.00 999 1019.5  22.2  22.0 999.0 99.0
98 04 13 02  50 10.2 11.6 99.00 99.00 99.00 999 1019.9  22.1  21.9 999.0 99.0
98 04 13 03  60  9.0 10.1 99.00 99.00 99.00 999 1020.1  21.9  21.8 999.0 99.0
98 04 13 04  59  7.7  9.0 99.00 99.00 99.00 999 1020.1  21.6  21.6 999.0 99.0
98 04 13 05  51  7.4  8.2 99.00 99.00 99.00 999 1020.3  21.6  21.5 999.0 99.0
98 04 13 06  25  7.1  7.9 99.00 99.00 99.00 999 1020.2  20.9  21.3 999.0 99.0
98 04 13 07  22  7.2  7.8 99.00 99.00 99.00 999 1019.8  20.3  21.2 999.0 99.0
98 04 13 08  30  7.1  8.3 99.00 99.00 99.00 999 1019.5  20.0  21.1 999.0 99.0
98 04 13 09  15  6.5  6.9 99.00 99.00 99.00 999 1019.4  19.7  21.1 999.0 99.0
98 04 13 10  28  6.3  7.5 99.00 99.00 99.00 999 1019.8  19.6  21.0 999.0 99.0
98 04 13 11  37  7.1  7.6 99.00 99.00 99.00 999 1020.1  19.4  21.0 999.0 99.0
98 04 13 12  26  5.1  6.6 99.00 99.00 99.00 999 1020.8  20.0  20.9 999.0 99.0
98 04 13 13  68  9.5 10.8 99.00 99.00 99.00 999 1021.2  21.3  20.9 999.0 99.0
98 04 13 14  69  5.8  6.4 99.00 99.00 99.00 999 1021.6  21.3  20.9 999.0 99.0
98 04 13 15  75  9.1 10.5 99.00 99.00 99.00 999 1022.0  21.6  20.9 999.0 99.0
98 04 13 16  74  9.7 11.3 99.00 99.00 99.00 999 1022.1  21.6  21.0 999.0 99.0
98 04 13 17  90  7.5  8.5 99.00 99.00 99.00 999 1021.9  21.8  21.2 999.0 99.0
98 04 13 18  87  8.8 10.0 99.00 99.00 99.00 999 1021.9  22.1  21.4 999.0 99.0
98 04 13 19  85  7.7  9.0 99.00 99.00 99.00 999 1021.6  21.8  21.8 999.0 99.0
98 04 13 20  94  7.4  8.2 99.00 99.00 99.00 999 1021.3  21.9  22.0 999.0 99.0
98 04 13 21  75  6.8  8.0 99.00 99.00 99.00 999 1020.7  22.0  22.0 999.0 99.0
98 04 13 22  60  8.2  9.4 99.00 99.00 99.00 999 1020.4  21.8  22.0 999.0 99.0
98 04 13 23  89  8.5  9.7 99.00 99.00 99.00 999 1020.7  21.7  21.9 999.0 99.0
98 04 14 00  91  7.3  9.2 99.00 99.00 99.00 999 1021.0  21.6  21.8 999.0 99.0
98 04 14 01  83  6.1  6.8 99.00 99.00 99.00 999 1021.4  21.4  21.7 999.0 99.0
98 04 14 02  97  8.1  9.2 99.00 99.00 99.00 999 1021.4  21.6  21.6 999.0 99.0
98 04 14 03 107  7.3  8.5 99.00 99.00 99.00 999 1021.5  21.7  21.5 999.0 99.0
98 04 14 04 102  8.1  9.2 99.00 99.00 99.00 999 1021.4  21.7  21.5 999.0 99.0
98 04 14 05  99  7.3  8.1 99.00 99.00 99.00 999 1021.2  21.5  21.5 999.0 99.0
98 04 14 06 111  5.4  6.7 99.00 99.00 99.00 999 1020.4  21.5  21.5 999.0 99.0
98 04 14 07 110  7.4  8.2 99.00 99.00 99.00 999 1019.6  21.5  21.4 999.0 99.0
98 04 14 08 107  8.3 10.0 99.00 99.00 99.00 999 1018.8  21.4  21.4 999.0 99.0
98 04 14 09 112  8.7  9.9 99.00 99.00 99.00 999 1018.4  21.4  21.3 999.0 99.0
98 04 14 10 122  8.6  9.8 99.00 99.00 99.00 999 1018.5  21.3  21.2 999.0 99.0
98 04 14 11 118  6.6  8.3 99.00 99.00 99.00 999 1019.4  21.5  21.0 999.0 99.0
98 04 14 12 113  7.9  8.9 99.00 99.00 99.00 999 1019.8  21.7  21.0 999.0 99.0
98 04 14 13 127  6.7  7.4 99.00 99.00 99.00 999 1020.1  22.1  20.9 999.0 99.0
98 04 14 14 115  7.2  9.2 99.00 99.00 99.00 999 1020.3  22.3  21.0 999.0 99.0
98 04 14 15 126  7.1  8.0 99.00 99.00 99.00 999 1020.8  22.6  21.1 999.0 99.0
98 04 14 16 136  8.0  8.9 99.00 99.00 99.00 999 1020.7  22.7  21.3 999.0 99.0
98 04 14 17 128  8.1 10.0 99.00 99.00 99.00 999 1020.0  22.9  21.7 999.0 99.0
98 04 14 18 133  8.9 10.0 99.00 99.00 99.00 999 1019.4  23.2  22.0 999.0 99.0
98 04 14 19 140  7.5  8.3 99.00 99.00 99.00 999 1018.8  23.2  22.1 999.0 99.0
98 04 14 20 143  6.4  7.2 99.00 99.00 99.00 999 1018.5  23.4  22.2 999.0 99.0
98 04 14 21 134  6.6  7.6 99.00 99.00 99.00 999 1017.8  23.2  22.4 999.0 99.0
98 04 14 22 137  6.4  7.8 99.00 99.00 99.00 999 1017.8  23.3  22.4 999.0 99.0
98 04 14 23 131  7.1  7.8 99.00 99.00 99.00 999 1017.8  23.1  22.4 999.0 99.0
98 04 15 00 111  6.0  6.7 99.00 99.00 99.00 999 1018.0  22.8  22.3 999.0 99.0
98 04 15 01  95  5.7  6.5 99.00 99.00 99.00 999 1018.3  22.7  22.2 999.0 99.0
98 04 15 02 108  6.8  7.5 99.00 99.00 99.00 999 1018.6  22.7  22.2 999.0 99.0
98 04 15 03 107  6.9  7.9 99.00 99.00 99.00 999 1018.7  22.6  22.1 999.0 99.0
98 04 15 04 116  5.8  6.4 99.00 99.00 99.00 999 1018.5  22.6  22.0 999.0 99.0
98 04 15 05 119  7.5  8.6 99.00 99.00 99.00 999 1017.9  22.5  22.0 999.0 99.0
98 04 15 06 123  6.6  7.7 99.00 99.00 99.00 999 1017.4  22.6  22.0 999.0 99.0
98 04 15 07 122  6.3  6.9 99.00 99.00 99.00 999 1017.1  22.6  21.9 999.0 99.0
98 04 15 08 125  6.8  7.9 99.00 99.00 99.00 999 1016.5  22.6  21.9 999.0 99.0
98 04 15 09 120  6.0  6.7 99.00 99.00 99.00 999 1016.3  22.6  21.8 999.0 99.0
98 04 15 10 124  6.9  8.3 99.00 99.00 99.00 999 1016.2  22.7  21.7 999.0 99.0
98 04 15 11 122  8.1  9.1 99.00 99.00 99.00 999 1016.6  22.7  21.6 999.0 99.0
98 04 15 12 115  5.4  6.1 99.00 99.00 99.00 999 1017.5  22.8  21.6 999.0 99.0
98 04 15 13 129  5.8  6.7 99.00 99.00 99.00 999 1017.6  23.1  21.6 999.0 99.0
98 04 15 14 137  7.4  8.8 99.00 99.00 99.00 999 1017.5  23.5  21.7 999.0 99.0
98 04 15 15 138  6.8  7.8 99.00 99.00 99.00 999 1018.0  23.6  22.0 999.0 99.0
98 04 15 16 142  6.3  7.5 99.00 99.00 99.00 999 1017.8  23.9  22.3 999.0 99.0
98 04 15 17 133  5.1  5.7 99.00 99.00 99.00 999 1017.6  24.0  22.6 999.0 99.0
98 04 15 18 139  6.5  7.3 99.00 99.00 99.00 999 1017.2  24.3  22.9 999.0 99.0
98 04 15 19 143  7.1  7.7 99.00 99.00 99.00 999 1016.5  24.4  23.2 999.0 99.0
98 04 15 20 151  6.8  7.4 99.00 99.00 99.00 999 1016.0  24.5  23.4 999.0 99.0
98 04 15 21 138  5.7  6.6 99.00 99.00 99.00 999 1015.4  24.6  23.6 999.0 99.0
98 04 15 22 122  5.7  6.6 99.00 99.00 99.00 999 1015.2  24.7  23.6 999.0 99.0
98 04 15 23 135  4.7  5.1 99.00 99.00 99.00 999 1015.3  24.6  23.6 999.0 99.0
98 04 16 00 109  6.2  6.8 99.00 99.00 99.00 999 1015.2  24.1  23.5 999.0 99.0
98 04 16 01 103  6.5  7.4 99.00 99.00 99.00 999 1015.5  23.9  23.3 999.0 99.0
98 04 16 02 100  7.1  8.1 99.00 99.00 99.00 999 1016.3  23.8  23.2 999.0 99.0
98 04 16 03 112  6.3  7.3 99.00 99.00 99.00 999 1016.6  23.6  23.1 999.0 99.0
98 04 16 04 120  6.1  6.5 99.00 99.00 99.00 999 1016.6  23.6  23.2 999.0 99.0
98 04 16 05 123  6.2  6.7 99.00 99.00 99.00 999 1016.1  23.6  23.1 999.0 99.0
98 04 16 06 123  6.6  7.6 99.00 99.00 99.00 999 1015.4  23.6  23.0 999.0 99.0
98 04 16 07 133  7.9  8.6 99.00 99.00 99.00 999 1014.9  23.8  23.0 999.0 99.0
98 04 16 08 133  7.6  8.4 99.00 99.00 99.00 999 1014.5  23.8  23.0 999.0 99.0
98 04 16 09 136  8.6  9.8 99.00 99.00 99.00 999 1014.6  23.8  22.9 999.0 99.0
98 04 16 10 133  9.0  9.8 99.00 99.00 99.00 999 1014.5  23.7  22.8 999.0 99.0
98 04 16 11 138  8.6 10.0 99.00 99.00 99.00 999 1014.9  23.8  22.7 999.0 99.0
98 04 16 12 130  8.0  9.4 99.00 99.00 99.00 999 1016.0  24.0  22.6 999.0 99.0
98 04 16 13 131  8.0  9.0 99.00 99.00 99.00 999 1016.2  24.1  22.6 999.0 99.0
98 04 16 14 141  7.5  8.1 99.00 99.00 99.00 999 1016.8  24.4  22.8 999.0 99.0
98 04 16 15 142  8.3  9.1 99.00 99.00 99.00 999 1017.2  24.6  23.0 999.0 99.0
98 04 16 16 143  9.2 10.1 99.00 99.00 99.00 999 1017.3  24.7  23.3 999.0 99.0
98 04 16 17 138  8.0  9.2 99.00 99.00 99.00 999 1017.0  24.8  23.6 999.0 99.0
98 04 16 18 132  7.7  9.0 99.00 99.00 99.00 999 1016.7  24.9  23.9 999.0 99.0
98 04 16 19 129  7.2  8.4 99.00 99.00 99.00 999 1016.6  25.0  24.3 999.0 99.0
98 04 16 20 135  8.1  9.5 99.00 99.00 99.00 999 1016.1  25.1  24.5 999.0 99.0
98 04 16 21 142  7.5  8.8 99.00 99.00 99.00 999 1016.0  25.2  24.6 999.0 99.0
98 04 16 22 120  6.6  7.3 99.00 99.00 99.00 999 1016.1  25.2  24.7 999.0 99.0
98 04 16 23 133  6.9  7.7 99.00 99.00 99.00 999 1016.3  25.1  24.7 999.0 99.0
98 04 17 00 121  5.9  6.7 99.00 99.00 99.00 999 1016.4  24.8  24.5 999.0 99.0
98 04 17 01 119  8.0  9.6 99.00 99.00 99.00 999 1016.5  24.7  24.4 999.0 99.0
98 04 17 02 121  8.8  9.9 99.00 99.00 99.00 999 1016.5  24.5  24.2 999.0 99.0
98 04 17 03 122  8.8  9.9 99.00 99.00 99.00 999 1016.7  24.4  24.1 999.0 99.0
98 04 17 04 131  8.4  9.6 99.00 99.00 99.00 999 1016.8  24.3  24.1 999.0 99.0
98 04 17 05 136  7.4  8.5 99.00 99.00 99.00 999 1016.7  24.4  24.1 999.0 99.0
