#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 04 08 12 00 354  2.2  2.5 99.00 99.00 99.00 999 1015.5  23.8  26.2 999.0 99.0 99.00
2008 04 08 13 00   1  1.8  2.1 99.00 99.00 99.00 999 1015.9  24.1  26.2 999.0 99.0 99.00
2008 04 08 14 00   4  2.3  2.6 99.00 99.00 99.00 999 1016.0  24.2  26.2 999.0 99.0 99.00
2008 04 08 15 00  45  2.0  2.3 99.00 99.00 99.00 999 1016.5  24.3  26.4 999.0 99.0 99.00
2008 04 08 16 00  71  2.8  3.3 99.00 99.00 99.00 999 1016.1  24.6  26.7 999.0 99.0 99.00
2008 04 08 17 00 350  0.6  1.1 99.00 99.00 99.00 999 1016.3  25.1  26.9 999.0 99.0 99.00
2008 04 08 18 00  67  1.5  1.8 99.00 99.00 99.00 999 1016.0  25.4  27.0 999.0 99.0 99.00
2008 04 08 19 00  47  2.5  2.8 99.00 99.00 99.00 999 1015.2  25.6  27.0 999.0 99.0 99.00
2008 04 08 20 00 340  0.7  1.0 99.00 99.00 99.00 999 1015.2  25.7  27.0 999.0 99.0 99.00
2008 04 08 21 00  81  1.9  2.4 99.00 99.00 99.00 999 1015.0  25.6  26.8 999.0 99.0 99.00
2008 04 08 22 00  49  3.6  4.4 99.00 99.00 99.00 999 1014.8  25.5  26.7 999.0 99.0 99.00
2008 04 08 23 00  40  7.3  8.2 99.00 99.00 99.00 999 1015.1  24.9  26.6 999.0 99.0 99.00
2008 04 09 00 00  52  6.3  6.8 99.00 99.00 99.00 999 1015.6  24.3  26.6 999.0 99.0 99.00
2008 04 09 01 00  57  6.0  6.8 99.00 99.00 99.00 999 1016.4  24.2  26.6 999.0 99.0 99.00
2008 04 09 02 00  80  6.3  6.7 99.00 99.00 99.00 999 1016.7  24.6  26.5 999.0 99.0 99.00
2008 04 09 03 00  73  5.4  5.9 99.00 99.00 99.00 999 1016.8  24.7  26.4 999.0 99.0 99.00
2008 04 09 04 00  83  5.3  5.7 99.00 99.00 99.00 999 1016.7  24.8  26.3 999.0 99.0 99.00
2008 04 09 05 00  89  4.6  4.9 99.00 99.00 99.00 999 1016.6  25.1  26.2 999.0 99.0 99.00
2008 04 09 06 00  79  3.8  4.3 99.00 99.00 99.00 999 1016.4  25.1  26.1 999.0 99.0 99.00
2008 04 09 07 00  77  3.9  4.4 99.00 99.00 99.00 999 1015.9  25.1  26.0 999.0 99.0 99.00
2008 04 09 08 00  32  4.8  5.5 99.00 99.00 99.00 999 1015.6  24.7  25.9 999.0 99.0 99.00
2008 04 09 09 00  46  4.9  5.5 99.00 99.00 99.00 999 1015.9  24.0  25.9 999.0 99.0 99.00
2008 04 09 10 00  60  4.8  5.8 99.00 99.00 99.00 999 1015.8  23.8  25.8 999.0 99.0 99.00
2008 04 09 11 00  51  4.9  5.7 99.00 99.00 99.00 999 1016.4  23.8  25.8 999.0 99.0 99.00
2008 04 09 12 00  33  4.7  5.4 99.00 99.00 99.00 999 1016.9  23.8  25.8 999.0 99.0 99.00
2008 04 09 13 00  60  3.6  4.2 99.00 99.00 99.00 999 1017.0  24.2  25.8 999.0 99.0 99.00
2008 04 09 14 00  67  4.4 99.0 99.00 99.00 99.00 999    0.0   0.0   0.0 999.0 99.0 99.00
2008 04 09 15 00  66  4.1  5.0 99.00 99.00 99.00 999 1017.8  24.5  25.9 999.0 99.0 99.00
2008 04 09 16 00  87  4.6  5.3 99.00 99.00 99.00 999 1018.0  25.0  26.1 999.0 99.0 99.00
2008 04 09 17 00  95  4.9  5.5 99.00 99.00 99.00 999 1018.0  25.1  26.3 999.0 99.0 99.00
2008 04 09 18 00  82  4.0  4.4 99.00 99.00 99.00 999 1017.4  25.2  26.5 999.0 99.0 99.00
2008 04 09 19 00 102  5.3  5.7 99.00 99.00 99.00 999 1017.0  25.3  26.8 999.0 99.0 99.00
2008 04 09 20 00  92  7.1  8.1 99.00 99.00 99.00 999 1016.7  25.6  26.9 999.0 99.0 99.00
2008 04 09 21 00  77  7.3  8.4 99.00 99.00 99.00 999 1016.3  25.6  27.1 999.0 99.0 99.00
2008 04 09 22 00  85  9.2 10.2 99.00 99.00 99.00 999 1016.2  25.5  27.1 999.0 99.0 99.00
2008 04 09 23 00  67  8.3  9.6 99.00 99.00 99.00 999 1016.7  25.2  27.0 999.0 99.0 99.00
2008 04 10 00 00  57  9.1 10.9 99.00 99.00 99.00 999 1017.3  25.2  26.9 999.0 99.0 99.00
2008 04 10 01 00  77  9.4 10.2 99.00 99.00 99.00 999 1017.7  25.1  26.8 999.0 99.0 99.00
2008 04 10 02 00  71  9.8 11.0 99.00 99.00 99.00 999 1018.0  25.2  26.6 999.0 99.0 99.00
2008 04 10 03 00  74  8.3  9.7 99.00 99.00 99.00 999 1018.2  25.0  26.4 999.0 99.0 99.00
2008 04 10 04 00  75  7.4  8.4 99.00 99.00 99.00 999 1018.1  24.8  26.3 999.0 99.0 99.00
2008 04 10 05 00  74  7.9  8.6 99.00 99.00 99.00 999 1017.5  24.8  26.2 999.0 99.0 99.00
2008 04 10 06 00  79  8.0  8.8 99.00 99.00 99.00 999 1017.1  24.7  26.1 999.0 99.0 99.00
2008 04 10 07 00  81  7.3  8.3 99.00 99.00 99.00 999 1016.3  24.6  25.9 999.0 99.0 99.00
2008 04 10 08 00  79  8.0  9.0 99.00 99.00 99.00 999 1015.8  24.4  25.7 999.0 99.0 99.00
2008 04 10 09 00  85  7.6  8.9 99.00 99.00 99.00 999 1015.6  24.4  25.6 999.0 99.0 99.00
2008 04 10 10 00  94  7.0  7.6 99.00 99.00 99.00 999 1015.8  24.4  25.4 999.0 99.0 99.00
2008 04 10 11 00  90  5.9  6.6 99.00 99.00 99.00 999 1016.2  24.4  25.3 999.0 99.0 99.00
2008 04 10 12 00  84  5.3  6.3 99.00 99.00 99.00 999 1016.7  24.4  25.3 999.0 99.0 99.00
2008 04 10 13 00  83  5.9  6.3 99.00 99.00 99.00 999 1016.7  24.6  25.2 999.0 99.0 99.00
2008 04 10 14 00  81  5.4  5.9 99.00 99.00 99.00 999 1017.1  24.8  25.3 999.0 99.0 99.00
2008 04 10 15 00 101  4.5  5.1 99.00 99.00 99.00 999 1017.6  24.9  25.5 999.0 99.0 99.00
2008 04 10 16 00  96  4.3  5.0 99.00 99.00 99.00 999 1017.5  25.0  25.7 999.0 99.0 99.00
2008 04 10 17 00  91  4.1  4.6 99.00 99.00 99.00 999 1017.3  25.0  26.0 999.0 99.0 99.00
2008 04 10 18 00  73  3.8  4.6 99.00 99.00 99.00 999 1017.1  24.9  26.4 999.0 99.0 99.00
2008 04 10 19 00  75  6.2  6.8 99.00 99.00 99.00 999 1016.7  25.0  26.6 999.0 99.0 99.00
2008 04 10 20 00  90  6.7  7.8 99.00 99.00 99.00 999 1016.1  25.1  26.8 999.0 99.0 99.00
2008 04 10 21 00  81  6.8  8.2 99.00 99.00 99.00 999 1016.0  25.2  26.9 999.0 99.0 99.00
2008 04 10 22 00  91  7.6  8.9 99.00 99.00 99.00 999 1016.0  25.2  26.7 999.0 99.0 99.00
2008 04 10 23 00  88  7.9  9.5 99.00 99.00 99.00 999 1015.8  25.1  26.5 999.0 99.0 99.00
2008 04 11 00 00  87  8.5  9.5 99.00 99.00 99.00 999 1016.0  25.0  26.4 999.0 99.0 99.00
2008 04 11 01 00  80  7.3  8.5 99.00 99.00 99.00 999 1016.5  24.8  26.2 999.0 99.0 99.00
2008 04 11 02 00  97  6.8  7.8 99.00 99.00 99.00 999 1017.0  24.9  26.1 999.0 99.0 99.00
2008 04 11 03 00  87  6.7  7.5 99.00 99.00 99.00 999 1017.0  24.9  26.0 999.0 99.0 99.00
2008 04 11 04 00 100  6.6  7.7 99.00 99.00 99.00 999 1016.9  24.8  25.9 999.0 99.0 99.00
2008 04 11 05 00  95  6.3  7.1 99.00 99.00 99.00 999 1016.6  24.7  25.7 999.0 99.0 99.00
2008 04 11 06 00  93  6.8  7.6 99.00 99.00 99.00 999 1015.9  24.7  25.5 999.0 99.0 99.00
2008 04 11 07 00 100  6.5  7.1 99.00 99.00 99.00 999 1015.6  24.6  25.4 999.0 99.0 99.00
2008 04 11 08 00  92  5.8  6.2 99.00 99.00 99.00 999 1015.3  24.6  25.3 999.0 99.0 99.00
2008 04 11 09 00 115  5.9  6.6 99.00 99.00 99.00 999 1015.2  24.6  25.3 999.0 99.0 99.00
2008 04 11 10 00 114  6.5  7.2 99.00 99.00 99.00 999 1015.5  24.6  25.2 999.0 99.0 99.00
2008 04 11 11 00 113  6.1  6.8 99.00 99.00 99.00 999 1015.7  24.6  25.1 999.0 99.0 99.00
2008 04 11 12 00 129  5.3  6.0 99.00 99.00 99.00 999 1016.2  24.8  25.1 999.0 99.0 99.00
2008 04 11 13 00 112  5.3  6.2 99.00 99.00 99.00 999 1016.5  25.2  25.0 999.0 99.0 99.00
2008 04 11 14 00 121  5.3  6.0 99.00 99.00 99.00 999 1016.9  25.4  25.1 999.0 99.0 99.00
2008 04 11 15 00 102  5.8  6.3 99.00 99.00 99.00 999 1017.0  25.4  25.3 999.0 99.0 99.00
2008 04 11 16 00 119  5.6  6.2 99.00 99.00 99.00 999 1017.1  25.5  25.5 999.0 99.0 99.00
2008 04 11 17 00 111  5.6  6.2 99.00 99.00 99.00 999 1016.6  25.6  25.7 999.0 99.0 99.00
2008 04 11 18 00  97  5.0  5.6 99.00 99.00 99.00 999 1016.0  25.5  26.1 999.0 99.0 99.00
2008 04 11 19 00  95  4.7  5.3 99.00 99.00 99.00 999 1015.4  25.4  26.5 999.0 99.0 99.00
2008 04 11 20 00  94  4.9  5.5 99.00 99.00 99.00 999 1014.8  25.5  26.8 999.0 99.0 99.00
2008 04 11 21 00 115  4.9  5.5 99.00 99.00 99.00 999 1014.3  25.7  27.0 999.0 99.0 99.00
2008 04 11 22 00 120  5.5  6.4 99.00 99.00 99.00 999 1014.1  25.8  27.0 999.0 99.0 99.00
2008 04 11 23 00 110  6.1  6.6 99.00 99.00 99.00 999 1014.1  25.6  27.0 999.0 99.0 99.00
2008 04 12 00 00 116  6.0  7.0 99.00 99.00 99.00 999 1014.3  25.4  26.7 999.0 99.0 99.00
2008 04 12 01 00 109  6.6  7.6 99.00 99.00 99.00 999 1014.9  25.3  26.5 999.0 99.0 99.00
2008 04 12 02 00 119  6.5  7.1 99.00 99.00 99.00 999 1015.0  25.4  26.4 999.0 99.0 99.00
2008 04 12 03 00 119  6.5  7.8 99.00 99.00 99.00 999 1015.1  25.3  26.3 999.0 99.0 99.00
2008 04 12 04 00 109  5.8  6.5 99.00 99.00 99.00 999 1015.3  25.3  26.2 999.0 99.0 99.00
2008 04 12 05 00 133  4.1  4.6 99.00 99.00 99.00 999 1015.5  25.2  26.0 999.0 99.0 99.00
2008 04 12 06 00 116  4.6  5.3 99.00 99.00 99.00 999 1015.1  25.3  26.0 999.0 99.0 99.00
2008 04 12 07 00 147  5.0  5.9 99.00 99.00 99.00 999 1014.5  25.2  25.9 999.0 99.0 99.00
2008 04 12 08 00 144  4.6  5.0 99.00 99.00 99.00 999 1014.4  25.1  26.0 999.0 99.0 99.00
2008 04 12 09 00 150  4.9  5.5 99.00 99.00 99.00 999 1014.4  25.1  26.0 999.0 99.0 99.00
2008 04 12 10 00 161  5.1  5.9 99.00 99.00 99.00 999 1014.7  25.3  26.0 999.0 99.0 99.00
2008 04 12 11 00 169  4.1  4.6 99.00 99.00 99.00 999 1015.3  25.4  25.9 999.0 99.0 99.00
2008 04 12 12 00 167  4.4  4.7 99.00 99.00 99.00 999 1015.8  25.5  25.9 999.0 99.0 99.00
2008 04 12 13 00 173  4.1  4.7 99.00 99.00 99.00 999 1016.2  26.0  25.8 999.0 99.0 99.00
2008 04 12 14 00 169  4.9  5.5 99.00 99.00 99.00 999 1016.6  26.1  25.8 999.0 99.0 99.00
2008 04 12 15 00 181  3.3  4.3 99.00 99.00 99.00 999 1016.9  26.1  26.0 999.0 99.0 99.00
2008 04 12 16 00 173  4.5  5.2 99.00 99.00 99.00 999 1016.8  26.3  26.3 999.0 99.0 99.00
2008 04 12 17 00 165  3.6  4.1 99.00 99.00 99.00 999 1016.5  26.5  26.7 999.0 99.0 99.00
2008 04 12 18 00 178  5.0  5.5 99.00 99.00 99.00 999 1015.8  26.5  27.0 999.0 99.0 99.00
2008 04 12 19 00 249  0.7  1.7 99.00 99.00 99.00 999 1015.4  26.9  27.1 999.0 99.0 99.00
2008 04 12 20 00 230  2.3  3.6 99.00 99.00 99.00 999 1014.9  26.6  27.4 999.0 99.0 99.00
2008 04 12 21 00 207  3.1  3.9 99.00 99.00 99.00 999 1014.4  26.7  27.7 999.0 99.0 99.00
2008 04 12 22 00 168  2.3  2.8 99.00 99.00 99.00 999 1014.3  27.0  27.8 999.0 99.0 99.00
2008 04 12 23 00 162  2.4  2.7 99.00 99.00 99.00 999 1014.3  26.9  27.8 999.0 99.0 99.00
2008 04 13 00 00 137  3.0  3.2 99.00 99.00 99.00 999 1014.4  25.7  27.6 999.0 99.0 99.00
2008 04 13 01 00 109  1.2  1.6 99.00 99.00 99.00 999 1015.0  25.6  27.6 999.0 99.0 99.00
2008 04 13 02 00  79  1.7  2.2 99.00 99.00 99.00 999 1015.7  25.9  27.6 999.0 99.0 99.00
2008 04 13 03 00 127  2.5  2.9 99.00 99.00 99.00 999 1016.3  25.7  27.5 999.0 99.0 99.00
2008 04 13 04 00 146  3.1  3.6 99.00 99.00 99.00 999 1016.2  25.5  27.4 999.0 99.0 99.00
2008 04 13 05 00 158  3.6  4.3 99.00 99.00 99.00 999 1015.8  25.5  27.3 999.0 99.0 99.00
2008 04 13 06 00 160  5.6  6.1 99.00 99.00 99.00 999 1015.0  25.7  27.2 999.0 99.0 99.00
2008 04 13 07 00 170  5.7  6.1 99.00 99.00 99.00 999 1014.7  25.6  27.1 999.0 99.0 99.00
2008 04 13 08 00 187  4.4  4.8 99.00 99.00 99.00 999 1014.6  25.6  27.1 999.0 99.0 99.00
2008 04 13 09 00 189  4.0  4.5 99.00 99.00 99.00 999 1014.7  25.6  27.0 999.0 99.0 99.00
2008 04 13 10 00 193  3.4  3.8 99.00 99.00 99.00 999 1015.0  25.5  27.0 999.0 99.0 99.00
2008 04 13 11 00 195  2.5  2.8 99.00 99.00 99.00 999 1015.5  25.5  26.9 999.0 99.0 99.00
2008 04 13 12 00 212  2.1  2.5 99.00 99.00 99.00 999 1016.0  25.8  26.9 999.0 99.0 99.00
2008 04 13 13 00 259  1.2  1.9 99.00 99.00 99.00 999 1016.4  26.1  26.9 999.0 99.0 99.00
2008 04 13 14 00 210  1.9  2.5 99.00 99.00 99.00 999 1016.5  26.5  27.0 999.0 99.0 99.00
2008 04 13 15 00 246  2.7  3.0 99.00 99.00 99.00 999 1016.7  26.3  27.1 999.0 99.0 99.00
2008 04 13 16 00 228  2.3  2.9 99.00 99.00 99.00 999 1016.7  26.5  27.4 999.0 99.0 99.00
2008 04 13 17 00 246  2.0  2.5 99.00 99.00 99.00 999 1016.4  26.3  27.7 999.0 99.0 99.00
2008 04 13 18 00 295  1.3  2.5 99.00 99.00 99.00 999 1015.9  26.6  28.0 999.0 99.0 99.00
2008 04 13 19 00 293  3.7  4.3 99.00 99.00 99.00 999 1015.3  26.5  28.3 999.0 99.0 99.00
2008 04 13 20 00 302  5.3  5.9 99.00 99.00 99.00 999 1014.8  26.5  28.4 999.0 99.0 99.00
2008 04 13 21 00 315  7.7  8.7 99.00 99.00 99.00 999 1014.4  26.3  28.5 999.0 99.0 99.00
2008 04 13 22 00 314  7.0  8.0 99.00 99.00 99.00 999 1014.4  26.1  28.5 999.0 99.0 99.00
2008 04 13 23 00 326  7.6  8.4 99.00 99.00 99.00 999 1014.6  26.1  28.4 999.0 99.0 99.00
2008 04 14 00 00 327  7.4  8.4 99.00 99.00 99.00 999 1015.0  25.8  28.3 999.0 99.0 99.00
2008 04 14 01 00 334  9.9 11.5 99.00 99.00 99.00 999 1015.6  25.6  28.2 999.0 99.0 99.00
2008 04 14 02 00 336  7.3  8.6 99.00 99.00 99.00 999 1016.0  25.5  28.2 999.0 99.0 99.00
2008 04 14 03 00 334  7.6  8.4 99.00 99.00 99.00 999 1016.4  25.9  28.1 999.0 99.0 99.00
2008 04 14 04 00  28  9.3 10.3 99.00 99.00 99.00 999 1016.5  23.9  27.6 999.0 99.0 99.00
2008 04 14 05 00   7 10.2 11.0 99.00 99.00 99.00 999 1016.6  22.7  27.3 999.0 99.0 99.00
2008 04 14 06 00  12  9.5 10.4 99.00 99.00 99.00 999 1016.5  22.2  27.1 999.0 99.0 99.00
2008 04 14 07 00   4  8.5 10.7 99.00 99.00 99.00 999 1016.2  21.7  26.8 999.0 99.0 99.00
2008 04 14 08 00   2  8.9 11.1 99.00 99.00 99.00 999 1016.1  20.8  26.5 999.0 99.0 99.00
2008 04 14 09 00 359  9.4 11.1 99.00 99.00 99.00 999 1016.4  20.5  26.3 999.0 99.0 99.00
2008 04 14 10 00 359  9.7 11.3 99.00 99.00 99.00 999 1017.1  20.1  26.0 999.0 99.0 99.00
2008 04 14 11 00   2  8.8 10.0 99.00 99.00 99.00 999 1017.7  19.7  25.7 999.0 99.0 99.00
2008 04 14 12 00   7  8.0  9.2 99.00 99.00 99.00 999 1018.2  19.6  25.5 999.0 99.0 99.00
2008 04 14 13 00   8  7.9  9.4 99.00 99.00 99.00 999 1018.5  19.7  25.3 999.0 99.0 99.00
2008 04 14 14 00  12  6.9  7.9 99.00 99.00 99.00 999 1018.5  19.7  25.2 999.0 99.0 99.00
2008 04 14 15 00 344  6.3  7.8 99.00 99.00 99.00 999 1018.5  20.5  25.2 999.0 99.0 99.00
2008 04 14 16 00 339  6.4  8.2 99.00 99.00 99.00 999 1018.5  21.0  25.4 999.0 99.0 99.00
2008 04 14 17 00 329  5.7  7.2 99.00 99.00 99.00 999 1018.1  21.4  25.7 999.0 99.0 99.00
2008 04 14 18 00 314  6.4  8.2 99.00 99.00 99.00 999 1017.4  22.0  25.9 999.0 99.0 99.00
2008 04 14 19 00 304  6.8  9.0 99.00 99.00 99.00 999 1017.0  22.2  25.9 999.0 99.0 99.00
2008 04 14 20 00 304  6.6  7.5 99.00 99.00 99.00 999 1016.2  22.3  25.9 999.0 99.0 99.00
2008 04 14 21 00 292  8.6 10.2 99.00 99.00 99.00 999 1015.9  22.5  25.9 999.0 99.0 99.00
2008 04 14 22 00 298  7.3  8.3 99.00 99.00 99.00 999 1015.8  22.6  26.0 999.0 99.0 99.00
2008 04 14 23 00 305  7.7  9.2 99.00 99.00 99.00 999 1015.9  22.8  26.0 999.0 99.0 99.00
2008 04 15 00 00 297  7.9  9.1 99.00 99.00 99.00 999 1016.0  22.9  25.9 999.0 99.0 99.00
2008 04 15 01 00 283  7.3  8.6 99.00 99.00 99.00 999 1016.6  23.0  25.8 999.0 99.0 99.00
2008 04 15 02 00 305  7.9  9.9 99.00 99.00 99.00 999 1017.2  23.2  25.4 999.0 99.0 99.00
2008 04 15 03 00 318  8.6  9.8 99.00 99.00 99.00 999 1017.6  22.7  25.0 999.0 99.0 99.00
2008 04 15 04 00 306 10.7 12.5 99.00 99.00 99.00 999 1017.6  22.6  25.1 999.0 99.0 99.00
2008 04 15 05 00 344  9.9 10.7 99.00 99.00 99.00 999 1017.6  20.8  25.1 999.0 99.0 99.00
2008 04 15 06 00 348  9.8 11.3 99.00 99.00 99.00 999 1017.2  20.2  25.0 999.0 99.0 99.00
2008 04 15 07 00   6  8.4  9.9 99.00 99.00 99.00 999 1016.8  19.2  24.9 999.0 99.0 99.00
2008 04 15 08 00 336  7.4  8.2 99.00 99.00 99.00 999 1016.3  19.6  24.7 999.0 99.0 99.00
2008 04 15 09 00  12 10.0 11.5 99.00 99.00 99.00 999 1016.9  17.2  24.4 999.0 99.0 99.00
2008 04 15 10 00   8  9.3 10.7 99.00 99.00 99.00 999 1017.3  16.9  24.2 999.0 99.0 99.00
2008 04 15 11 00   7  9.5 10.5 99.00 99.00 99.00 999 1017.8  16.8  24.0 999.0 99.0 99.00
2008 04 15 12 00  13  9.9 11.3 99.00 99.00 99.00 999 1018.7  16.5  23.7 999.0 99.0 99.00
2008 04 15 13 00 357  9.4 10.7 99.00 99.00 99.00 999 1019.5  16.1  23.5 999.0 99.0 99.00
2008 04 15 14 00   4  8.3 10.8 99.00 99.00 99.00 999 1020.1  15.8  23.3 999.0 99.0 99.00
2008 04 15 15 00   4  7.6  8.5 99.00 99.00 99.00 999 1020.7  15.7  23.2 999.0 99.0 99.00
2008 04 15 16 00   7  8.9  9.6 99.00 99.00 99.00 999 1020.5  16.5  23.2 999.0 99.0 99.00
2008 04 15 17 00 359  7.1  8.2 99.00 99.00 99.00 999 1020.0  17.4  23.2 999.0 99.0 99.00
2008 04 15 18 00 336  8.5 10.5 99.00 99.00 99.00 999 1019.7  18.1  23.4 999.0 99.0 99.00
2008 04 15 19 00 333  9.5 11.7 99.00 99.00 99.00 999 1018.8  18.0  23.6 999.0 99.0 99.00
2008 04 15 20 00 326 11.7 13.2 99.00 99.00 99.00 999 1018.4  18.2  23.8 999.0 99.0 99.00
2008 04 15 21 00 343 10.8 11.9 99.00 99.00 99.00 999 1018.0  18.2  23.8 999.0 99.0 99.00
2008 04 15 22 00 341 10.8 12.6 99.00 99.00 99.00 999 1018.3  18.0  23.7 999.0 99.0 99.00
2008 04 15 23 00 336 11.2 13.4 99.00 99.00 99.00 999 1018.4  18.1  23.4 999.0 99.0 99.00
2008 04 16 00 00 345  7.8 10.1 99.00 99.00 99.00 999 1018.9  17.8  23.1 999.0 99.0 99.00
2008 04 16 01 00 345 11.7 13.1 99.00 99.00 99.00 999 1019.5  17.8  22.9 999.0 99.0 99.00
2008 04 16 02 00 351  9.8 11.2 99.00 99.00 99.00 999 1020.1  17.7  22.7 999.0 99.0 99.00
2008 04 16 03 00   3  7.8 10.2 99.00 99.00 99.00 999 1020.5  17.4  22.4 999.0 99.0 99.00
2008 04 16 04 00   9  6.9  7.9 99.00 99.00 99.00 999 1020.7  17.0  22.1 999.0 99.0 99.00
2008 04 16 05 00   4  8.9  9.8 99.00 99.00 99.00 999 1020.8  16.8  21.9 999.0 99.0 99.00
2008 04 16 06 00   3  9.9 11.7 99.00 99.00 99.00 999 1020.2  16.5  21.8 999.0 99.0 99.00
2008 04 16 07 00  11  9.2 10.1 99.00 99.00 99.00 999 1020.0  15.5  21.6 999.0 99.0 99.00
2008 04 16 08 00  16 10.3 12.3 99.00 99.00 99.00 999 1019.9  15.2  21.3 999.0 99.0 99.00
2008 04 16 09 00   6 10.4 11.7 99.00 99.00 99.00 999 1019.7  15.3  21.0 999.0 99.0 99.00
2008 04 16 10 00   5 10.5 12.3 99.00 99.00 99.00 999 1019.9  15.4  20.7 999.0 99.0 99.00
2008 04 16 11 00   4 11.2 13.0 99.00 99.00 99.00 999 1020.4  15.4  20.6 999.0 99.0 99.00
2008 04 16 12 00 352  9.9 11.3 99.00 99.00 99.00 999 1020.9  15.5  20.4 999.0 99.0 99.00
2008 04 16 13 00 352 10.6 11.5 99.00 99.00 99.00 999 1021.4  15.4  20.2 999.0 99.0 99.00
2008 04 16 14 00 358  8.2  9.1 99.00 99.00 99.00 999 1021.8  15.9  20.1 999.0 99.0 99.00
2008 04 16 15 00   8  8.2  9.0 99.00 99.00 99.00 999 1022.1  16.5  20.2 999.0 99.0 99.00
2008 04 16 16 00   9  7.6  8.6 99.00 99.00 99.00 999 1022.0  17.3  20.3 999.0 99.0 99.00
2008 04 16 17 00   2  4.3  5.1 99.00 99.00 99.00 999 1021.5  18.2  20.6 999.0 99.0 99.00
2008 04 16 18 00   3  2.9  3.3 99.00 99.00 99.00 999 1020.8  18.9  21.0 999.0 99.0 99.00
2008 04 16 19 00   0  0.0  0.0 99.00 99.00 99.00 999 1020.2  20.0  21.3 999.0 99.0 99.00
2008 04 16 20 00 280  0.8  1.0 99.00 99.00 99.00 999 1019.3  20.6  21.7 999.0 99.0 99.00
2008 04 16 21 00 304  1.9  2.4 99.00 99.00 99.00 999 1019.1  20.3  21.8 999.0 99.0 99.00
2008 04 16 22 00 312  2.6  3.0 99.00 99.00 99.00 999 1019.3  20.4  21.8 999.0 99.0 99.00
2008 04 16 23 00 322  2.3  3.1 99.00 99.00 99.00 999 1019.3  20.6  21.7 999.0 99.0 99.00
2008 04 17 00 00 342  1.5  2.0 99.00 99.00 99.00 999 1019.7  20.4  21.6 999.0 99.0 99.00
2008 04 17 01 00  57  6.9  7.6 99.00 99.00 99.00 999 1019.9  21.3  21.5 999.0 99.0 99.00
2008 04 17 02 00  39  8.6  9.5 99.00 99.00 99.00 999 1020.4  20.9  21.4 999.0 99.0 99.00
2008 04 17 03 00  17  7.9  8.8 99.00 99.00 99.00 999 1021.1  20.2  21.3 999.0 99.0 99.00
2008 04 17 04 00  21  8.5  9.5 99.00 99.00 99.00 999 1021.3  19.3  21.3 999.0 99.0 99.00
2008 04 17 05 00  23 10.0 11.3 99.00 99.00 99.00 999 1021.2  18.6  21.2 999.0 99.0 99.00
2008 04 17 06 00  23  9.9 11.1 99.00 99.00 99.00 999 1020.6  18.1  21.1 999.0 99.0 99.00
2008 04 17 07 00  22 10.4 11.6 99.00 99.00 99.00 999 1019.7  17.6  20.9 999.0 99.0 99.00
2008 04 17 08 00  19  8.8 10.2 99.00 99.00 99.00 999 1019.4  17.3  20.8 999.0 99.0 99.00
2008 04 17 09 00  18  9.7 11.0 99.00 99.00 99.00 999 1019.5  17.3  20.6 999.0 99.0 99.00
2008 04 17 10 00  27  9.8 11.2 99.00 99.00 99.00 999 1019.8  17.2  20.4 999.0 99.0 99.00
2008 04 17 11 00  25  8.6  9.6 99.00 99.00 99.00 999 1020.5  17.0  20.3 999.0 99.0 99.00
2008 04 17 12 00  21  7.6  8.2 99.00 99.00 99.00 999 1021.2  17.4  20.2 999.0 99.0 99.00
2008 04 17 13 00   5  7.0  7.8 99.00 99.00 99.00 999 1021.6  17.6  20.1 999.0 99.0 99.00
2008 04 17 14 00   3  5.1  5.5 99.00 99.00 99.00 999 1021.9  17.8  20.1 999.0 99.0 99.00
2008 04 17 15 00   4  4.4  4.9 99.00 99.00 99.00 999 1022.1  18.5  20.3 999.0 99.0 99.00
2008 04 17 16 00   4  4.5  4.7 99.00 99.00 99.00 999 1021.9  19.3  20.5 999.0 99.0 99.00
2008 04 17 17 00   2  3.7  4.0 99.00 99.00 99.00 999 1021.6  20.3  20.9 999.0 99.0 99.00
2008 04 17 18 00  30  2.2  2.6 99.00 99.00 99.00 999 1021.5  20.9  21.4 999.0 99.0 99.00
2008 04 17 19 00  12  1.6  2.2 99.00 99.00 99.00 999 1021.1  21.5  21.7 999.0 99.0 99.00
2008 04 17 20 00  44  3.9  4.2 99.00 99.00 99.00 999 1020.2  21.8  21.9 999.0 99.0 99.00
2008 04 17 21 00  63  5.4  6.0 99.00 99.00 99.00 999 1019.9  22.1  22.1 999.0 99.0 99.00
2008 04 17 22 00  58  5.8  6.4 99.00 99.00 99.00 999 1019.9  22.4  22.2 999.0 99.0 99.00
2008 04 17 23 00  88  6.9  7.9 99.00 99.00 99.00 999 1020.1  22.6  22.4 999.0 99.0 99.00
2008 04 18 00 00  72  6.3  6.8 99.00 99.00 99.00 999 1020.5  22.5  22.3 999.0 99.0 99.00
2008 04 18 01 00  73  5.6  6.4 99.00 99.00 99.00 999 1020.7  22.5  22.1 999.0 99.0 99.00
2008 04 18 02 00  64  6.4  7.6 99.00 99.00 99.00 999 1021.2  22.1  21.9 999.0 99.0 99.00
