YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 02 26 14 126  4.8  5.7 99.00 99.00 99.00 999 9999.0  23.5  23.1 999.0 99.0
96 02 26 15 117  5.1  5.6 99.00 99.00 99.00 999 9999.0  23.6  23.2 999.0 99.0
96 02 26 16 128  5.2  6.0 99.00 99.00 99.00 999 9999.0  23.6  23.4 999.0 99.0
96 02 26 17 127  4.7  5.7 99.00 99.00 99.00 999 9999.0  23.6  23.7 999.0 99.0
96 02 26 18 110  4.0  4.7 99.00 99.00 99.00 999 9999.0  23.7  24.0 999.0 99.0
96 02 26 19 116  4.5  5.1 99.00 99.00 99.00 999 9999.0  23.8  24.2 999.0 99.0
96 02 26 20 100  4.6  5.0 99.00 99.00 99.00 999 9999.0  23.8  24.4 999.0 99.0
96 02 26 21 134  4.9  5.8 99.00 99.00 99.00 999 9999.0  23.8  24.6 999.0 99.0
96 02 26 22 116  4.1  5.2 99.00 99.00 99.00 999 9999.0  24.0  24.7 999.0 99.0
96 02 26 23 103  5.1  5.7 99.00 99.00 99.00 999 9999.0  23.7  24.8 999.0 99.0
96 02 27 00 101  5.5  6.1 99.00 99.00 99.00 999 9999.0  23.5  24.6 999.0 99.0
96 02 27 01  98  5.0  5.8 99.00 99.00 99.00 999 9999.0  23.3  24.3 999.0 99.0
96 02 27 02 101  4.6  5.1 99.00 99.00 99.00 999 9999.0  23.2  24.1 999.0 99.0
96 02 27 03  97  4.8  6.2 99.00 99.00 99.00 999 9999.0  23.2  23.9 999.0 99.0
96 02 27 04  96  5.3  6.7 99.00 99.00 99.00 999 9999.0  23.2  23.7 999.0 99.0
96 02 27 05  94  6.3  6.9 99.00 99.00 99.00 999 9999.0  23.2  23.6 999.0 99.0
96 02 27 06  99  5.7  6.3 99.00 99.00 99.00 999 9999.0  23.2  23.5 999.0 99.0
96 02 27 07 104  5.8  6.2 99.00 99.00 99.00 999 9999.0  23.3  23.5 999.0 99.0
96 02 27 08 113  4.8  5.4 99.00 99.00 99.00 999 9999.0  23.2  23.4 999.0 99.0
96 02 27 09 111  4.5  5.4 99.00 99.00 99.00 999 9999.0  23.2  23.4 999.0 99.0
96 02 27 10 112  4.5  5.1 99.00 99.00 99.00 999 9999.0  23.2  23.5 999.0 99.0
96 02 27 11 156  4.6  5.3 99.00 99.00 99.00 999 9999.0  23.1  23.5 999.0 99.0
96 02 27 12 162  4.2  4.5 99.00 99.00 99.00 999 9999.0  23.2  23.5 999.0 99.0
96 02 27 13 162  3.0  3.4 99.00 99.00 99.00 999 9999.0  23.5  23.5 999.0 99.0
96 02 27 14 127  3.4  3.9 99.00 99.00 99.00 999 9999.0  23.8  23.5 999.0 99.0
96 02 27 15 132  2.7  3.2 99.00 99.00 99.00 999 9999.0  23.9  23.6 999.0 99.0
96 02 27 16 109  2.7  3.7 99.00 99.00 99.00 999 9999.0  23.8  23.7 999.0 99.0
96 02 27 17 123  3.7  4.5 99.00 99.00 99.00 999 9999.0  24.0  23.9 999.0 99.0
96 02 27 18 137  4.5  5.1 99.00 99.00 99.00 999 9999.0  23.8  24.1 999.0 99.0
96 02 27 19 132  4.0  4.5 99.00 99.00 99.00 999 9999.0  24.0  24.4 999.0 99.0
96 02 27 20 142  4.1  4.7 99.00 99.00 99.00 999 9999.0  24.1  24.6 999.0 99.0
96 02 27 21 104  3.9  5.0 99.00 99.00 99.00 999 9999.0  24.1  24.7 999.0 99.0
96 02 27 22 134  3.3  3.9 99.00 99.00 99.00 999 9999.0  24.2  24.8 999.0 99.0
96 02 27 23 147  3.1  3.7 99.00 99.00 99.00 999 9999.0  24.0  24.8 999.0 99.0
96 02 28 00 119  3.3  3.7 99.00 99.00 99.00 999 9999.0  23.6  24.7 999.0 99.0
96 02 28 01 113  4.3  4.7 99.00 99.00 99.00 999 9999.0  23.5  24.6 999.0 99.0
96 02 28 02 102  4.3  5.2 99.00 99.00 99.00 999 9999.0  23.5  24.5 999.0 99.0
96 02 28 03  96  5.4  6.0 99.00 99.00 99.00 999 9999.0  23.5  24.5 999.0 99.0
96 02 28 04 100  5.4  6.2 99.00 99.00 99.00 999 9999.0  23.3  24.3 999.0 99.0
96 02 28 05 104  5.8  6.8 99.00 99.00 99.00 999 9999.0  23.2  24.1 999.0 99.0
96 02 28 06 132  3.8  4.2 99.00 99.00 99.00 999 9999.0  22.9  24.0 999.0 99.0
96 02 28 07 128  3.7  4.1 99.00 99.00 99.00 999 9999.0  22.8  23.9 999.0 99.0
96 02 28 08 123  3.6  4.1 99.00 99.00 99.00 999 9999.0  22.9  23.8 999.0 99.0
96 02 28 09 138  3.6  4.2 99.00 99.00 99.00 999 9999.0  23.0  23.8 999.0 99.0
96 02 28 10 119  3.9  4.4 99.00 99.00 99.00 999 9999.0  22.9  23.8 999.0 99.0
96 02 28 11 120  4.8  5.5 99.00 99.00 99.00 999 9999.0  23.0  23.8 999.0 99.0
96 02 28 12 138  4.1  4.7 99.00 99.00 99.00 999 9999.0  23.1  23.8 999.0 99.0
96 02 28 13 157  4.8  5.2 99.00 99.00 99.00 999 9999.0  23.7  23.8 999.0 99.0
96 02 28 14 166  5.2  5.6 99.00 99.00 99.00 999 9999.0  23.8  23.9 999.0 99.0
96 02 28 15 176  4.1  4.4 99.00 99.00 99.00 999 9999.0  23.9  24.0 999.0 99.0
96 02 28 16 166  4.6  5.3 99.00 99.00 99.00 999 9999.0  24.2  24.2 999.0 99.0
96 02 28 17 162  4.9  5.8 99.00 99.00 99.00 999 9999.0  23.9  24.4 999.0 99.0
96 02 28 18 193  4.4  5.2 99.00 99.00 99.00 999 9999.0  24.2  24.7 999.0 99.0
96 02 28 19 176  3.8  4.8 99.00 99.00 99.00 999 9999.0  24.1  24.9 999.0 99.0
96 02 28 20 220  2.4  3.3 99.00 99.00 99.00 999 9999.0  24.5  25.1 999.0 99.0
96 02 28 21 187  4.4  4.9 99.00 99.00 99.00 999 9999.0  24.5  25.3 999.0 99.0
96 02 28 22 190  3.1  3.6 99.00 99.00 99.00 999 9999.0  24.4  25.4 999.0 99.0
96 02 28 23 177  3.6  4.0 99.00 99.00 99.00 999 9999.0  24.1  25.3 999.0 99.0
96 02 29 00 174  3.1  3.6 99.00 99.00 99.00 999 9999.0  23.9  25.2 999.0 99.0
96 02 29 01 151  1.2  1.3 99.00 99.00 99.00 999 9999.0  23.8  25.1 999.0 99.0
96 02 29 02 141  1.8  2.0 99.00 99.00 99.00 999 9999.0  23.8  25.1 999.0 99.0
96 02 29 03  78  2.6  2.8 99.00 99.00 99.00 999 9999.0  23.7  25.0 999.0 99.0
96 02 29 04  90  3.4  3.6 99.00 99.00 99.00 999 9999.0  23.6  25.0 999.0 99.0
96 02 29 05 153  3.1  3.3 99.00 99.00 99.00 999 9999.0  23.4  24.9 999.0 99.0
96 02 29 06 169  2.7  3.0 99.00 99.00 99.00 999 9999.0  23.1  24.7 999.0 99.0
96 02 29 07 139  1.4  1.7 99.00 99.00 99.00 999 9999.0  22.9  24.5 999.0 99.0
96 02 29 08 136  1.3  1.5 99.00 99.00 99.00 999 9999.0  22.9  24.4 999.0 99.0
96 02 29 09 114   .9  1.1 99.00 99.00 99.00 999 9999.0  22.9  24.4 999.0 99.0
96 02 29 10 115  1.9  2.1 99.00 99.00 99.00 999 9999.0  23.1  24.3 999.0 99.0
96 02 29 11 118  2.2  2.4 99.00 99.00 99.00 999 9999.0  23.1  24.4 999.0 99.0
96 02 29 12  99  1.6  2.1 99.00 99.00 99.00 999 9999.0  23.2  24.4 999.0 99.0
96 02 29 13 110  2.3  2.6 99.00 99.00 99.00 999 9999.0  23.8  24.5 999.0 99.0
96 02 29 14  34   .9  1.6 99.00 99.00 99.00 999 9999.0  23.8  24.5 999.0 99.0
96 02 29 15  22  1.6  1.9 99.00 99.00 99.00 999 9999.0  23.7  24.7 999.0 99.0
96 02 29 16   0   .0   .0 99.00 99.00 99.00 999 9999.0  24.2  24.9 999.0 99.0
96 02 29 17   0   .1   .2 99.00 99.00 99.00 999 9999.0  24.0  25.2 999.0 99.0
96 02 29 18 122  2.8  3.5 99.00 99.00 99.00 999 9999.0  24.5  25.5 999.0 99.0
96 02 29 19 141  2.7  3.3 99.00 99.00 99.00 999 9999.0  24.4  25.6 999.0 99.0
96 02 29 20 139  2.7  3.0 99.00 99.00 99.00 999 9999.0  24.2  25.8 999.0 99.0
96 02 29 21 149  4.2  5.1 99.00 99.00 99.00 999 9999.0  24.3  25.9 999.0 99.0
96 02 29 22 175  3.6  4.0 99.00 99.00 99.00 999 9999.0  24.6  26.0 999.0 99.0
96 02 29 23 168  4.1  4.6 99.00 99.00 99.00 999 9999.0  24.5  26.0 999.0 99.0
96 03 01 00 146  2.9  3.4 99.00 99.00 99.00 999 9999.0  24.2  26.1 999.0 99.0
96 03 01 01 125  3.1  3.4 99.00 99.00 99.00 999 9999.0  24.1  26.0 999.0 99.0
96 03 01 02 115  2.7  3.0 99.00 99.00 99.00 999 9999.0  23.9  25.9 999.0 99.0
96 03 01 03 108  2.5  2.9 99.00 99.00 99.00 999 9999.0  24.0  25.8 999.0 99.0
96 03 01 04 137  3.0  3.5 99.00 99.00 99.00 999 9999.0  23.8  25.6 999.0 99.0
96 03 01 05 143  2.8  3.3 99.00 99.00 99.00 999 9999.0  23.7  25.4 999.0 99.0
96 03 01 06 148  2.6  3.0 99.00 99.00 99.00 999 9999.0  23.8  25.4 999.0 99.0
96 03 01 07 158  2.7  3.2 99.00 99.00 99.00 999 9999.0  24.0  25.1 999.0 99.0
96 03 01 08 158  3.8  4.0 99.00 99.00 99.00 999 9999.0  24.1  25.0 999.0 99.0
96 03 01 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 03 01 10 189  3.2  3.7 99.00 99.00 99.00 999 9999.0  24.2  24.9 999.0 99.0
96 03 01 11 177  3.5  4.0 99.00 99.00 99.00 999 9999.0  24.2  24.9 999.0 99.0
96 03 01 12 174  3.4  3.6 99.00 99.00 99.00 999 9999.0  24.2  24.9 999.0 99.0
96 03 01 13 174  6.3  7.3 99.00 99.00 99.00 999 9999.0  24.5  24.9 999.0 99.0
96 03 01 14 171  6.8  7.5 99.00 99.00 99.00 999 9999.0  24.7  25.0 999.0 99.0
96 03 01 15 180  7.4  8.3 99.00 99.00 99.00 999 9999.0  24.6  25.2 999.0 99.0
96 03 01 16 186  7.1  8.2 99.00 99.00 99.00 999 9999.0  24.6  25.3 999.0 99.0
96 03 01 17 201  6.4  7.5 99.00 99.00 99.00 999 9999.0  24.9  25.6 999.0 99.0
96 03 01 18 214  5.8  6.6 99.00 99.00 99.00 999 9999.0  25.0  25.9 999.0 99.0
96 03 01 19 219  6.8  7.7 99.00 99.00 99.00 999 9999.0  25.3  26.1 999.0 99.0
96 03 01 20 214  6.1  6.9 99.00 99.00 99.00 999 9999.0  25.5  26.2 999.0 99.0
96 03 01 21 213  5.7  6.1 99.00 99.00 99.00 999 9999.0  25.6  26.4 999.0 99.0
96 03 01 22 209  4.7  5.3 99.00 99.00 99.00 999 9999.0  25.7  26.4 999.0 99.0
96 03 01 23 204  3.8  4.1 99.00 99.00 99.00 999 9999.0  25.8  26.5 999.0 99.0
96 03 02 00 212  3.4  3.8 99.00 99.00 99.00 999 9999.0  25.5  26.5 999.0 99.0
96 03 02 01 195  3.7  3.9 99.00 99.00 99.00 999 9999.0  25.3  26.3 999.0 99.0
96 03 02 02 180  5.6  6.2 99.00 99.00 99.00 999 9999.0  25.1  26.2 999.0 99.0
96 03 02 03 176  6.7  7.6 99.00 99.00 99.00 999 9999.0  25.0  26.1 999.0 99.0
96 03 02 04 179  7.1  7.9 99.00 99.00 99.00 999 9999.0  24.9  26.0 999.0 99.0
96 03 02 05 191  6.2  7.1 99.00 99.00 99.00 999 9999.0  25.1  26.0 999.0 99.0
96 03 02 06 218  6.6  7.7 99.00 99.00 99.00 999 9999.0  25.1  25.9 999.0 99.0
96 03 02 07 209  8.1  9.3 99.00 99.00 99.00 999 9999.0  25.0  25.6 999.0 99.0
96 03 02 08 214  7.8  8.6 99.00 99.00 99.00 999 9999.0  24.7  25.5 999.0 99.0
96 03 02 09 212  7.5  8.1 99.00 99.00 99.00 999 9999.0  24.4  25.4 999.0 99.0
96 03 02 10 211  7.9  8.8 99.00 99.00 99.00 999 9999.0  24.4  25.3 999.0 99.0
96 03 02 11 208  7.5  8.3 99.00 99.00 99.00 999 9999.0  24.4  25.2 999.0 99.0
96 03 02 12 205  7.8  8.6 99.00 99.00 99.00 999 9999.0  24.6  25.2 999.0 99.0
96 03 02 13 202  8.4  9.4 99.00 99.00 99.00 999 9999.0  24.7  25.2 999.0 99.0
96 03 02 14 198  7.8  9.0 99.00 99.00 99.00 999 9999.0  24.6  25.3 999.0 99.0
96 03 02 15 202 10.2 11.2 99.00 99.00 99.00 999 9999.0  25.0  25.5 999.0 99.0
96 03 02 16 210  8.5  9.9 99.00 99.00 99.00 999 9999.0  25.1  25.7 999.0 99.0
96 03 02 17 213  7.6  8.6 99.00 99.00 99.00 999 9999.0  25.2  25.9 999.0 99.0
96 03 02 18 225  8.5  9.7 99.00 99.00 99.00 999 9999.0  25.3  26.0 999.0 99.0
96 03 02 19 225  6.9  7.8 99.00 99.00 99.00 999 9999.0  25.6  26.1 999.0 99.0
96 03 02 20 281  9.6 12.4 99.00 99.00 99.00 999 9999.0  25.3  25.9 999.0 99.0
96 03 02 21 301  6.5  7.2 99.00 99.00 99.00 999 9999.0  23.2  25.6 999.0 99.0
96 03 02 22 325  3.8  4.4 99.00 99.00 99.00 999 9999.0  23.0  25.5 999.0 99.0
96 03 02 23  18  6.5  7.2 99.00 99.00 99.00 999 9999.0  20.5  25.4 999.0 99.0
96 03 03 00  24  7.2  8.2 99.00 99.00 99.00 999 9999.0  20.1  25.3 999.0 99.0
96 03 03 01   7  7.6  8.6 99.00 99.00 99.00 999 9999.0  19.6  25.2 999.0 99.0
96 03 03 02  37  5.7  7.2 99.00 99.00 99.00 999 9999.0  20.6  25.1 999.0 99.0
96 03 03 03  33  5.8  6.6 99.00 99.00 99.00 999 9999.0  21.0  25.0 999.0 99.0
96 03 03 04  10  8.6  9.8 99.00 99.00 99.00 999 9999.0  19.8  24.9 999.0 99.0
96 03 03 05   2  6.9  8.9 99.00 99.00 99.00 999 9999.0  18.8  24.7 999.0 99.0
96 03 03 06   8  6.1  7.3 99.00 99.00 99.00 999 9999.0  18.6  24.6 999.0 99.0
96 03 03 07   4  9.1 10.6 99.00 99.00 99.00 999 9999.0  18.4  24.5 999.0 99.0
96 03 03 08   7 10.1 11.1 99.00 99.00 99.00 999 9999.0  18.5  24.3 999.0 99.0
96 03 03 09   9 11.2 12.3 99.00 99.00 99.00 999 9999.0  18.7  24.0 999.0 99.0
96 03 03 10  11 11.2 12.5 99.00 99.00 99.00 999 9999.0  18.5  23.8 999.0 99.0
96 03 03 11  13 10.8 12.8 99.00 99.00 99.00 999 9999.0  18.3  23.6 999.0 99.0
96 03 03 12  21 11.1 13.4 99.00 99.00 99.00 999 9999.0  18.6  23.3 999.0 99.0
96 03 03 13  15 11.7 13.1 99.00 99.00 99.00 999 9999.0  18.3  23.1 999.0 99.0
96 03 03 14  13 12.9 14.5 99.00 99.00 99.00 999 9999.0  17.9  23.0 999.0 99.0
96 03 03 15  22 11.7 13.2 99.00 99.00 99.00 999 9999.0  17.9  22.8 999.0 99.0
96 03 03 16  22 11.2 12.6 99.00 99.00 99.00 999 9999.0  18.4  22.7 999.0 99.0
96 03 03 17  27 11.9 13.0 99.00 99.00 99.00 999 9999.0  18.8  22.4 999.0 99.0
96 03 03 18  27 11.7 13.2 99.00 99.00 99.00 999 9999.0  19.0  22.3 999.0 99.0
96 03 03 19  37 11.1 12.2 99.00 99.00 99.00 999 9999.0  19.3  22.2 999.0 99.0
96 03 03 20  26 11.2 12.8 99.00 99.00 99.00 999 9999.0  19.2  22.1 999.0 99.0
96 03 03 21  28 11.7 13.0 99.00 99.00 99.00 999 9999.0  19.5  22.1 999.0 99.0
96 03 03 22  28 10.3 11.7 99.00 99.00 99.00 999 9999.0  19.5  22.0 999.0 99.0
96 03 03 23  41 13.1 14.7 99.00 99.00 99.00 999 9999.0  19.8  21.9 999.0 99.0
96 03 04 00  51  9.8 11.2 99.00 99.00 99.00 999 9999.0  20.2  21.8 999.0 99.0
96 03 04 01  66 11.9 14.7 99.00 99.00 99.00 999 9999.0  21.0  21.7 999.0 99.0
96 03 04 02  70 13.4 15.2 99.00 99.00 99.00 999 9999.0  21.1  21.6 999.0 99.0
96 03 04 03  66 13.1 14.8 99.00 99.00 99.00 999 9999.0  21.1  21.6 999.0 99.0
96 03 04 04  75 13.6 16.5 99.00 99.00 99.00 999 9999.0  21.1  21.5 999.0 99.0
96 03 04 05  72 12.1 14.1 99.00 99.00 99.00 999 9999.0  21.0  21.4 999.0 99.0
96 03 04 06  69 11.0 12.3 99.00 99.00 99.00 999 9999.0  21.0  21.2 999.0 99.0
96 03 04 07  66 10.6 11.7 99.00 99.00 99.00 999 9999.0  21.1  21.2 999.0 99.0
96 03 04 08  66 10.5 11.8 99.00 99.00 99.00 999 9999.0  21.1  21.1 999.0 99.0
96 03 04 09  69  9.8 11.1 99.00 99.00 99.00 999 9999.0  21.2  21.0 999.0 99.0
96 03 04 10  61  9.5 10.6 99.00 99.00 99.00 999 9999.0  21.1  20.9 999.0 99.0
96 03 04 11  62 10.8 12.7 99.00 99.00 99.00 999 9999.0  21.1  20.8 999.0 99.0
96 03 04 12  59 11.2 13.1 99.00 99.00 99.00 999 9999.0  21.1  20.7 999.0 99.0
96 03 04 13  63 10.2 11.7 99.00 99.00 99.00 999 9999.0  21.3  20.8 999.0 99.0
96 03 04 14  66 11.8 13.3 99.00 99.00 99.00 999 9999.0  21.4  20.8 999.0 99.0
96 03 04 15  71 11.6 13.4 99.00 99.00 99.00 999 9999.0  21.5  21.0 999.0 99.0
96 03 04 16  71 12.8 14.5 99.00 99.00 99.00 999 9999.0  21.6  21.2 999.0 99.0
96 03 04 17  69 13.2 15.3 99.00 99.00 99.00 999 9999.0  21.7  21.5 999.0 99.0
96 03 04 18  81 14.0 15.8 99.00 99.00 99.00 999 9999.0  21.8  21.7 999.0 99.0
96 03 04 19  78 13.3 15.0 99.00 99.00 99.00 999 9999.0  21.9  21.8 999.0 99.0
96 03 04 20  77 13.8 15.0 99.00 99.00 99.00 999 9999.0  21.9  22.0 999.0 99.0
96 03 04 21  72 12.1 14.1 99.00 99.00 99.00 999 9999.0  22.0  22.0 999.0 99.0
96 03 04 22  76 11.6 13.5 99.00 99.00 99.00 999 9999.0  22.1  22.0 999.0 99.0
96 03 04 23  76 11.7 13.6 99.00 99.00 99.00 999 9999.0  22.0  22.0 999.0 99.0
96 03 05 00  77 12.1 13.4 99.00 99.00 99.00 999 9999.0  22.0  22.0 999.0 99.0
96 03 05 01  79 11.1 12.1 99.00 99.00 99.00 999 9999.0  22.2  21.9 999.0 99.0
96 03 05 02  76 11.9 14.2 99.00 99.00 99.00 999 9999.0  22.1  21.7 999.0 99.0
96 03 05 03  86 12.3 14.6 99.00 99.00 99.00 999 9999.0  22.2  21.8 999.0 99.0
96 03 05 04  86 11.0 12.7 99.00 99.00 99.00 999 9999.0  22.1  21.7 999.0 99.0
96 03 05 05  90 11.9 13.2 99.00 99.00 99.00 999 9999.0  22.0  21.6 999.0 99.0
96 03 05 06  89 12.6 13.9 99.00 99.00 99.00 999 9999.0  22.0  21.4 999.0 99.0
96 03 05 07  96 11.6 13.0 99.00 99.00 99.00 999 9999.0  21.8  21.3 999.0 99.0
96 03 05 08 103 11.5 13.1 99.00 99.00 99.00 999 9999.0  22.0  21.3 999.0 99.0
96 03 05 09 101 12.4 13.5 99.00 99.00 99.00 999 9999.0  21.9  21.3 999.0 99.0
96 03 05 10 102  9.8 10.9 99.00 99.00 99.00 999 9999.0  21.8  21.3 999.0 99.0
96 03 05 11 104  9.6 11.4 99.00 99.00 99.00 999 9999.0  21.9  21.2 999.0 99.0
96 03 05 12 107  9.9 10.8 99.00 99.00 99.00 999 9999.0  22.0  21.1 999.0 99.0
96 03 05 13 111  8.8 10.7 99.00 99.00 99.00 999 9999.0  22.1  21.0 999.0 99.0
96 03 05 14 101  7.7  9.4 99.00 99.00 99.00 999 9999.0  22.2  20.9 999.0 99.0
96 03 05 15 110  9.6 11.2 99.00 99.00 99.00 999 9999.0  22.5  21.1 999.0 99.0
96 03 05 16 110  9.6 11.3 99.00 99.00 99.00 999 9999.0  22.5  21.3 999.0 99.0
96 03 05 17 108  8.3  9.5 99.00 99.00 99.00 999 9999.0  22.7  21.5 999.0 99.0
96 03 05 18 103  8.2  9.5 99.00 99.00 99.00 999 9999.0  22.9  21.8 999.0 99.0
96 03 05 19 109  6.5  7.6 99.00 99.00 99.00 999 9999.0  23.0  22.1 999.0 99.0
96 03 05 20 109  8.3  9.6 99.00 99.00 99.00 999 9999.0  23.1  22.4 999.0 99.0
96 03 05 21 107  7.5  8.6 99.00 99.00 99.00 999 9999.0  23.5  22.4 999.0 99.0
96 03 05 22 106  5.2  6.1 99.00 99.00 99.00 999 9999.0  23.4  22.5 999.0 99.0
96 03 05 23 111  6.3  7.3 99.00 99.00 99.00 999 9999.0  23.4  22.6 999.0 99.0
96 03 06 00 110  6.1  6.7 99.00 99.00 99.00 999 9999.0  23.2  22.6 999.0 99.0
96 03 06 01 112  5.6  6.2 99.00 99.00 99.00 999 9999.0  23.2  22.5 999.0 99.0
96 03 06 02 127  5.1  5.7 99.00 99.00 99.00 999 9999.0  23.2  22.5 999.0 99.0
96 03 06 03 126  5.5  6.2 99.00 99.00 99.00 999 9999.0  23.3  22.6 999.0 99.0
96 03 06 04 127  5.4  5.8 99.00 99.00 99.00 999 9999.0  23.2  22.5 999.0 99.0
96 03 06 05 135  4.9  5.6 99.00 99.00 99.00 999 9999.0  23.2  22.4 999.0 99.0
96 03 06 06  99  4.8  6.0 99.00 99.00 99.00 999 9999.0  23.1  22.3 999.0 99.0
96 03 06 07  92  4.2  5.3 99.00 99.00 99.00 999 9999.0  23.0  22.3 999.0 99.0
96 03 06 08 101  4.6  5.8 99.00 99.00 99.00 999 9999.0  22.9  22.3 999.0 99.0
96 03 06 09 103  4.8  5.7 99.00 99.00 99.00 999 9999.0  22.9  22.2 999.0 99.0
96 03 06 10 126  4.6  5.3 99.00 99.00 99.00 999 9999.0  22.7  22.2 999.0 99.0
96 03 06 11 121  4.3  4.9 99.00 99.00 99.00 999 9999.0  22.8  22.2 999.0 99.0
96 03 06 12 136  5.4  6.0 99.00 99.00 99.00 999 9999.0  22.9  22.1 999.0 99.0
96 03 06 13 124  4.6  5.0 99.00 99.00 99.00 999 9999.0  23.3  22.1 999.0 99.0
96 03 06 14 131  5.4  5.8 99.00 99.00 99.00 999 9999.0  23.5  22.2 999.0 99.0
96 03 06 15 122  5.3  5.9 99.00 99.00 99.00 999 9999.0  23.7  22.4 999.0 99.0
96 03 06 16 132  6.4  7.0 99.00 99.00 99.00 999 9999.0  23.8  22.6 999.0 99.0
96 03 06 17 135  4.6  5.6 99.00 99.00 99.00 999 9999.0  24.0  23.0 999.0 99.0
96 03 06 18 139  4.8  5.6 99.00 99.00 99.00 999 9999.0  24.1  23.2 999.0 99.0
96 03 06 19 127  3.8  4.5 99.00 99.00 99.00 999 9999.0  24.3  23.6 999.0 99.0
96 03 06 20 137  4.7  5.1 99.00 99.00 99.00 999 9999.0  24.4  23.9 999.0 99.0
96 03 06 21 124  3.4  3.6 99.00 99.00 99.00 999 9999.0  24.5  24.0 999.0 99.0
96 03 06 22 126  4.5  5.3 99.00 99.00 99.00 999 9999.0  24.6  24.0 999.0 99.0
96 03 06 23 114  3.2  3.8 99.00 99.00 99.00 999 9999.0  24.3  23.8 999.0 99.0
96 03 07 00 115  4.1  4.6 99.00 99.00 99.00 999 9999.0  24.0  23.7 999.0 99.0
96 03 07 01 115  4.4  4.9 99.00 99.00 99.00 999 9999.0  23.9  23.6 999.0 99.0
96 03 07 02 120  4.7  5.5 99.00 99.00 99.00 999 9999.0  23.8  23.7 999.0 99.0
96 03 07 03 119  5.1  5.8 99.00 99.00 99.00 999 9999.0  23.8  23.7 999.0 99.0
96 03 07 04 109  5.9  6.8 99.00 99.00 99.00 999 9999.0  23.7  23.8 999.0 99.0
96 03 07 05 144  5.6  6.6 99.00 99.00 99.00 999 9999.0  23.6  23.8 999.0 99.0
96 03 07 06 153  6.0  6.7 99.00 99.00 99.00 999 9999.0  23.8  23.8 999.0 99.0
96 03 07 07 153  5.8  6.6 99.00 99.00 99.00 999 9999.0  23.9  23.7 999.0 99.0
96 03 07 08 154  5.9  6.6 99.00 99.00 99.00 999 9999.0  23.9  23.6 999.0 99.0
96 03 07 09 160  6.3  7.0 99.00 99.00 99.00 999 9999.0  23.8  23.5 999.0 99.0
96 03 07 10 156  5.9  6.5 99.00 99.00 99.00 999 9999.0  23.8  23.3 999.0 99.0
96 03 07 11 159  5.7  6.3 99.00 99.00 99.00 999 9999.0  23.7  23.2 999.0 99.0
96 03 07 12 168  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.8  23.1 999.0 99.0
96 03 07 13 153  5.6  6.6 99.00 99.00 99.00 999 9999.0  24.2  23.1 999.0 99.0
96 03 07 14 180  5.0  5.6 99.00 99.00 99.00 999 9999.0  24.6  23.2 999.0 99.0
96 03 07 15 181  5.6  6.2 99.00 99.00 99.00 999 9999.0  24.6  23.4 999.0 99.0
96 03 07 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 03 07 17 186  6.0  6.6 99.00 99.00 99.00 999 9999.0  24.7  24.1 999.0 99.0
96 03 07 18 182  4.4  4.8 99.00 99.00 99.00 999 9999.0  24.9  24.4 999.0 99.0
96 03 07 19 197  3.9  4.6 99.00 99.00 99.00 999 9999.0  25.0  24.6 999.0 99.0
96 03 07 20 197  4.7  5.5 99.00 99.00 99.00 999 9999.0  24.9  25.0 999.0 99.0
96 03 07 21 201  4.5  5.3 99.00 99.00 99.00 999 9999.0  25.3  25.1 999.0 99.0
96 03 07 22 180  4.0  4.7 99.00 99.00 99.00 999 9999.0  25.1  25.1 999.0 99.0
96 03 07 23 161  2.7  3.1 99.00 99.00 99.00 999 9999.0  25.0  25.0 999.0 99.0
96 03 08 00 165  2.4  2.6 99.00 99.00 99.00 999 9999.0  24.7  24.8 999.0 99.0
96 03 08 01 184  2.2  2.5 99.00 99.00 99.00 999 9999.0  24.6  24.6 999.0 99.0
96 03 08 02 162  2.9  3.1 99.00 99.00 99.00 999 9999.0  24.6  24.6 999.0 99.0
96 03 08 03 163  2.6  2.8 99.00 99.00 99.00 999 9999.0  24.6  24.7 999.0 99.0
96 03 08 04 165  3.2  3.6 99.00 99.00 99.00 999 9999.0  24.5  24.7 999.0 99.0
96 03 08 05 170  2.5  2.6 99.00 99.00 99.00 999 9999.0  24.4  24.8 999.0 99.0
96 03 08 06 168  2.7  3.0 99.00 99.00 99.00 999 9999.0  24.4  24.8 999.0 99.0
96 03 08 07 182  3.2  3.6 99.00 99.00 99.00 999 9999.0  24.3  24.7 999.0 99.0
96 03 08 08 236  4.2  4.6 99.00 99.00 99.00 999 9999.0  24.5  24.6 999.0 99.0
96 03 08 09 205  1.3  1.9 99.00 99.00 99.00 999 9999.0  23.2  24.5 999.0 99.0
96 03 08 10 300  4.0  4.3 99.00 99.00 99.00 999 9999.0  24.0  24.4 999.0 99.0
96 03 08 11 331  8.4  9.2 99.00 99.00 99.00 999 9999.0  22.1  24.1 999.0 99.0
96 03 08 12 338  8.5  9.4 99.00 99.00 99.00 999 9999.0  22.2  24.1 999.0 99.0
