YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
94 04 08 05 315 02.4 02.6 99.00 99.00 99.00 999 1018.9  25.1  26.9 999.0 99.0
94 04 08 06 342 04.1 04.5 99.00 99.00 99.00 999 1018.2  25.2  26.9 999.0 99.0
94 04 08 07 346 04.5 04.9 99.00 99.00 99.00 999 1017.7  25.1  26.8 999.0 99.0
94 04 08 08 343 06.1 06.5 99.00 99.00 99.00 999 1017.3  25.0  26.6 999.0 99.0
94 04 08 09 004 05.0 05.6 99.00 99.00 99.00 999 1017.4  24.8  26.5 999.0 99.0
94 04 08 10 011 04.6 05.5 99.00 99.00 99.00 999 1017.9  24.8  26.5 999.0 99.0
94 04 08 11 054 04.0 04.4 99.00 99.00 99.00 999 1018.3  24.6  26.4 999.0 99.0
94 04 08 12 076 03.5 03.9 99.00 99.00 99.00 999 1018.8  25.4  26.3 999.0 99.0
94 04 08 13 077 04.0 04.8 99.00 99.00 99.00 999 1019.4  25.5  26.4 999.0 99.0
94 04 08 14 135 04.3 04.7 99.00 99.00 99.00 999 1019.9  25.7  26.5 999.0 99.0
94 04 08 15 127 04.6 05.0 99.00 99.00 99.00 999 1020.4  25.7  26.6 999.0 99.0
94 04 08 16 119 05.1 06.2 99.00 99.00 99.00 999 1020.5  25.9  26.8 999.0 99.0
94 04 08 17 136 04.6 05.3 99.00 99.00 99.00 999 1020.2  25.9  27.0 999.0 99.0
94 04 08 18 141 05.3 06.0 99.00 99.00 99.00 999 1019.8  25.8  27.3 999.0 99.0
94 04 08 19 124 05.7 06.2 99.00 99.00 99.00 999 1019.1  25.7  27.4 999.0 99.0
94 04 08 20 122 04.2 05.5 99.00 99.00 99.00 999 1018.6  25.9  27.6 999.0 99.0
94 04 08 21 120 04.5 05.5 99.00 99.00 99.00 999 1018.4  25.6  27.7 999.0 99.0
94 04 08 22 140 04.2 05.0 99.00 99.00 99.00 999 1018.6  25.5  27.5 999.0 99.0
94 04 08 23 118 05.1 05.8 99.00 99.00 99.00 999 1018.9  25.6  27.5 999.0 99.0
94 04 09 00 107 05.6 06.2 99.00 99.00 99.00 999 1019.4  25.4  27.4 999.0 99.0
94 04 09 01 110 05.5 06.4 99.00 99.00 99.00 999 1019.7  25.4  27.4 999.0 99.0
94 04 09 02 107 06.4 07.1 99.00 99.00 99.00 999 1020.4  25.3  27.3 999.0 99.0
94 04 09 03 085 07.0 07.9 99.00 99.00 99.00 999 1020.3  25.4  27.2 999.0 99.0
94 04 09 04 081 07.9 09.0 99.00 99.00 99.00 999 1020.3  25.6  27.1 999.0 99.0
94 04 09 05 086 08.3 09.2 99.00 99.00 99.00 999 1020.1  25.6  26.9 999.0 99.0
94 04 09 06 089 08.8 10.3 99.00 99.00 99.00 999 1019.9  25.4  26.6 999.0 99.0
94 04 09 07 091 08.1 09.3 99.00 99.00 99.00 999 1019.3  25.3  26.5 999.0 99.0
94 04 09 08 094 08.0 09.1 99.00 99.00 99.00 999 1018.6  25.3  26.4 999.0 99.0
94 04 09 09 110 07.8 09.2 99.00 99.00 99.00 999 1018.6  25.2  26.3 999.0 99.0
94 04 09 10 105 09.6 10.9 99.00 99.00 99.00 999 1018.9  25.3  26.1 999.0 99.0
94 04 09 11 100 09.3 10.8 99.00 99.00 99.00 999 1019.6  25.2  26.0 999.0 99.0
94 04 09 12 101 09.4 10.4 99.00 99.00 99.00 999 1020.3  25.1  26.0 999.0 99.0
94 04 09 13 109 08.7 10.2 99.00 99.00 99.00 999 1021.0  25.2  26.0 999.0 99.0
94 04 09 14 117 09.4 10.5 99.00 99.00 99.00 999 1021.5  25.3  26.0 999.0 99.0
94 04 09 15 101 10.4 11.6 99.00 99.00 99.00 999 1021.7  25.2  26.2 999.0 99.0
94 04 09 16 091 10.0 11.5 99.00 99.00 99.00 999 1021.8  25.2  26.3 999.0 99.0
94 04 09 17 086 09.7 11.2 99.00 99.00 99.00 999 1021.6  25.3  26.6 999.0 99.0
94 04 09 18 101 09.9 11.7 99.00 99.00 99.00 999 1021.0  25.4  26.8 999.0 99.0
94 04 09 19 097 10.1 12.1 99.00 99.00 99.00 999 1020.7  25.3  26.9 999.0 99.0
94 04 09 21 081 09.6 11.0 99.00 99.00 99.00 999 1020.0  25.2  27.0 999.0 99.0
94 04 09 22 082 10.0 11.4 99.00 99.00 99.00 999 1020.0  25.1  26.9 999.0 99.0
94 04 09 23 080 10.4 11.2 99.00 99.00 99.00 999 1019.9  24.9  26.8 999.0 99.0
94 04 10 00 083 09.9 11.2 99.00 99.00 99.00 999 1020.1  24.8  26.8 999.0 99.0
94 04 10 01 080 09.8 11.2 99.00 99.00 99.00 999 1020.2  24.7  26.7 999.0 99.0
94 04 10 02 081 09.5 10.9 99.00 99.00 99.00 999 1020.6  24.9  26.5 999.0 99.0
94 04 10 03 084 09.4 10.7 99.00 99.00 99.00 999 1020.8  24.7  26.5 999.0 99.0
94 04 10 04 088 10.3 12.1 99.00 99.00 99.00 999 1020.6  24.9  26.3 999.0 99.0
94 04 10 05 087 10.1 11.3 99.00 99.00 99.00 999 1020.1  24.8  26.3 999.0 99.0
94 04 10 06 090 10.3 11.3 99.00 99.00 99.00 999 1019.6  24.7  26.2 999.0 99.0
94 04 10 07 092 10.4 12.0 99.00 99.00 99.00 999 1019.1  24.6  25.9 999.0 99.0
94 04 10 08 097 09.4 10.5 99.00 99.00 99.00 999 1018.6  24.6  25.7 999.0 99.0
94 04 10 09 086 10.9 12.0 99.00 99.00 99.00 999 1018.3  24.5  25.5 999.0 99.0
94 04 10 10 089 10.0 11.2 99.00 99.00 99.00 999 1018.4  24.5  25.4 999.0 99.0
94 04 10 11 095 09.8 11.2 99.00 99.00 99.00 999 1018.8  24.4  25.2 999.0 99.0
94 04 10 12 089 09.9 10.9 99.00 99.00 99.00 999 1019.5  24.6  25.2 999.0 99.0
94 04 10 13 098 09.7 11.5 99.00 99.00 99.00 999 1020.0  24.8  25.2 999.0 99.0
94 04 10 14 093 10.0 11.2 99.00 99.00 99.00 999 1020.3  24.8  25.2 999.0 99.0
94 04 10 15 096 09.6 10.8 99.00 99.00 99.00 999 1020.8  25.0  25.4 999.0 99.0
94 04 10 16 096 10.4 11.5 99.00 99.00 99.00 999 1020.7  24.8  25.6 999.0 99.0
94 04 10 17 108 09.3 10.9 99.00 99.00 99.00 999 1020.2  25.0  25.8 999.0 99.0
94 04 10 18 104 08.9 09.7 99.00 99.00 99.00 999 1019.9  25.2  26.0 999.0 99.0
94 04 10 19 094 08.7 09.4 99.00 99.00 99.00 999 1019.6  25.2  26.3 999.0 99.0
94 04 10 20 091 07.4 08.2 99.00 99.00 99.00 999 1019.4  25.5  26.3 999.0 99.0
94 04 10 21 077 08.0 09.3 99.00 99.00 99.00 999 1018.9  25.3  26.3 999.0 99.0
94 04 10 22 082 09.3 10.8 99.00 99.00 99.00 999 1018.6  25.3  26.3 999.0 99.0
94 04 10 23 092 09.9 11.0 99.00 99.00 99.00 999 1018.5  24.4  26.3 999.0 99.0
94 04 11 00 094 07.9 08.6 99.00 99.00 99.00 999 1018.5  25.2  26.2 999.0 99.0
94 04 11 01 088 07.6 08.2 99.00 99.00 99.00 999 1019.0  25.0  26.2 999.0 99.0
94 04 11 02 097 09.2 10.4 99.00 99.00 99.00 999 1019.3  25.3  26.1 999.0 99.0
94 04 11 03 094 08.1 09.1 99.00 99.00 99.00 999 1019.6  25.5  26.0 999.0 99.0
94 04 11 04 111 09.2 10.2 99.00 99.00 99.00 999 1019.5  25.8  25.9 999.0 99.0
94 04 11 05 102 11.1 13.1 99.00 99.00 99.00 999 1019.2  25.3  25.8 999.0 99.0
94 04 11 06 107 09.8 11.0 99.00 99.00 99.00 999 1018.8  25.4  25.7 999.0 99.0
94 04 11 07 110 09.7 10.6 99.00 99.00 99.00 999 1018.4  25.2  25.5 999.0 99.0
94 04 11 08 103 10.1 11.6 99.00 99.00 99.00 999 1018.2  25.2  25.4 999.0 99.0
94 04 11 09 104 09.6 11.0 99.00 99.00 99.00 999 1018.0  25.1  25.4 999.0 99.0
94 04 11 10 101 09.1 10.1 99.00 99.00 99.00 999 1018.1  25.2  25.3 999.0 99.0
94 04 11 11 102 11.2 12.9 99.00 99.00 99.00 999 1018.4  25.2  25.3 999.0 99.0
94 04 11 12 102 10.2 12.2 99.00 99.00 99.00 999 1019.2  25.3  25.2 999.0 99.0
94 04 11 13 104 08.7 09.6 99.00 99.00 99.00 999 1019.7  25.4  25.2 999.0 99.0
94 04 11 14 101 09.1 11.0 99.00 99.00 99.00 999 1020.4  25.1  25.1 999.0 99.0
94 04 11 15 102 11.4 12.7 99.00 99.00 99.00 999 1020.5  25.5  25.4 999.0 99.0
94 04 11 16 091 10.1 11.3 99.00 99.00 99.00 999 1020.5  25.6  25.7 999.0 99.0
94 04 11 17 105 10.6 11.7 99.00 99.00 99.00 999 1020.2  25.5  25.9 999.0 99.0
94 04 11 18 105 10.5 12.2 99.00 99.00 99.00 999 1019.9  25.7  26.2 999.0 99.0
94 04 11 19 100 10.2 11.3 99.00 99.00 99.00 999 1019.5  25.8  26.5 999.0 99.0
94 04 11 20 108 09.6 11.7 99.00 99.00 99.00 999 1019.0  26.0  26.6 999.0 99.0
94 04 11 21 114 09.8 11.3 99.00 99.00 99.00 999 1018.9  25.7  26.6 999.0 99.0
94 04 11 22 109 10.6 12.0 99.00 99.00 99.00 999 1018.9  25.7  26.5 999.0 99.0
94 04 11 23 100 09.4 10.5 99.00 99.00 99.00 999 1019.3  25.5  26.4 999.0 99.0
94 04 12 00 101 09.8 10.8 99.00 99.00 99.00 999 1019.4  25.7  26.3 999.0 99.0
94 04 12 01 083 10.6 11.6 99.00 99.00 99.00 999 1020.1  25.2  26.3 999.0 99.0
94 04 12 02 094 09.4 10.7 99.00 99.00 99.00 999 1020.5  25.5  26.2 999.0 99.0
94 04 12 03 096 09.9 11.8 99.00 99.00 99.00 999 1020.6  25.5  26.1 999.0 99.0
94 04 12 04 091 09.3 10.5 99.00 99.00 99.00 999 1020.5  25.4  26.0 999.0 99.0
94 04 12 05 106 11.1 12.3 99.00 99.00 99.00 999 1020.2  25.8  26.0 999.0 99.0
94 04 12 06 109 11.4 12.3 99.00 99.00 99.00 999 1020.0  25.5  25.9 999.0 99.0
94 04 12 07 106 11.2 12.8 99.00 99.00 99.00 999 1019.3  25.3  25.8 999.0 99.0
94 04 12 08 105 10.8 12.2 99.00 99.00 99.00 999 1019.1  25.1  25.6 999.0 99.0
94 04 12 09 108 10.0 11.6 99.00 99.00 99.00 999 1019.0  25.0  25.5 999.0 99.0
94 04 12 10 105 09.0 09.9 99.00 99.00 99.00 999 1019.4  25.0  25.4 999.0 99.0
94 04 12 11 109 09.6 10.4 99.00 99.00 99.00 999 1020.0  24.9  25.3 999.0 99.0
94 04 12 12 107 09.5 10.7 99.00 99.00 99.00 999 1020.6  25.0  25.2 999.0 99.0
94 04 12 13 103 09.1 10.0 99.00 99.00 99.00 999 1021.1  25.1  25.2 999.0 99.0
94 04 12 14 110 08.7 09.7 99.00 99.00 99.00 999 1021.8  25.2  25.3 999.0 99.0
94 04 12 15 117 04.0 04.7 99.00 99.00 99.00 999 1022.5  24.5  25.5 999.0 99.0
94 04 12 16 109 06.7 07.7 99.00 99.00 99.00 999 1022.4  25.2  25.6 999.0 99.0
94 04 12 17 099 07.9 08.8 99.00 99.00 99.00 999 1021.9  25.4  25.9 999.0 99.0
94 04 12 18 096 07.2 08.1 99.00 99.00 99.00 999 1021.2  25.5  26.2 999.0 99.0
94 04 12 19 104 08.1 09.5 99.00 99.00 99.00 999 1020.5  25.6  26.5 999.0 99.0
94 04 12 20 084 06.2 07.5 99.00 99.00 99.00 999 1020.3  25.7  26.7 999.0 99.0
94 04 12 21 085 07.5 08.1 99.00 99.00 99.00 999 1019.9  25.7  26.7 999.0 99.0
94 04 12 22 097 07.0 08.0 99.00 99.00 99.00 999 1019.7  25.6  26.7 999.0 99.0
94 04 12 23 103 07.3 07.9 99.00 99.00 99.00 999 1019.4  25.6  26.7 999.0 99.0
94 04 13 00 098 07.1 08.2 99.00 99.00 99.00 999 1019.8  25.5  26.6 999.0 99.0
94 04 13 01 100 06.0 07.0 99.00 99.00 99.00 999 1020.4  25.5  26.5 999.0 99.0
94 04 13 02 111 07.1 08.3 99.00 99.00 99.00 999 1020.7  25.8  26.5 999.0 99.0
94 04 13 03 118 07.4 08.0 99.00 99.00 99.00 999 1020.7  25.7  26.4 999.0 99.0
94 04 13 04 123 07.2 08.8 99.00 99.00 99.00 999 1020.7  25.7  26.3 999.0 99.0
94 04 13 05 131 09.0 10.3 99.00 99.00 99.00 999 1020.3  25.8  26.3 999.0 99.0
94 04 13 06 131 08.4 09.4 99.00 99.00 99.00 999 1019.9  25.6  26.2 999.0 99.0
94 04 13 07 134 07.7 08.9 99.00 99.00 99.00 999 1019.5  25.4  26.0 999.0 99.0
94 04 13 08 140 08.0 09.3 99.00 99.00 99.00 999 1019.1  25.5  25.9 999.0 99.0
94 04 13 09 136 06.7 07.8 99.00 99.00 99.00 999 1019.2  25.5  25.8 999.0 99.0
94 04 13 10 133 07.2 07.9 99.00 99.00 99.00 999 1019.6  25.3  25.7 999.0 99.0
94 04 13 11 134 07.1 08.2 99.00 99.00 99.00 999 1019.7  25.3  25.6 999.0 99.0
94 04 13 12 140 06.5 07.4 99.00 99.00 99.00 999 1020.4  25.4  25.6 999.0 99.0
94 04 13 13 124 06.3 06.9 99.00 99.00 99.00 999 1020.6  25.6  25.6 999.0 99.0
94 04 13 14 136 06.4 07.3 99.00 99.00 99.00 999 1020.9  25.7  25.8 999.0 99.0
94 04 13 15 136 07.3 08.1 99.00 99.00 99.00 999 1020.9  25.8  25.9 999.0 99.0
94 04 13 16 135 07.7 08.8 99.00 99.00 99.00 999 1020.6  25.7  26.0 999.0 99.0
94 04 13 17 129 07.8 08.7 99.00 99.00 99.00 999 1020.2  25.7  26.3 999.0 99.0
94 04 13 18 150 06.7 07.4 99.00 99.00 99.00 999 1019.4  25.8  26.7 999.0 99.0
94 04 13 19 157 06.9 07.5 99.00 99.00 99.00 999 1018.9  25.8  27.0 999.0 99.0
94 04 13 20 146 06.7 07.7 99.00 99.00 99.00 999 1018.3  26.0  27.1 999.0 99.0
94 04 13 21 143 07.0 07.8 99.00 99.00 99.00 999 1017.8  25.9  27.3 999.0 99.0
94 04 13 22 146 06.8 07.8 99.00 99.00 99.00 999 1017.6  25.9  27.3 999.0 99.0
94 04 13 23 139 06.3 07.4 99.00 99.00 99.00 999 1017.6  26.0  27.2 999.0 99.0
94 04 14 00 139 06.6 07.5 99.00 99.00 99.00 999 1017.7  25.7  27.0 999.0 99.0
94 04 14 01 129 06.4 07.0 99.00 99.00 99.00 999 1018.1  25.6  26.9 999.0 99.0
94 04 14 02 132 05.7 06.5 99.00 99.00 99.00 999 1018.6  25.8  26.9 999.0 99.0
94 04 14 03 133 06.4 07.3 99.00 99.00 99.00 999 1018.8  25.7  26.9 999.0 99.0
94 04 14 04 129 05.9 06.4 99.00 99.00 99.00 999 1018.4  25.6  26.9 999.0 99.0
94 04 14 05 143 07.3 08.4 99.00 99.00 99.00 999 1018.5  25.6  26.8 999.0 99.0
94 04 14 06 148 07.4 08.4 99.00 99.00 99.00 999 1017.9  25.7  26.6 999.0 99.0
94 04 14 07 147 07.2 07.9 99.00 99.00 99.00 999 1017.4  25.6  26.5 999.0 99.0
94 04 14 08 154 07.4 07.9 99.00 99.00 99.00 999 1016.9  25.6  26.5 999.0 99.0
94 04 14 09 164 07.9 08.3 99.00 99.00 99.00 999 1016.8  25.5  26.3 999.0 99.0
94 04 14 10 154 06.5 07.6 99.00 99.00 99.00 999 1017.0  25.6  26.2 999.0 99.0
94 04 14 11 161 06.5 07.4 99.00 99.00 99.00 999 1017.5  25.6  26.1 999.0 99.0
94 04 14 12 152 06.2 06.9 99.00 99.00 99.00 999 1018.4  25.7  26.1 999.0 99.0
94 04 14 13 147 05.7 06.3 99.00 99.00 99.00 999 1019.0  25.9  26.1 999.0 99.0
94 04 14 14 162 05.6 06.3 99.00 99.00 99.00 999 1019.4  25.9  26.2 999.0 99.0
94 04 14 15 163 04.9 05.7 99.00 99.00 99.00 999 1019.8  26.0  26.3 999.0 99.0
94 04 14 16 155 06.4 07.2 99.00 99.00 99.00 999 1019.5  26.0  26.5 999.0 99.0
94 04 14 17 141 05.5 06.0 99.00 99.00 99.00 999 1019.3  26.0  26.8 999.0 99.0
94 04 14 18 141 05.8 06.5 99.00 99.00 99.00 999 1018.9  26.2  27.1 999.0 99.0
94 04 14 19 153 05.0 05.8 99.00 99.00 99.00 999 1018.4  26.2  27.4 999.0 99.0
94 04 14 20 160 04.1 04.9 99.00 99.00 99.00 999 1017.8  26.1  27.5 999.0 99.0
94 04 14 21 144 05.5 06.3 99.00 99.00 99.00 999 1017.4  26.1  27.8 999.0 99.0
94 04 14 22 136 05.5 06.0 99.00 99.00 99.00 999 1017.3  26.1  27.8 999.0 99.0
94 04 14 23 137 06.2 06.8 99.00 99.00 99.00 999 1017.6  26.1  27.8 999.0 99.0
94 04 15 00 123 06.2 06.9 99.00 99.00 99.00 999 1018.0  25.9  27.6 999.0 99.0
94 04 15 01 120 06.6 07.2 99.00 99.00 99.00 999 1018.8  25.9  27.3 999.0 99.0
94 04 15 02 119 07.0 07.8 99.00 99.00 99.00 999 1019.5  25.9  27.1 999.0 99.0
94 04 15 03 113 08.7 09.5 99.00 99.00 99.00 999 1019.8  25.8  27.1 999.0 99.0
94 04 15 04 117 07.8 08.5 99.00 99.00 99.00 999 1019.7  25.8  27.1 999.0 99.0
94 04 15 05 122 07.8 09.5 99.00 99.00 99.00 999 1019.5  25.8  26.9 999.0 99.0
94 04 15 06 120 07.4 08.6 99.00 99.00 99.00 999 1018.8  25.7  26.9 999.0 99.0
94 04 15 07 120 07.0 07.7 99.00 99.00 99.00 999 1018.2  25.5  26.9 999.0 99.0
94 04 15 08 136 07.6 08.4 99.00 99.00 99.00 999 1017.7  25.4  26.8 999.0 99.0
94 04 15 09 139 07.6 09.2 99.00 99.00 99.00 999 1017.7  25.5  26.7 999.0 99.0
94 04 15 10 137 07.0 07.9 99.00 99.00 99.00 999 1017.9  25.4  26.6 999.0 99.0
94 04 15 11 138 07.2 07.8 99.00 99.00 99.00 999 1018.2  25.4  26.4 999.0 99.0
94 04 15 12 130 06.1 06.7 99.00 99.00 99.00 999 1018.9  25.4  26.2 999.0 99.0
94 04 15 13 119 05.7 06.4 99.00 99.00 99.00 999 1019.5  25.6  26.2 999.0 99.0
94 04 15 14 132 06.7 07.4 99.00 99.00 99.00 999 1019.6  25.7  26.3 999.0 99.0
94 04 15 15 113 06.7 07.6 99.00 99.00 99.00 999 1020.1  25.9  26.5 999.0 99.0
94 04 15 16 119 06.4 08.1 99.00 99.00 99.00 999 1020.1  26.1  26.8 999.0 99.0
94 04 15 17 109 06.9 07.7 99.00 99.00 99.00 999 1019.8  26.0  27.1 999.0 99.0
94 04 15 18 102 06.5 07.4 99.00 99.00 99.00 999 1019.3  26.1  27.4 999.0 99.0
94 04 15 19 101 06.9 08.2 99.00 99.00 99.00 999 1018.7  25.9  27.6 999.0 99.0
94 04 15 20 121 06.6 07.5 99.00 99.00 99.00 999 1018.2  25.1  27.7 999.0 99.0
94 04 15 21 132 07.3 08.6 99.00 99.00 99.00 999 1017.8  26.2  27.7 999.0 99.0
94 04 15 22 114 07.3 08.2 99.00 99.00 99.00 999 1018.0  26.0  27.7 999.0 99.0
94 04 15 23 117 06.9 07.8 99.00 99.00 99.00 999 1018.2  26.0  27.5 999.0 99.0
94 04 16 00 115 06.7 07.5 99.00 99.00 99.00 999 1018.2  26.0  27.4 999.0 99.0
94 04 16 01 114 07.3 08.2 99.00 99.00 99.00 999 1018.2  26.0  27.3 999.0 99.0
94 04 16 02 116 08.1 09.0 99.00 99.00 99.00 999 1018.5  26.0  27.1 999.0 99.0
94 04 16 03 118 09.0 10.4 99.00 99.00 99.00 999 1018.4  25.9  27.0 999.0 99.0
94 04 16 04 120 09.1 10.6 99.00 99.00 99.00 999 1018.3  25.9  26.9 999.0 99.0
94 04 16 05 127 08.8 10.2 99.00 99.00 99.00 999 1018.4  25.9  26.7 999.0 99.0
94 04 16 06 134 08.4 09.8 99.00 99.00 99.00 999 1018.1  25.8  26.6 999.0 99.0
94 04 16 07 138 07.7 08.8 99.00 99.00 99.00 999 1018.3  25.7  26.6 999.0 99.0
94 04 16 08 148 07.3 08.5 99.00 99.00 99.00 999 1018.2  25.8  26.6 999.0 99.0
94 04 16 09 147 07.7 08.7 99.00 99.00 99.00 999 1018.2  25.7  26.6 999.0 99.0
94 04 16 10 136 06.1 07.0 99.00 99.00 99.00 999 1018.9  25.7  26.5 999.0 99.0
94 04 16 11 122 06.7 07.4 99.00 99.00 99.00 999 1019.3  25.6  26.3 999.0 99.0
94 04 16 12 131 06.5 07.3 99.00 99.00 99.00 999 1020.1  25.6  26.1 999.0 99.0
94 04 16 13 119 05.8 06.3 99.00 99.00 99.00 999 1020.5  25.8  26.0 999.0 99.0
94 04 16 14 098 06.2 06.8 99.00 99.00 99.00 999 1020.7  25.9  26.1 999.0 99.0
94 04 16 15 104 06.6 07.2 99.00 99.00 99.00 999 1020.9  25.7  26.3 999.0 99.0
94 04 16 16 126 05.4 06.3 99.00 99.00 99.00 999 1021.0  25.9  26.5 999.0 99.0
94 04 16 17 127 05.7 07.6 99.00 99.00 99.00 999 1020.4  25.9  26.9 999.0 99.0
94 04 16 18 116 06.2 06.9 99.00 99.00 99.00 999 1019.9  25.9  27.3 999.0 99.0
94 04 16 19 097 04.9 06.2 99.00 99.00 99.00 999 1019.3  26.1  27.6 999.0 99.0
94 04 16 20 107 05.0 06.2 99.00 99.00 99.00 999 1018.6  26.0  27.8 999.0 99.0
94 04 16 21 093 04.8 05.9 99.00 99.00 99.00 999 1018.1  26.1  27.9 999.0 99.0
94 04 16 22 105 05.0 06.0 99.00 99.00 99.00 999 1018.0  26.0  27.8 999.0 99.0
94 04 16 23 104 04.9 05.3 99.00 99.00 99.00 999 1018.2  26.0  27.6 999.0 99.0
94 04 17 00 093 05.2 05.7 99.00 99.00 99.00 999 1018.5  25.8  27.5 999.0 99.0
94 04 17 01 085 05.3 05.9 99.00 99.00 99.00 999 1018.8  25.7  27.5 999.0 99.0
94 04 17 02 087 05.7 06.2 99.00 99.00 99.00 999 1019.5  25.7  27.4 999.0 99.0
94 04 17 03 103 06.5 07.0 99.00 99.00 99.00 999 1019.9  25.7  27.3 999.0 99.0
94 04 17 04 097 05.3 05.7 99.00 99.00 99.00 999 1020.0  25.6  27.2 999.0 99.0
94 04 17 05 075 05.0 05.6 99.00 99.00 99.00 999 1020.0  25.5  27.1 999.0 99.0
94 04 17 06 083 04.8 05.2 99.00 99.00 99.00 999 1019.4  25.4  27.1 999.0 99.0
94 04 17 07 072 04.5 05.1 99.00 99.00 99.00 999 1019.0  25.4  26.9 999.0 99.0
94 04 17 08 075 04.5 05.5 99.00 99.00 99.00 999 1018.7  25.3  26.9 999.0 99.0
94 04 17 09 074 04.2 04.6 99.00 99.00 99.00 999 1018.6  25.4  26.9 999.0 99.0
94 04 17 10 047 04.5 05.1 99.00 99.00 99.00 999 1018.7  25.3  26.8 999.0 99.0
94 04 17 11 053 04.6 05.1 99.00 99.00 99.00 999 1019.0  24.9  26.7 999.0 99.0
94 04 17 12 038 05.3 05.7 99.00 99.00 99.00 999 1019.4  25.0  26.6 999.0 99.0
94 04 17 13 039 05.3 05.9 99.00 99.00 99.00 999 1019.7  25.2  26.6 999.0 99.0
94 04 17 14 016 04.2 04.8 99.00 99.00 99.00 999 1020.2  25.3  26.8 999.0 99.0
94 04 17 15 093 04.2 05.3 99.00 99.00 99.00 999 1020.9  24.7  26.9 999.0 99.0
94 04 17 16 083 07.0 08.3 99.00 99.00 99.00 999 1021.3  23.8  27.0 999.0 99.0
94 04 17 17 096 01.9 03.3 99.00 99.00 99.00 999 1021.4  22.4  26.8 999.0 99.0
94 04 17 18 220 02.1 02.6 99.00 99.00 99.00 999 1020.1  26.1  26.7 999.0 99.0
94 04 17 19 111 04.1 04.5 99.00 99.00 99.00 999 1019.4  26.2  26.8 999.0 99.0
94 04 17 20 136 04.1 04.8 99.00 99.00 99.00 999 1018.7  26.2  27.0 999.0 99.0
94 04 17 21 145 02.9 03.5 99.00 99.00 99.00 999 1018.3  26.2  27.2 999.0 99.0
94 04 17 22 127 03.0 03.4 99.00 99.00 99.00 999 1018.3  26.2  27.3 999.0 99.0
94 04 17 23 076 02.3 03.5 99.00 99.00 99.00 999 1018.3  26.2  27.4 999.0 99.0
94 04 18 00 116 03.3 03.6 99.00 99.00 99.00 999 1018.4  25.8  27.4 999.0 99.0
94 04 18 01 091 02.6 03.0 99.00 99.00 99.00 999 1018.9  25.8  27.4 999.0 99.0
94 04 18 02 094 03.2 03.7 99.00 99.00 99.00 999 1019.3  25.7  27.4 999.0 99.0
94 04 18 03 082 04.1 04.4 99.00 99.00 99.00 999 1019.5  25.7  27.3 999.0 99.0
94 04 18 04 089 04.4 04.9 99.00 99.00 99.00 999 1019.2  25.7  27.2 999.0 99.0
94 04 18 05 097 04.5 04.8 99.00 99.00 99.00 999 1018.9  25.6  27.2 999.0 99.0
94 04 18 06 093 03.5 04.0 99.00 99.00 99.00 999 1018.6  25.5  27.2 999.0 99.0
94 04 18 07 079 02.9 03.5 99.00 99.00 99.00 999 1017.9  25.4  27.1 999.0 99.0
94 04 18 08 076 03.3 04.1 99.00 99.00 99.00 999 1017.5  25.4  26.9 999.0 99.0
94 04 18 09 074 01.8 02.5 99.00 99.00 99.00 999 1017.6  25.3  26.8 999.0 99.0
94 04 18 10 062 02.5 02.8 99.00 99.00 99.00 999 1017.9  25.4  26.7 999.0 99.0
94 04 18 11 095 02.4 02.9 99.00 99.00 99.00 999 1018.2  25.4  26.6 999.0 99.0
94 04 18 12 071 02.9 03.1 99.00 99.00 99.00 999 1018.9  25.3  26.6 999.0 99.0
94 04 18 13 042 02.6 02.9 99.00 99.00 99.00 999 1019.4  25.4  26.7 999.0 99.0
94 04 18 14 035 01.1 01.8 99.00 99.00 99.00 999 1020.0  25.6  26.8 999.0 99.0
94 04 18 15 129 02.8 03.3 99.00 99.00 99.00 999 1020.4  26.0  27.0 999.0 99.0
94 04 18 16 129 04.1 04.7 99.00 99.00 99.00 999 1020.1  26.1  27.1 999.0 99.0
94 04 18 17 133 04.3 04.8 99.00 99.00 99.00 999 1019.9  26.3  27.2 999.0 99.0
94 04 18 18 101 03.9 04.7 99.00 99.00 99.00 999 1019.3  26.3  27.4 999.0 99.0
94 04 18 19 059 01.7 02.8 99.00 99.00 99.00 999 1018.5  26.4  27.6 999.0 99.0
94 04 18 20 062 02.0 03.7 99.00 99.00 99.00 999 1017.7  26.2  27.8 999.0 99.0
94 04 18 21 098 03.9 04.6 99.00 99.00 99.00 999 1017.3  26.3  28.0 999.0 99.0
94 04 18 22 087 04.7 05.2 99.00 99.00 99.00 999 1017.3  26.5  28.1 999.0 99.0
94 04 18 23 096 05.9 06.9 99.00 99.00 99.00 999 1017.2  26.3  28.0 999.0 99.0
94 04 19 00 099 05.8 06.5 99.00 99.00 99.00 999 1017.6  26.2  27.9 999.0 99.0
94 04 19 01 088 06.3 07.1 99.00 99.00 99.00 999 1018.1  26.1  27.9 999.0 99.0
94 04 19 02 075 05.9 06.5 99.00 99.00 99.00 999 1018.9  26.0  27.7 999.0 99.0
94 04 19 03 091 06.3 07.5 99.00 99.00 99.00 999 1019.3  26.2  27.6 999.0 99.0
94 04 19 04 090 06.3 07.0 99.00 99.00 99.00 999 1019.0  26.1  27.5 999.0 99.0
