YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 06 06 15 00  12  2.7  3.1 99.00 99.00 99.00 999 1011.4  27.1  30.3  20.8 99.0  0.51
2006 06 06 16 00  22  0.9  1.2 99.00 99.00 99.00 999 1011.7  27.5  30.5  20.4 99.0  0.48
2006 06 06 17 00 310  3.1  3.4 99.00 99.00 99.00 999 1011.7  27.7  30.8  20.5 99.0  0.48
2006 06 06 18 00 302  5.7  6.2 99.00 99.00 99.00 999 1011.3  27.8  31.0  21.0 99.0  0.48
2006 06 06 19 00 305  5.2  6.6 99.00 99.00 99.00 999 1010.9  28.0  31.3  21.6 99.0  0.43
2006 06 06 20 00 295  5.7  6.9 99.00 99.00 99.00 999 1010.5  28.2  31.5  21.2 99.0  0.35
2006 06 06 21 00 283  5.1  6.7 99.00 99.00 99.00 999 1010.4  28.4  31.6  21.1 99.0  0.37
2006 06 06 22 00 291  4.9  5.8 99.00 99.00 99.00 999 1010.2  28.7  31.6  20.7 99.0  0.46
2006 06 06 23 00 290  5.5  6.8 99.00 99.00 99.00 999 1010.1  28.9  31.5  17.9 99.0  0.49
2006 06 07 00 00 300  4.1  5.1 99.00 99.00 99.00 999 1010.6  29.1  31.3  18.0 99.0  0.44
2006 06 07 01 00 284  4.0  4.7 99.00 99.00 99.00 999 1011.3  28.9  31.2  18.4 99.0  0.35
2006 06 07 02 00 310  3.6  4.3 99.00 99.00 99.00 999 1011.6  28.4  31.1  19.2 99.0  0.35
2006 06 07 03 00 325  4.1  4.9 99.00 99.00 99.00 999 1012.1  28.3  30.9  18.9 99.0  0.28
2006 06 07 04 00 356  2.8  3.3 99.00 99.00 99.00 999 1012.1  28.2  30.7  19.7 99.0  0.29
2006 06 07 05 00  13  3.9  4.4 99.00 99.00 99.00 999 1012.3  27.9  30.5  20.5 99.0  0.33
2006 06 07 06 00  70  1.4  2.1 99.00 99.00 99.00 999 1012.1  27.8  30.5  20.9 99.0  0.43
2006 06 07 07 00 101  2.2  2.6 99.00 99.00 99.00 999 1011.5  27.9  30.4  20.0 99.0  0.52
2006 06 07 08 00  97  2.5  3.0 99.00 99.00 99.00 999 1011.3  27.9  30.3  20.3 99.0  0.54
2006 06 07 09 00 130  2.4  3.0 99.00 99.00 99.00 999 1011.4  27.7  30.2  21.2 99.0  0.61
2006 06 07 10 00 146  1.8  2.3 99.00 99.00 99.00 999 1011.3  27.4  30.0  21.7 99.0  0.68
2006 06 07 11 00  82  1.7  2.2 99.00 99.00 99.00 999 1012.1  27.8  30.0  22.0 99.0  0.71
2006 06 07 12 00  82  3.4  4.0 99.00 99.00 99.00 999 1013.0  28.1  30.0  21.3 99.0  0.66
2006 06 07 13 00 103  3.0  3.6 99.00 99.00 99.00 999 1013.5  28.2  30.0  21.5 99.0  0.55
2006 06 07 14 00  96  3.8  4.2 99.00 99.00 99.00 999 1013.7  28.1  30.1  21.7 99.0  0.53
2006 06 07 15 00  83  4.5  5.3 99.00 99.00 99.00 999 1014.0  28.1  30.3  22.5 99.0  0.42
2006 06 07 16 00  82  4.5  5.2 99.00 99.00 99.00 999 1014.2  28.3  30.6  22.6 99.0  0.36
2006 06 07 17 00 102  4.3  5.0 99.00 99.00 99.00 999 1014.1  28.3  30.8  22.5 99.0  0.33
2006 06 07 18 00  96  4.3  4.8 99.00 99.00 99.00 999 1013.6  28.3  31.0  22.3 99.0  0.32
2006 06 07 19 00 102  4.7  5.5 99.00 99.00 99.00 999 1013.1  28.4  31.3  22.5 99.0  0.28
2006 06 07 20 00 104  4.2  5.0 99.00 99.00 99.00 999 1012.6  28.5  31.4  22.8 99.0  0.16
2006 06 07 21 00  96  5.1  6.5 99.00 99.00 99.00 999 1012.2  28.6  31.5  23.2 99.0  0.14
2006 06 07 22 00 100  6.2  7.1 99.00 99.00 99.00 999 1012.0  28.6  31.6  23.5 99.0  0.24
2006 06 07 23 00  92  6.1  6.9 99.00 99.00 99.00 999 1012.1  28.6  31.6  23.6 99.0  0.32
2006 06 08 00 00  80  8.4  9.5 99.00 99.00 99.00 999 1012.7  28.4  31.4  23.5 99.0  0.33
2006 06 08 01 00  92  7.1  8.2 99.00 99.00 99.00 999 1013.4  28.3  31.2  23.7 99.0  0.26
2006 06 08 02 00  83  8.3  9.1 99.00 99.00 99.00 999 1013.5  28.1  31.1  23.6 99.0  0.14
2006 06 08 03 00  81  7.6  9.3 99.00 99.00 99.00 999 1013.2  28.0  30.9  23.3 99.0  0.00
2006 06 08 04 00  84  7.7  8.7 99.00 99.00 99.00 999 1013.9  28.1  30.7  24.5 99.0  0.04
2006 06 08 05 00 104  7.9  8.7 99.00 99.00 99.00 999 1013.5  27.9  30.5  23.8 99.0  0.04
2006 06 08 06 00 101  6.1  7.1 99.00 99.00 99.00 999 1013.1  27.8  30.3  23.7 99.0  0.11
2006 06 08 07 00 109  6.0  6.4 99.00 99.00 99.00 999 1012.4  27.6  30.1  23.4 99.0  0.24
2006 06 08 08 00 124  5.3  6.3 99.00 99.00 99.00 999 1012.3  27.5  30.0  24.2 99.0  0.34
2006 06 08 09 00 112  4.6  5.5 99.00 99.00 99.00 999 1012.0  27.4  29.9  23.8 99.0  0.40
2006 06 08 10 00 105  4.8  6.0 99.00 99.00 99.00 999 1012.3  27.4  29.8  23.8 99.0  0.54
2006 06 08 11 00  96  4.2  4.6 99.00 99.00 99.00 999 1012.5  27.5  29.9  24.2 99.0  0.63
2006 06 08 12 00  86  4.1  4.5 99.00 99.00 99.00 999 1012.8  27.8  29.9  24.0 99.0  0.66
2006 06 08 13 00 103  5.3  6.0 99.00 99.00 99.00 999 1013.8  27.9  29.9  23.8 99.0  0.63
2006 06 08 14 00 105  4.4  4.8 99.00 99.00 99.00 999 1014.1  28.1  30.0  24.0 99.0  0.54
2006 06 08 15 00 143  4.6  5.4 99.00 99.00 99.00 999 1013.9  28.4  30.2  25.1 99.0  0.49
2006 06 08 16 00 156  5.3  5.8 99.00 99.00 99.00 999 1013.7  28.0  30.3  23.4 99.0  0.39
2006 06 08 17 00 165  5.4  6.6 99.00 99.00 99.00 999 1013.2  27.9  30.4  23.7 99.0  0.35
2006 06 08 18 00 172  3.9  4.4 99.00 99.00 99.00 999 1012.3  28.2  30.6  24.6 99.0  0.33
2006 06 08 19 00 182  4.3  5.6 99.00 99.00 99.00 999 1012.4  28.3  30.8  24.4 99.0  0.33
2006 06 08 20 00 192  4.7  5.5 99.00 99.00 99.00 999 1012.5  28.8  31.0  24.1 99.0  0.21
2006 06 08 21 00 200  5.6  6.9 99.00 99.00 99.00 999 1011.5  28.3  31.1  24.1 99.0  0.07
2006 06 08 22 00 181  4.2  5.3 99.00 99.00 99.00 999 1011.7  28.5  31.2  24.5 99.0  0.07
2006 06 08 23 00 161  7.3  8.3 99.00 99.00 99.00 999 1011.7  28.3  31.2  24.3 99.0  0.15
2006 06 09 00 00 162  6.1  6.7 99.00 99.00 99.00 999 1011.8  27.9  31.1  23.9 99.0  0.22
2006 06 09 01 00 174  7.1  8.6 99.00 99.00 99.00 999 1012.6  28.0  31.0  24.1 99.0  0.25
2006 06 09 02 00 190  9.6 10.3 99.00 99.00 99.00 999 1013.1  27.4  30.9  23.8 99.0  0.18
2006 06 09 03 00 201  8.9 10.2 99.00 99.00 99.00 999 1013.1  27.7  30.7  24.1 99.0  0.09
2006 06 09 04 00 185  8.0  8.8 99.00 99.00 99.00 999 1012.7  27.3  30.5  24.0 99.0  0.01
2006 06 09 05 00 187  6.5  7.6 99.00 99.00 99.00 999 1012.6  27.2  30.4  24.1 99.0  0.04
2006 06 09 06 00 200  4.8  5.9 99.00 99.00 99.00 999 1011.9  27.1  30.2  23.8 99.0  0.09
2006 06 09 07 00 235  3.5  4.2 99.00 99.00 99.00 999 1011.5  26.9  30.0  23.0 99.0  0.22
2006 06 09 08 00 243  2.8  3.8 99.00 99.00 99.00 999 1011.0  27.0  29.8  23.3 99.0  0.36
2006 06 09 09 00 232  2.0  2.7 99.00 99.00 99.00 999 1011.1  27.0  29.7  22.8 99.0  0.48
2006 06 09 10 00 255  2.8  3.1 99.00 99.00 99.00 999 1011.7  27.1  29.6  23.2 99.0  0.61
2006 06 09 11 00 268  3.0  3.4 99.00 99.00 99.00 999 1012.2  27.4  29.5  22.8 99.0  0.66
2006 06 09 12 00 290  1.0  1.2 99.00 99.00 99.00 999 1012.9  28.0  29.6  22.2 99.0  0.73
2006 06 09 13 00 208  5.2  5.9 99.00 99.00 99.00 999 1013.2  27.5  29.8  23.0 99.0  0.73
2006 06 09 14 00  57  0.5  0.6 99.00 99.00 99.00 999 1013.6  28.0  29.9  21.6 99.0  0.63
2006 06 09 15 00 312  1.0  1.8 99.00 99.00 99.00 999 1014.0  27.7  29.9  23.4 99.0  0.60
2006 06 09 16 00 195  4.3  4.7 99.00 99.00 99.00 999 1013.9  27.9  29.9  22.4 99.0  0.50
2006 06 09 17 00 171  5.2  6.3 99.00 99.00 99.00 999 1014.0  27.9  30.0  22.9 99.0  0.42
2006 06 09 18 00 158  7.9  9.0 99.00 99.00 99.00 999 1013.4  26.9  30.3  22.9 99.0  0.40
2006 06 09 19 00 176  7.1  8.1 99.00 99.00 99.00 999 1013.3  27.7  30.5  22.4 99.0  0.35
2006 06 09 20 00 179  5.9  7.2 99.00 99.00 99.00 999 1012.6  28.1  30.6  22.1 99.0  0.25
2006 06 09 21 00 168  5.8  6.4 99.00 99.00 99.00 999 1012.1  28.2  30.7  22.0 99.0  0.06
2006 06 09 22 00 159  4.8  5.8 99.00 99.00 99.00 999 1012.0  27.9  30.7  22.6 99.0 -0.05
2006 06 09 23 00 147  7.2  8.1 99.00 99.00 99.00 999 1011.8  27.8  30.6  22.2 99.0 -0.02
2006 06 10 00 00 168  7.7  8.4 99.00 99.00 99.00 999 1012.1  27.9  30.5  22.7 99.0  0.10
2006 06 10 01 00 160  8.2  9.3 99.00 99.00 99.00 999 1012.2  27.9  30.4  22.5 99.0  0.19
2006 06 10 02 00 149  7.9  9.5 99.00 99.00 99.00 999 1012.5  28.1  30.3  23.9 99.0  0.22
2006 06 10 03 00 156  6.5  7.2 99.00 99.00 99.00 999 1012.7  27.9  30.1  23.5 99.0  0.13
2006 06 10 04 00 155  7.7  8.8 99.00 99.00 99.00 999 1012.9  27.9  30.0  23.6 99.0  0.00
2006 06 10 05 00 168  8.3  9.0 99.00 99.00 99.00 999 1012.8  28.0  29.8  23.7 99.0 -0.04
2006 06 10 06 00 159  7.4  8.1 99.00 99.00 99.00 999 1012.5  27.9  29.7  24.0 99.0 -0.02
2006 06 10 07 00 149  6.9  7.9 99.00 99.00 99.00 999 1012.0  27.9  29.6  24.5 99.0  0.05
2006 06 10 08 00 144  6.9  8.3 99.00 99.00 99.00 999 1011.8  27.9  29.4  24.2 99.0  0.18
2006 06 10 09 00 144  7.2  8.3 99.00 99.00 99.00 999 1011.4  27.9  29.2  23.9 99.0  0.36
2006 06 10 10 00 123  6.7  7.6 99.00 99.00 99.00 999 1011.5  27.9  29.1  24.6 99.0  0.52
2006 06 10 11 00 137  7.5  8.6 99.00 99.00 99.00 999 1011.9  28.0  29.1  24.5 99.0  0.62
2006 06 10 12 00 121  7.6  8.3 99.00 99.00 99.00 999 1012.0  28.1  29.2  24.2 99.0  0.70
2006 06 10 13 00 119  6.7  7.5 99.00 99.00 99.00 999 1012.4  28.1  29.2  24.6 99.0  0.75
2006 06 10 14 00 118  7.2  7.8 99.00 99.00 99.00 999 1012.7  28.2  29.2  24.7 99.0  0.73
2006 06 10 15 00 108  6.8  8.2 99.00 99.00 99.00 999 1013.4  28.2  29.2  24.7 99.0  0.58
2006 06 10 16 00 161 11.7 14.0 99.00 99.00 99.00 999 1013.6  27.6  29.1  24.0 99.0  0.49
2006 06 10 17 00 178  6.1 10.3 99.00 99.00 99.00 999 1014.4  25.1  29.0  23.7 99.0  0.30
2006 06 10 18 00 167  7.6  8.9 99.00 99.00 99.00 999 1014.1  26.2  28.9 999.0 99.0  0.20
2006 06 10 19 00 160  9.7 10.6 99.00 99.00 99.00 999 1012.6  27.6  28.8  23.6 99.0  0.13
2006 06 10 20 00 150  6.7  7.3 99.00 99.00 99.00 999 1012.0  27.8  28.7  24.1 99.0  0.08
2006 06 10 21 00 164  6.5  7.5 99.00 99.00 99.00 999 1012.4  28.0  28.7  24.2 99.0 -0.08
2006 06 10 22 00 142  5.7  6.3 99.00 99.00 99.00 999 1011.7  27.7  28.8  23.3 99.0 -0.24
2006 06 10 23 00 143  6.3  6.8 99.00 99.00 99.00 999 1012.1  27.8  28.8  24.1 99.0 -0.22
2006 06 11 00 00 119  5.8  6.4 99.00 99.00 99.00 999 1012.6  28.0  28.7  24.8 99.0 -0.06
2006 06 11 01 00 128  5.6  6.2 99.00 99.00 99.00 999 1013.0  27.9  28.6  25.1 99.0  0.08
2006 06 11 02 00 148  7.5  8.1 99.00 99.00 99.00 999 1013.6  28.0  28.5  25.6 99.0  0.14
2006 06 11 03 00 161  7.4  7.9 99.00 99.00 99.00 999 1013.5  28.1  28.5 999.0 99.0  0.12
2006 06 11 04 00 269  6.2  7.6 99.00 99.00 99.00 999 1015.2  22.7  28.3  22.6 99.0 -0.07
2006 06 11 05 00 105  7.2  9.1 99.00 99.00 99.00 999 1015.1  22.2  28.1  22.2 99.0 -0.34
2006 06 11 06 00  98  3.0  4.5 99.00 99.00 99.00 999 1014.1  26.3  27.9  21.6 99.0 -0.25
2006 06 11 07 00 150  6.2  7.4 99.00 99.00 99.00 999 1013.0  25.8  27.8  21.7 99.0 -0.16
2006 06 11 08 00 105  3.0  3.4 99.00 99.00 99.00 999 1011.6  25.7  27.7  23.3 99.0 -0.11
2006 06 11 09 00   0  0.0  0.3 99.00 99.00 99.00 999 1012.0  25.5  27.6 999.0 99.0  0.19
2006 06 11 10 00 123  6.3  6.8 99.00 99.00 99.00 999 1012.4  24.8  27.4  22.9 99.0  0.32
2006 06 11 11 00 103  4.7  5.0 99.00 99.00 99.00 999 1012.7  25.5  27.3  23.7 99.0  0.47
2006 06 11 12 00 126 13.8 17.1 99.00 99.00 99.00 999 1013.1  23.9  27.4  23.9 99.0  0.74
2006 06 11 13 00 127  9.9 10.7 99.00 99.00 99.00 999 1013.7  26.4  27.4  22.6 99.0  0.75
2006 06 11 14 00 131  9.5 10.9 99.00 99.00 99.00 999 1014.1  27.3  27.4  22.6 99.0  0.80
2006 06 11 15 00 134  7.4  8.1 99.00 99.00 99.00 999 1014.8  26.9  27.4  24.8 99.0  0.69
2006 06 11 16 00 110  5.2  5.7 99.00 99.00 99.00 999 1014.5  27.2  27.4  25.0 99.0  0.53
2006 06 11 17 00 135  5.4  6.1 99.00 99.00 99.00 999 1014.2  28.0  27.4  25.0 99.0  0.45
2006 06 11 18 00 128  5.4  6.2 99.00 99.00 99.00 999 1014.1  28.0  27.5  25.0 99.0  0.35
2006 06 11 19 00 139  7.0  7.7 99.00 99.00 99.00 999 1013.6  28.0  27.5  25.0 99.0  0.29
2006 06 11 20 00 136  6.3  7.2 99.00 99.00 99.00 999 1013.1  28.0  27.5  25.0 99.0  0.23
2006 06 11 21 00 139  6.5  7.5 99.00 99.00 99.00 999 1012.9  27.9  27.4  25.3 99.0  0.12
2006 06 11 22 00 137  6.2  7.1 99.00 99.00 99.00 999 1013.0  28.0  27.5  25.2 99.0 -0.10
2006 06 11 23 00 132  6.1  6.9 99.00 99.00 99.00 999 1013.1  27.9  27.5  25.2 99.0 -0.26
2006 06 12 00 00 138  6.5  7.3 99.00 99.00 99.00 999 1013.1  27.9  27.5  25.2 99.0 -0.20
2006 06 12 01 00 135  7.5  8.8 99.00 99.00 99.00 999 1013.2  27.9  27.4  24.8 99.0 -0.01
2006 06 12 02 00 143  7.3  8.0 99.00 99.00 99.00 999 1013.8  27.9  27.4  25.1 99.0  0.13
2006 06 12 03 00 142  6.8  7.9 99.00 99.00 99.00 999 1014.0  28.0  27.4  25.7 99.0  0.20
2006 06 12 04 00 137  7.9  8.6 99.00 99.00 99.00 999 1013.2  28.0  27.4  25.7 99.0  0.16
2006 06 12 05 00 144  8.4  9.5 99.00 99.00 99.00 999 1012.9  28.0  27.4  25.8 99.0  0.04
2006 06 12 06 00 148  8.5  9.4 99.00 99.00 99.00 999 1012.5  27.9  27.4  25.6 99.0 -0.10
2006 06 12 07 00 151  8.3 10.0 99.00 99.00 99.00 999 1012.0  28.1  27.4  25.3 99.0 -0.07
2006 06 12 08 00 145  8.2  9.6 99.00 99.00 99.00 999 1012.0  27.9  27.3  25.9 99.0 -0.07
2006 06 12 09 00 150  7.6  8.5 99.00 99.00 99.00 999 1012.7  27.8  27.3  26.0 99.0  0.04
2006 06 12 10 00 168  6.9  8.5 99.00 99.00 99.00 999 1013.0  27.8  27.2  26.1 99.0  0.25
2006 06 12 11 00 155  6.5  7.1 99.00 99.00 99.00 999 1013.0  27.8  27.1  25.8 99.0  0.51
2006 06 12 12 00 156  7.7  8.5 99.00 99.00 99.00 999 1013.2  27.8  27.1  26.0 99.0  0.60
2006 06 12 13 00 164  7.1  8.5 99.00 99.00 99.00 999 1014.2  27.8  27.2  26.0 99.0  0.77
2006 06 12 14 00 172  7.2  8.2 99.00 99.00 99.00 999 1014.3  27.9  27.3  26.3 99.0  0.88
2006 06 12 15 00 167  9.0 10.5 99.00 99.00 99.00 999 1014.6  28.1  27.4  25.4 99.0  0.90
2006 06 12 16 00 171  7.6  8.5 99.00 99.00 99.00 999 1014.7  28.3  27.5  26.2 99.0  0.81
2006 06 12 17 00 181  7.7  9.0 99.00 99.00 99.00 999 1014.2  28.3  27.7  25.3 99.0  0.72
2006 06 12 18 00 166  7.3  8.3 99.00 99.00 99.00 999 1013.5  28.1  27.8  25.3 99.0  0.58
2006 06 12 19 00 165  6.6  7.7 99.00 99.00 99.00 999 1013.4  28.1  27.9  25.3 99.0  0.47
2006 06 12 20 00 182  7.0  8.2 99.00 99.00 99.00 999 1012.9  27.9  27.9  25.1 99.0  0.40
2006 06 12 21 00 164  7.8  8.6 99.00 99.00 99.00 999 1012.4  28.1  27.8  25.1 99.0  0.34
2006 06 12 22 00 156  6.9  7.8 99.00 99.00 99.00 999 1012.1  27.9  27.7  25.2 99.0  0.21
2006 06 12 23 00 151  7.8  8.7 99.00 99.00 99.00 999 1012.3  28.0  27.6  25.3 99.0  0.00
2006 06 13 00 00 151  6.6  7.6 99.00 99.00 99.00 999 1012.6  28.0  27.6  25.8 99.0 -0.14
2006 06 13 01 00 154  7.1  7.7 99.00 99.00 99.00 999 1013.1  28.1  27.6  25.9 99.0 -0.10
2006 06 13 02 00 155  7.6  9.0 99.00 99.00 99.00 999 1013.2  27.9  27.5  25.6 99.0  0.06
2006 06 13 03 00 163  8.5  9.8 99.00 99.00 99.00 999 1013.7  27.9  27.5  25.5 99.0  0.19
2006 06 13 04 00 169  8.0  9.5 99.00 99.00 99.00 999 1013.9  27.9  27.5  26.1 99.0  0.24
2006 06 13 05 00 174  8.3  9.2 99.00 99.00 99.00 999 1013.5  27.7  27.5  26.7 99.0  0.16
2006 06 13 06 00 178  8.0  9.0 99.00 99.00 99.00 999 1012.8  27.5  27.5  26.7 99.0 -0.01
2006 06 13 07 00 179  7.4  8.4 99.00 99.00 99.00 999 1012.3  27.4  27.5  26.2 99.0 -0.13
2006 06 13 08 00 173  7.5  8.2 99.00 99.00 99.00 999 1012.0  27.3  27.4  26.3 99.0 -0.13
2006 06 13 09 00 169  5.9  6.7 99.00 99.00 99.00 999 1011.9  27.4  27.3  26.2 99.0 -0.08
2006 06 13 10 00 173  6.5  7.6 99.00 99.00 99.00 999 1012.5  27.4  27.2  25.7 99.0  0.08
2006 06 13 11 00 178  6.7  7.6 99.00 99.00 99.00 999 1012.8  27.3  27.2  25.8 99.0  0.30
2006 06 13 12 00 195  5.1  5.6 99.00 99.00 99.00 999 1013.2  27.3  27.2  26.1 99.0  0.54
2006 06 13 13 00 195  5.1  5.8 99.00 99.00 99.00 999 1013.5  27.4  27.3  26.0 99.0  0.64
2006 06 13 14 00 179  5.3  5.9 99.00 99.00 99.00 999 1013.5  27.7  27.5  25.9 99.0  0.79
2006 06 13 15 00 178  6.0  7.1 99.00 99.00 99.00 999 1014.0  27.8  27.8  25.5 99.0  0.87
2006 06 13 16 00 204  5.7  6.6 99.00 99.00 99.00 999 1014.7  28.0  28.0  24.7 99.0  0.85
2006 06 13 17 00 214  5.0  6.1 99.00 99.00 99.00 999 1014.9  28.2  28.3  23.7 99.0  0.74
2006 06 13 18 00 215  5.4  6.2 99.00 99.00 99.00 999 1014.4  28.4  28.6  23.3 99.0  0.67
2006 06 13 19 00 220  3.2  4.1 99.00 99.00 99.00 999 1013.9  28.3  28.9  23.8 99.0  0.56
2006 06 13 20 00 207  2.8  4.5 99.00 99.00 99.00 999 1013.5  28.6  29.1  24.0 99.0  0.51
2006 06 13 21 00 198  3.2  3.8 99.00 99.00 99.00 999 1013.5  28.8  29.1  24.6 99.0  0.49
2006 06 13 22 00 183  4.2  4.7 99.00 99.00 99.00 999 1013.6  28.7  29.1  24.5 99.0  0.43
2006 06 13 23 00 178  5.5  6.0 99.00 99.00 99.00 999 1013.7  27.8  28.9  24.1 99.0  0.23
2006 06 14 00 00 187  8.4  9.7 99.00 99.00 99.00 999 1014.2  28.0  28.8  25.1 99.0 -0.03
2006 06 14 01 00 178  5.6  6.5 99.00 99.00 99.00 999 1014.1  27.3  28.7  24.8 99.0 -0.18
2006 06 14 02 00 167  6.8  7.5 99.00 99.00 99.00 999 1014.3  27.7  28.6  23.5 99.0 -0.11
2006 06 14 03 00 157  6.2  6.9 99.00 99.00 99.00 999 1014.9  27.7  28.6  24.9 99.0  0.03
2006 06 14 04 00 154  5.6  6.1 99.00 99.00 99.00 999 1015.3  27.6  28.6  25.0 99.0  0.14
2006 06 14 05 00 158  5.9  6.6 99.00 99.00 99.00 999 1015.2  27.9  28.5  24.3 99.0  0.16
2006 06 14 06 00 159  6.6  7.2 99.00 99.00 99.00 999 1014.7  27.8  28.5  25.1 99.0  0.04
2006 06 14 07 00 163  6.0  6.6 99.00 99.00 99.00 999 1014.6  27.6  28.4  25.2 99.0 -0.15
2006 06 14 08 00 157  5.7  6.5 99.00 99.00 99.00 999 1014.7  27.4  28.3  25.7 99.0 -0.22
2006 06 14 09 00 169  5.0  6.0 99.00 99.00 99.00 999 1015.0  27.5  28.2  25.9 99.0 -0.24
2006 06 14 10 00 180  4.6  5.1 99.00 99.00 99.00 999 1015.3  27.4  28.1  25.8 99.0 -0.17
2006 06 14 11 00 193  4.6  5.1 99.00 99.00 99.00 999 1015.8  27.5  28.0  25.5 99.0  0.00
2006 06 14 12 00 216  4.2  4.6 99.00 99.00 99.00 999 1016.2  27.7  28.0  25.5 99.0  0.22
2006 06 14 13 00 257  1.6  2.4 99.00 99.00 99.00 999 1016.5  27.8  28.1  25.2 99.0  0.43
2006 06 14 14 00 217  3.2  3.6 99.00 99.00 99.00 999 1016.9  27.9  28.4  24.2 99.0  0.54
2006 06 14 15 00 221  1.6  2.7 99.00 99.00 99.00 999 1017.4  28.1  28.8  24.9 99.0  0.65
2006 06 14 16 00 235  1.5  2.5 99.00 99.00 99.00 999 1017.4  28.3  29.1  24.5 99.0  0.69
2006 06 14 17 00 249  0.9  1.8 99.00 99.00 99.00 999 1017.2  28.4  29.4  24.4 99.0  0.68
2006 06 14 18 00 222  2.1  2.3 99.00 99.00 99.00 999 1016.9  28.6  29.7  23.8 99.0  0.69
2006 06 14 19 00 275  2.1  2.4 99.00 99.00 99.00 999 1016.5  29.1  30.0  22.8 99.0  0.59
2006 06 14 20 00 224  2.3  2.7 99.00 99.00 99.00 999 1016.3  29.5  30.4  22.7 99.0  0.51
2006 06 14 21 00 221  2.5  2.9 99.00 99.00 99.00 999 1016.4  29.3  30.5  23.1 99.0  0.46
2006 06 14 22 00 187  0.8  1.2 99.00 99.00 99.00 999 1016.4  30.3  30.4  23.5 99.0  0.41
2006 06 14 23 00  99  0.6  0.8 99.00 99.00 99.00 999 1016.1  32.0  30.2  24.8 99.0  0.31
2006 06 15 00 00  45  1.3  1.5 99.00 99.00 99.00 999 1016.2  28.9  30.2  22.6 99.0  0.11
2006 06 15 01 00 112  1.2  1.8 99.00 99.00 99.00 999 1016.6  28.7  30.1  23.0 99.0 -0.15
2006 06 15 02 00 131  2.9  3.1 99.00 99.00 99.00 999 1016.9  28.7  30.0  22.8 99.0 -0.28
2006 06 15 03 00 113  1.1  1.4 99.00 99.00 99.00 999 1017.3  28.6  30.0  22.6 99.0 -0.23
2006 06 15 04 00 116  3.1  3.4 99.00 99.00 99.00 999 1017.2  28.8  29.9  22.0 99.0 -0.09
2006 06 15 05 00 132  3.3  3.8 99.00 99.00 99.00 999 1017.0  28.6  29.8  23.2 99.0  0.01
2006 06 15 06 00 120  2.9  3.4 99.00 99.00 99.00 999 1016.6  28.3  29.8  23.8 99.0  0.01
2006 06 15 07 00 124  3.9  4.4 99.00 99.00 99.00 999 1016.0  28.1  29.7  24.8 99.0 -0.11
2006 06 15 08 00 135  3.4  3.9 99.00 99.00 99.00 999 1016.3  28.0  29.6  24.9 99.0 -0.32
2006 06 15 09 00 130  3.1  3.7 99.00 99.00 99.00 999 1016.6  27.9  29.6  25.6 99.0 -0.37
2006 06 15 10 00 117  2.4  2.9 99.00 99.00 99.00 999 1017.0  27.8  29.5  25.4 99.0 -0.40
2006 06 15 11 00  67  1.9  2.3 99.00 99.00 99.00 999 1017.0  27.9  29.4  24.8 99.0 -0.32
2006 06 15 12 00  54  3.3  3.9 99.00 99.00 99.00 999 1017.3  28.2  29.3  24.5 99.0 -0.13
2006 06 15 13 00  42  5.1  5.5 99.00 99.00 99.00 999 1018.0  27.9  29.3  25.1 99.0  0.14
2006 06 15 14 00  38  4.4  5.3 99.00 99.00 99.00 999 1017.9  27.9  29.4  25.0 99.0  0.32
2006 06 15 15 00  16  1.1  2.4 99.00 99.00 99.00 999 1018.4  28.3  29.6  24.4 99.0  0.42
2006 06 15 16 00  11  1.9  2.8 99.00 99.00 99.00 999 1018.3  28.7  30.1  24.6 99.0  0.53
2006 06 15 17 00  67  2.7  3.4 99.00 99.00 99.00 999 1017.7  28.9  30.4  24.9 99.0  0.61
2006 06 15 18 00  95  2.9  3.4 99.00 99.00 99.00 999 1017.6  28.9  30.7  25.0 99.0  0.60
2006 06 15 19 00 107  3.0  3.4 99.00 99.00 99.00 999 1017.0  29.1  31.0  24.8 99.0  0.55
2006 06 15 20 00 120  3.4  3.9 99.00 99.00 99.00 999 1016.8  29.4  31.2  24.6 99.0  0.52
2006 06 15 21 00 151  4.8  5.5 99.00 99.00 99.00 999 1016.2  29.3  31.4  25.3 99.0  0.42
2006 06 15 22 00  78  2.0  3.3 99.00 99.00 99.00 999 1016.0  29.7  31.6  23.9 99.0  0.36
2006 06 15 23 00  96  2.3  2.8 99.00 99.00 99.00 999 1016.2  29.2  31.4  23.7 99.0  0.31
2006 06 16 00 00   4  0.6  1.3 99.00 99.00 99.00 999 1016.7  29.0  31.3  24.2 99.0  0.24
2006 06 16 01 00  97  2.9  3.6 99.00 99.00 99.00 999 1016.6  28.6  31.3  24.3 99.0  0.08
2006 06 16 02 00  73  2.9  3.2 99.00 99.00 99.00 999 1016.6  28.8  31.2  23.5 99.0 -0.08
2006 06 16 03 00  73  3.4  3.9 99.00 99.00 99.00 999 1016.9  28.9  31.1  24.3 99.0 -0.09
2006 06 16 04 00  83  3.2  3.8 99.00 99.00 99.00 999 1017.3  28.8  31.0  24.2 99.0  0.08
2006 06 16 05 00 110  3.2  3.8 99.00 99.00 99.00 999 1017.1  28.7  30.9  23.7 99.0  0.20
