YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 07 14 06 00 126  4.4  5.4 99.00 99.00 99.00 999 1015.3  28.2  29.9  24.5 99.0  0.56
2005 07 14 07 00 140  3.3  4.3 99.00 99.00 99.00 999 1014.8  28.3  29.9  24.5 99.0  0.66
2005 07 14 08 00 146  3.9  4.4 99.00 99.00 99.00 999 1014.7  28.3  29.8  24.8 99.0  0.67
2005 07 14 09 00 112  2.8  3.2 99.00 99.00 99.00 999 1014.7  28.2  29.8  24.4 99.0  0.57
2005 07 14 10 00 129  2.6  3.1 99.00 99.00 99.00 999 1015.0  28.1  29.7  24.4 99.0  0.58
2005 07 14 11 00 115  3.0  3.3 99.00 99.00 99.00 999 1015.2  28.2  29.6  24.3 99.0  0.56
2005 07 14 12 00 104  3.4  4.1 99.00 99.00 99.00 999 1015.6  28.9  29.5  24.8 99.0  0.48
2005 07 14 13 00 121  3.2  3.4 99.00 99.00 99.00 999 1016.0  29.1  29.6  24.9 99.0  0.45
2005 07 14 14 00 131  3.9  4.5 99.00 99.00 99.00 999 1016.3  28.8  29.6  24.7 99.0  0.42
2005 07 14 15 00 154  3.1  3.6 99.00 99.00 99.00 999 1016.5  28.8  29.8  25.0 99.0  0.34
2005 07 14 16 00 140  4.1  4.7 99.00 99.00 99.00 999 1016.3  29.3  30.0  24.8 99.0  0.23
2005 07 14 17 00  87  3.9  5.5 99.00 99.00 99.00 999 1016.0  29.0  30.3  24.9 99.0  0.23
2005 07 14 18 00 133  5.2  5.7 99.00 99.00 99.00 999 1015.5  28.8  30.4  23.9 99.0  0.36
2005 07 14 19 00  95  4.1  4.7 99.00 99.00 99.00 999 1015.2  29.2  30.6  24.7 99.0  0.46
2005 07 14 20 00  88  4.1  4.6 99.00 99.00 99.00 999 1014.5  29.3  30.8 999.0 99.0  0.52
2005 07 14 21 00 111  4.3  4.9 99.00 99.00 99.00 999 1013.6  29.5  31.0  24.0 99.0  0.50
2005 07 14 22 00 108  4.8  5.6 99.00 99.00 99.00 999 1013.4  29.3  31.0  24.9 99.0  0.43
2005 07 14 23 00 117  5.7  6.4 99.00 99.00 99.00 999 1013.5  29.1  31.1  24.6 99.0  0.37
2005 07 15 00 00 115  6.1  7.1 99.00 99.00 99.00 999 1014.3  28.9  31.0  24.6 99.0  0.36
2005 07 15 01 00 111  4.6  5.0 99.00 99.00 99.00 999 1015.0  28.8  30.9  24.8 99.0  0.30
2005 07 15 02 00  99  4.4  5.1 99.00 99.00 99.00 999 1015.3  28.9  30.9  24.6 99.0  0.30
2005 07 15 03 00  91  5.2  5.7 99.00 99.00 99.00 999 1015.7  28.9  30.8  24.9 99.0  0.33
2005 07 15 04 00  86  5.3  5.8 99.00 99.00 99.00 999 1015.7  28.9  30.7  24.5 99.0  0.37
2005 07 15 05 00  84  5.4  6.2 99.00 99.00 99.00 999 1015.5  29.0  30.6  24.8 99.0  0.43
2005 07 15 06 00  84  4.8  5.5 99.00 99.00 99.00 999 1015.2  28.7  30.4  25.1 99.0  0.56
2005 07 15 07 00 103  5.0  5.8 99.00 99.00 99.00 999 1014.7  28.6  30.3  24.8 99.0  0.66
2005 07 15 08 00 119  5.3  6.2 99.00 99.00 99.00 999 1014.8  28.6  30.2  25.1 99.0  0.73
2005 07 15 09 00 152  2.9  3.5 99.00 99.00 99.00 999 1014.7  26.7  30.2  23.5 99.0  0.69
2005 07 15 10 00 124  5.4  6.0 99.00 99.00 99.00 999 1015.1  28.0  30.1 999.0 99.0  0.61
2005 07 15 11 00 130  6.2  6.9 99.00 99.00 99.00 999 1015.4  28.2  30.1  22.0 99.0  0.50
2005 07 15 12 00 133  7.1  7.6 99.00 99.00 99.00 999 1015.8  28.8  30.0  23.9 99.0  0.43
2005 07 15 13 00 128  6.4  7.3 99.00 99.00 99.00 999 1016.0  29.1  30.0  24.5 99.0  0.35
2005 07 15 14 00 142  5.8  6.4 99.00 99.00 99.00 999 1016.3  29.0  30.0  24.6 99.0  0.31
2005 07 15 15 00 126  4.9  6.1 99.00 99.00 99.00 999 1016.6  29.3  30.2  24.2 99.0  0.28
2005 07 15 16 00  96  4.6  6.4 99.00 99.00 99.00 999 1016.9  29.3  30.4  24.6 99.0  0.23
2005 07 15 17 00  94  4.6  5.2 99.00 99.00 99.00 999 1016.8  29.3  30.5  24.8 99.0  0.14
2005 07 15 18 00  90  5.0  6.1 99.00 99.00 99.00 999 1016.6  29.4  30.8  25.2 99.0  0.13
2005 07 15 19 00 104  5.6  6.1 99.00 99.00 99.00 999 1016.0  29.6  31.0  25.1 99.0  0.26
2005 07 15 20 00 113  5.9  6.6 99.00 99.00 99.00 999 1015.4  29.6  31.1  25.2 99.0  0.36
2005 07 15 21 00 102  5.4  6.5 99.00 99.00 99.00 999 1014.9  29.6  31.2  24.8 99.0  0.42
2005 07 15 22 00 108  6.7  7.8 99.00 99.00 99.00 999 1014.8  29.5  31.4  24.9 99.0  0.42
2005 07 15 23 00 122  5.1  5.8 99.00 99.00 99.00 999 1015.6  29.3  31.5  25.2 99.0  0.33
2005 07 16 00 00 109  6.9  7.6 99.00 99.00 99.00 999 1015.9  29.1  31.6  25.3 99.0  0.18
2005 07 16 01 00 106  6.5  7.7 99.00 99.00 99.00 999 1016.5  29.4  31.4  24.9 99.0  0.14
2005 07 16 02 00 104  4.6  5.6 99.00 99.00 99.00 999 1016.7  27.3  31.1  24.4 99.0  0.12
2005 07 16 03 00 105  6.6  7.3 99.00 99.00 99.00 999 1017.3  27.9  30.9  23.4 99.0  0.12
2005 07 16 04 00  97  7.8  8.6 99.00 99.00 99.00 999 1016.7  28.5  30.8  24.2 99.0  0.26
2005 07 16 05 00  96  8.4  9.7 99.00 99.00 99.00 999 1017.2  28.7  30.6  24.6 99.0  0.37
2005 07 16 06 00  86  8.4  9.3 99.00 99.00 99.00 999 1017.1  28.8  30.5  25.3 99.0  0.47
2005 07 16 07 00  79  8.2  9.7 99.00 99.00 99.00 999 1016.5  27.6  30.4  25.1 99.0  0.57
2005 07 16 08 00 107  6.6  7.6 99.00 99.00 99.00 999 1016.3  27.9  30.4  25.3 99.0  0.64
2005 07 16 09 00 127  6.4  7.3 99.00 99.00 99.00 999 1016.2  28.2  30.4  25.5 99.0  0.72
2005 07 16 10 00 107  7.0  7.6 99.00 99.00 99.00 999 1016.4  28.2  30.2  25.5 99.0  0.73
2005 07 16 11 00 107  6.9  7.7 99.00 99.00 99.00 999 1016.8  28.7  30.1  25.7 99.0  0.64
2005 07 16 12 00 105  6.9  7.8 99.00 99.00 99.00 999 1017.3  28.8  30.1  25.5 99.0  0.50
2005 07 16 13 00  91  6.1  6.9 99.00 99.00 99.00 999 1017.8  29.1  30.0  25.5 99.0  0.45
2005 07 16 14 00  95  7.3  8.2 99.00 99.00 99.00 999 1017.9  29.2  30.1  25.3 99.0  0.37
2005 07 16 15 00  92  7.3  8.3 99.00 99.00 99.00 999 1018.3  29.3  30.2  25.2 99.0  0.30
2005 07 16 16 00 108  7.1  7.9 99.00 99.00 99.00 999 1018.8  29.5  30.5  25.1 99.0  0.23
2005 07 16 17 00 110  6.5  7.3 99.00 99.00 99.00 999 1018.9  29.6  30.7  25.5 99.0  0.15
2005 07 16 18 00  98  6.9  7.7 99.00 99.00 99.00 999 1018.5  29.6  30.8  24.9 99.0  0.03
2005 07 16 19 00 109  7.4  8.3 99.00 99.00 99.00 999 1017.7  29.7  31.1  25.4 99.0  0.04
2005 07 16 20 00 102  7.0  8.0 99.00 99.00 99.00 999 1016.9  29.6  31.2  24.9 99.0  0.17
2005 07 16 21 00  86  6.9  7.6 99.00 99.00 99.00 999 1017.0  29.6  31.3  25.0 99.0  0.27
2005 07 16 22 00  73  6.7  8.0 99.00 99.00 99.00 999 1017.1  29.7  31.4  24.7 99.0  0.32
2005 07 16 23 00  80  6.5  7.3 99.00 99.00 99.00 999 1016.9  29.9  31.3  24.9 99.0  0.31
2005 07 17 00 00  83  9.5 10.3 99.00 99.00 99.00 999 1017.3  29.8  31.1  25.5 99.0  0.21
2005 07 17 01 00  96  7.5  8.3 99.00 99.00 99.00 999 1016.8  28.2  30.9  24.2 99.0  0.05
2005 07 17 02 00  90  8.0  8.8 99.00 99.00 99.00 999 1017.1  29.0  30.8  25.6 99.0  0.02
2005 07 17 03 00  82  8.4  9.5 99.00 99.00 99.00 999 1017.2  29.4  30.7  24.6 99.0  0.00
2005 07 17 04 00  89  8.6  9.7 99.00 99.00 99.00 999 1017.1  29.2  30.6  26.0 99.0  0.04
2005 07 17 05 00  88  7.7  8.9 99.00 99.00 99.00 999 1017.3  29.3  30.5  26.2 99.0  0.21
2005 07 17 06 00  89  8.4  9.6 99.00 99.00 99.00 999 1017.3  29.3  30.4  25.7 99.0  0.36
2005 07 17 07 00  99  7.5  8.6 99.00 99.00 99.00 999 1017.3  29.3  30.3  26.2 99.0  0.48
2005 07 17 08 00 105  7.3  8.2 99.00 99.00 99.00 999 1016.5  29.2  30.2  25.1 99.0  0.58
2005 07 17 09 00  94  7.5  8.6 99.00 99.00 99.00 999 1016.3  29.1  30.1  25.0 99.0  0.67
2005 07 17 10 00  89  7.7  8.9 99.00 99.00 99.00 999 1016.7  29.1  30.1  24.9 99.0  0.74
2005 07 17 11 00  97  7.7  8.4 99.00 99.00 99.00 999 1016.9  29.0  30.1  25.0 99.0  0.73
2005 07 17 12 00  97  7.7  8.6 99.00 99.00 99.00 999 1017.6  29.0  30.0  25.1 99.0  0.60
2005 07 17 13 00  87  8.1  9.9 99.00 99.00 99.00 999 1017.6  29.2  29.9  24.6 99.0  0.45
2005 07 17 14 00  88  7.6  8.5 99.00 99.00 99.00 999 1018.0  29.2  30.0  25.3 99.0  0.37
2005 07 17 15 00  89  8.8  9.6 99.00 99.00 99.00 999 1018.1  29.3  30.3  24.9 99.0  0.23
2005 07 17 16 00  85  8.5  9.8 99.00 99.00 99.00 999 1018.3  29.5  30.3  24.8 99.0  0.13
2005 07 17 17 00  87  9.3 10.5 99.00 99.00 99.00 999 1018.0  29.5  30.4  24.7 99.0  0.04
2005 07 17 18 00  95  8.4 10.2 99.00 99.00 99.00 999 1017.7  29.5  30.6  25.2 99.0 -0.09
2005 07 17 19 00  94  8.3  9.6 99.00 99.00 99.00 999 1017.0  29.6  30.8  25.3 99.0 -0.19
2005 07 17 20 00  90  8.4  9.2 99.00 99.00 99.00 999 1016.7  29.6  31.0  24.8 99.0 -0.11
2005 07 17 21 00  88  7.9  9.1 99.00 99.00 99.00 999 1016.2  29.6  31.1  25.2 99.0  0.02
2005 07 17 22 00  89  7.5  8.1 99.00 99.00 99.00 999 1015.6  29.7  31.2  25.1 99.0  0.15
2005 07 17 23 00  77  8.8  9.7 99.00 99.00 99.00 999 1015.8  29.6  31.2  25.5 99.0  0.24
2005 07 18 00 00  87  6.6  7.5 99.00 99.00 99.00 999 1015.9  28.6  30.9  25.6 99.0  0.26
2005 07 18 01 00  84  8.4  9.1 99.00 99.00 99.00 999 1015.9  29.1  30.8  25.8 99.0  0.18
2005 07 18 02 00  86  8.0  8.8 99.00 99.00 99.00 999 1016.3  29.2  30.8  25.5 99.0  0.06
2005 07 18 03 00  89  8.7  9.4 99.00 99.00 99.00 999 1016.6  29.3  30.7  25.7 99.0 -0.04
2005 07 18 04 00  89  7.7  8.8 99.00 99.00 99.00 999 1016.7  29.2  30.5  26.0 99.0 -0.01
2005 07 18 05 00 109  7.5  8.3 99.00 99.00 99.00 999 1016.7  29.0  30.4  25.5 99.0  0.09
2005 07 18 06 00 106  8.6  9.6 99.00 99.00 99.00 999 1016.5  29.2  30.2  25.2 99.0  0.30
2005 07 18 07 00  86  6.1  7.4 99.00 99.00 99.00 999 1016.0  28.7  30.2  25.0 99.0  0.53
2005 07 18 08 00 109  7.2  7.9 99.00 99.00 99.00 999 1015.5  29.1  30.1  24.6 99.0  0.66
2005 07 18 09 00  91  7.2  8.1 99.00 99.00 99.00 999 1015.2  28.9  30.1  24.5 99.0  0.75
2005 07 18 10 00  94  7.3  8.2 99.00 99.00 99.00 999 1015.3  28.8  30.0  24.8 99.0  0.86
2005 07 18 11 00  97  7.8  8.4 99.00 99.00 99.00 999 1015.6  28.8  29.9  24.5 99.0  0.91
2005 07 18 12 00  93  8.1  8.9 99.00 99.00 99.00 999 1016.2  28.9  29.8  24.5 99.0  0.86
2005 07 18 13 00 101  7.0  8.1 99.00 99.00 99.00 999 1016.6  29.2  29.7  24.4 99.0  0.73
2005 07 18 14 00 103  7.2  8.0 99.00 99.00 99.00 999 1017.0  29.2  29.9  24.6 99.0  0.57
2005 07 18 15 00  97  6.5  7.2 99.00 99.00 99.00 999 1017.3  29.2  29.9  25.1 99.0  0.47
2005 07 18 16 00  80  7.3  8.7 99.00 99.00 99.00 999 1017.4  29.2  29.9  24.9 99.0  0.32
2005 07 18 17 00  91  7.2  8.3 99.00 99.00 99.00 999 1017.1  29.4  30.3  24.9 99.0  0.23
2005 07 18 18 00  99  6.6  7.3 99.00 99.00 99.00 999 1016.7  29.4  30.6  25.0 99.0  0.13
2005 07 18 19 00  94  6.8  8.5 99.00 99.00 99.00 999 1016.5  29.4  30.7  25.1 99.0  0.00
2005 07 18 20 00  98  7.0  7.8 99.00 99.00 99.00 999 1015.9  29.5  30.9  25.1 99.0 -0.13
2005 07 18 21 00 102  6.7  7.9 99.00 99.00 99.00 999 1015.4  29.6  31.0  25.2 99.0 -0.09
2005 07 18 22 00 107  7.5  8.5 99.00 99.00 99.00 999 1014.9  29.5  31.0  25.2 99.0  0.07
2005 07 18 23 00  92  7.7  8.6 99.00 99.00 99.00 999 1014.5  29.5  31.0  25.0 99.0  0.22
2005 07 19 00 00 106  6.9  7.6 99.00 99.00 99.00 999 1015.1  29.2  30.9  25.0 99.0  0.31
2005 07 19 01 00 120  6.5  6.9 99.00 99.00 99.00 999 1015.5  29.2  30.8  25.1 99.0  0.32
2005 07 19 02 00 107  5.6  6.0 99.00 99.00 99.00 999 1016.0  29.1  30.6  25.4 99.0  0.25
2005 07 19 03 00  99  6.6  7.2 99.00 99.00 99.00 999 1016.6  29.1  30.4  25.5 99.0  0.11
2005 07 19 04 00 114  6.2  6.7 99.00 99.00 99.00 999 1016.6  29.0  30.3  25.4 99.0 -0.04
2005 07 19 05 00  95  5.5  6.2 99.00 99.00 99.00 999 1016.5  28.9  30.3  25.6 99.0  0.03
2005 07 19 06 00 129  4.3  5.3 99.00 99.00 99.00 999 1016.0  28.1  30.1  23.9 99.0  0.08
2005 07 19 07 00 101  4.4  4.8 99.00 99.00 99.00 999 1015.8  28.5  30.0  24.7 99.0  0.27
2005 07 19 08 00  96  4.6  5.0 99.00 99.00 99.00 999 1015.3  28.5  30.0  25.1 99.0  0.55
2005 07 19 09 00  91  4.4  5.0 99.00 99.00 99.00 999 1015.1  28.3  30.0  24.8 99.0  0.78
2005 07 19 10 00  96  5.1  5.8 99.00 99.00 99.00 999 1015.6  28.7  30.0  25.3 99.0  0.88
2005 07 19 11 00 107  4.5  5.1 99.00 99.00 99.00 999 1015.9  28.3  29.8  25.0 99.0  0.97
2005 07 19 12 00 106  7.1  7.7 99.00 99.00 99.00 999 1016.3  29.1  29.8  24.7 99.0  1.05
2005 07 19 13 00 106  6.5  7.3 99.00 99.00 99.00 999 1016.7  29.1  29.9  24.5 99.0  1.02
2005 07 19 14 00 115  7.7  8.5 99.00 99.00 99.00 999 1017.1  29.1  29.8  24.6 99.0  0.83
2005 07 19 15 00 102  8.5  9.3 99.00 99.00 99.00 999 1017.4  29.1  30.1  25.4 99.0  0.64
2005 07 19 16 00  84  6.4  7.6 99.00 99.00 99.00 999 1017.5  29.3  30.0  24.8 99.0  0.52
2005 07 19 17 00 102  7.9  8.9 99.00 99.00 99.00 999 1017.3  29.4  30.3  24.4 99.0  0.39
2005 07 19 18 00  93  5.6  6.6 99.00 99.00 99.00 999 1016.6  29.3  30.5  25.1 99.0  0.30
2005 07 19 19 00  88  6.7  7.6 99.00 99.00 99.00 999 1016.0  29.4  30.6  24.6 99.0  0.22
2005 07 19 20 00  81  4.4  5.3 99.00 99.00 99.00 999 1015.4  29.4  30.8  24.2 99.0  0.05
2005 07 19 21 00  88  5.8  6.7 99.00 99.00 99.00 999 1015.2  29.4  31.0  24.0 99.0 -0.10
2005 07 19 22 00  53  3.2  5.3 99.00 99.00 99.00 999 1015.1  29.4  31.1  24.3 99.0 -0.10
2005 07 19 23 00  88  6.1  6.9 99.00 99.00 99.00 999 1015.1  29.6  31.1  24.4 99.0  0.06
2005 07 20 00 00  89  5.5  6.3 99.00 99.00 99.00 999 1016.0  29.2  31.0  24.5 99.0  0.20
2005 07 20 01 00  91  6.4  6.9 99.00 99.00 99.00 999 1016.1  29.2  30.8  24.4 99.0  0.30
2005 07 20 02 00  86  6.4  7.6 99.00 99.00 99.00 999 1016.9  29.0  30.7  25.1 99.0  0.30
2005 07 20 03 00  86  7.1  7.8 99.00 99.00 99.00 999 1016.5  28.4  30.6  24.1 99.0  0.17
2005 07 20 04 00  93  6.5  7.2 99.00 99.00 99.00 999 1016.6  28.1  30.5  23.5 99.0  0.03
2005 07 20 05 00  86  6.8  7.6 99.00 99.00 99.00 999 1016.2  28.9  30.4  23.7 99.0 -0.13
2005 07 20 06 00 100  5.9  6.4 99.00 99.00 99.00 999 1016.1  28.7  30.4  23.7 99.0 -0.05
2005 07 20 07 00  97  6.9  7.9 99.00 99.00 99.00 999 1015.8  28.8  30.2  24.5 99.0  0.00
2005 07 20 08 00 102  6.4  7.2 99.00 99.00 99.00 999 1015.8  29.0  30.0  24.3 99.0  0.21
2005 07 20 09 00 101  5.6  6.3 99.00 99.00 99.00 999 1015.7  28.8  29.8  24.6 99.0  0.52
2005 07 20 10 00  74  5.6  6.0 99.00 99.00 99.00 999 1015.8  28.9  29.7  24.8 99.0  0.74
2005 07 20 11 00  79  6.5  7.9 99.00 99.00 99.00 999 1016.3  27.8  29.7  24.6 99.0  0.86
2005 07 20 12 00 106  6.7  7.3 99.00 99.00 99.00 999 1016.5  29.1  29.8  24.6 99.0  1.00
2005 07 20 13 00 101  6.3  6.7 99.00 99.00 99.00 999 1016.4  29.1  29.9  24.8 99.0  1.09
2005 07 20 14 00 100  4.9  5.4 99.00 99.00 99.00 999 1016.9  29.2  30.1  24.9 99.0  1.04
2005 07 20 15 00 104  5.9  6.8 99.00 99.00 99.00 999 1017.1  29.4  30.3  25.0 99.0  0.86
2005 07 20 16 00  82  4.4  5.1 99.00 99.00 99.00 999 1017.0  29.5  30.5  24.9 99.0  0.75
2005 07 20 17 00 105  6.6  7.9 99.00 99.00 99.00 999 1016.9  29.3  30.5  23.8 99.0  0.62
2005 07 20 18 00  99  5.5  6.3 99.00 99.00 99.00 999 1016.3  29.3  30.6  25.1 99.0  0.52
2005 07 20 19 00  92  5.4  6.2 99.00 99.00 99.00 999 1016.0  29.5  30.8  25.0 99.0  0.47
2005 07 20 20 00  81  4.9  5.8 99.00 99.00 99.00 999 1015.7  29.5  31.0  25.2 99.0  0.40
2005 07 20 21 00 100  6.5  7.2 99.00 99.00 99.00 999 1015.3  29.6  30.9  25.5 99.0  0.25
2005 07 20 22 00 101  5.8  6.4 99.00 99.00 99.00 999 1014.9  29.4  31.0  25.6 99.0  0.02
2005 07 20 23 00  98  6.2  7.1 99.00 99.00 99.00 999 1014.8  29.6  31.1  25.0 99.0  0.00
2005 07 21 00 00  87  6.6  7.7 99.00 99.00 99.00 999 1016.0  29.5  31.0  25.0 99.0  0.18
2005 07 21 01 00  76  5.9  6.6 99.00 99.00 99.00 999 1016.4  29.4  30.9  25.1 99.0  0.31
2005 07 21 02 00  90  8.1  9.2 99.00 99.00 99.00 999 1017.0  27.7  30.8  24.0 99.0  0.41
2005 07 21 03 00 111  5.9  6.5 99.00 99.00 99.00 999 1017.7  29.1  30.7  24.2 99.0  0.33
2005 07 21 04 00 121  6.3  7.6 99.00 99.00 99.00 999 1017.3  28.5  30.6  24.0 99.0  0.20
2005 07 21 05 00  66  4.7  5.5 99.00 99.00 99.00 999 1016.9  28.4  30.5 999.0 99.0  0.01
2005 07 21 06 00  80  4.8  5.6 99.00 99.00 99.00 999 1016.2  28.5  30.4 999.0 99.0 -0.21
2005 07 21 07 00  69  3.8  4.7 99.00 99.00 99.00 999 1016.0  29.0  30.3  25.2 99.0 -0.17
2005 07 21 08 00  57  4.8  5.6 99.00 99.00 99.00 999 1015.6  29.0  30.2  25.5 99.0 -0.04
2005 07 21 09 00  50  5.9  6.3 99.00 99.00 99.00 999 1015.6  28.7  30.0  25.4 99.0  0.22
2005 07 21 10 00  62  5.5  5.9 99.00 99.00 99.00 999 1016.0  28.8  29.9  25.7 99.0  0.52
2005 07 21 11 00  69  5.8  6.4 99.00 99.00 99.00 999 1016.0  29.0  29.8  25.5 99.0  0.72
2005 07 21 12 00  93  6.1  6.7 99.00 99.00 99.00 999 1016.5  29.4  30.0  24.9 99.0  0.88
2005 07 21 13 00  87  5.4  6.0 99.00 99.00 99.00 999 1016.8  29.5  30.1  25.3 99.0  1.04
2005 07 21 14 00  83  6.7  7.9 99.00 99.00 99.00 999 1016.9  29.4  30.2  25.0 99.0  1.13
2005 07 21 15 00  96  6.5  7.6 99.00 99.00 99.00 999 1016.9  29.4  30.3  25.5 99.0  1.10
2005 07 21 16 00 102  7.1  8.5 99.00 99.00 99.00 999 1017.4  29.6  30.4  25.1 99.0  0.93
2005 07 21 17 00  99  7.4  8.5 99.00 99.00 99.00 999 1017.4  29.6  30.6  24.5 99.0  0.81
2005 07 21 18 00  85  6.5  7.5 99.00 99.00 99.00 999 1017.1  29.8  30.9  24.7 99.0  0.65
2005 07 21 19 00  75  6.5  7.3 99.00 99.00 99.00 999 1016.3  29.9  31.1  24.8 99.0  0.54
2005 07 21 20 00  84  4.9  5.6 99.00 99.00 99.00 999 1016.2  29.9  31.1  24.7 99.0  0.48
2005 07 21 21 00  96  4.9  5.7 99.00 99.00 99.00 999 1016.3  29.9  31.1  25.3 99.0  0.39
2005 07 21 22 00  80  4.3  4.8 99.00 99.00 99.00 999 1016.0  30.0  31.1  25.0 99.0  0.18
2005 07 21 23 00  94  5.6  6.2 99.00 99.00 99.00 999 1015.7  29.8  31.1  24.9 99.0 -0.01
2005 07 22 00 00 100  4.4  4.8 99.00 99.00 99.00 999 1015.7  29.5  31.0  24.7 99.0 -0.01
2005 07 22 01 00  89  3.3  3.9 99.00 99.00 99.00 999 1016.0  29.5  30.9  24.3 99.0  0.16
2005 07 22 02 00  81  2.6  3.4 99.00 99.00 99.00 999 1016.1  29.4  30.9  24.9 99.0  0.33
2005 07 22 03 00  66  3.3  3.7 99.00 99.00 99.00 999 1016.6  29.4  30.8  25.0 99.0  0.41
2005 07 22 04 00  85  3.7  4.0 99.00 99.00 99.00 999 1016.5  29.3  30.7 999.0 99.0  0.37
2005 07 22 05 00  88  3.1  3.8 99.00 99.00 99.00 999 1016.3  29.3  30.7  24.7 99.0  0.21
2005 07 22 06 00  52  2.2  2.6 99.00 99.00 99.00 999 1015.7  29.1  30.6  24.7 99.0 -0.04
2005 07 22 07 00  70  1.6  2.0 99.00 99.00 99.00 999 1015.7  29.2  30.6  24.3 99.0 -0.05
2005 07 22 08 00  15  2.8  3.1 99.00 99.00 99.00 999 1015.6  29.3  30.5  24.1 99.0 -0.07
2005 07 22 09 00  10  3.2  3.7 99.00 99.00 99.00 999 1015.9  29.0  30.4  24.9 99.0  0.03
2005 07 22 10 00   6  3.8  4.4 99.00 99.00 99.00 999 1016.4  28.9  30.3  24.8 99.0  0.23
2005 07 22 11 00  21  3.6  4.4 99.00 99.00 99.00 999 1017.0  28.8  30.2  24.8 99.0  0.50
2005 07 22 12 00   1  3.4  4.0 99.00 99.00 99.00 999 1016.9  28.7  30.1  24.8 99.0  0.73
2005 07 22 13 00  24  3.9  4.4 99.00 99.00 99.00 999 1016.9  28.9  30.2  24.8 99.0  0.90
2005 07 22 14 00  20  2.4  2.6 99.00 99.00 99.00 999 1017.7  29.1  30.6  24.1 99.0  1.10
2005 07 22 15 00  80  1.3  1.5 99.00 99.00 99.00 999 1018.0  29.4  30.9  24.7 99.0  1.18
2005 07 22 16 00  45  0.7  1.0 99.00 99.00 99.00 999 1017.9  29.9  31.1  24.5 99.0  1.09
2005 07 22 17 00  39  1.2  1.6 99.00 99.00 99.00 999 1017.7  29.7  31.3  24.0 99.0  0.97
2005 07 22 18 00 116  0.8  1.0 99.00 99.00 99.00 999 1017.5  30.6  31.6  25.3 99.0  0.93
2005 07 22 19 00 202  1.5  2.0 99.00 99.00 99.00 999 1017.1  31.2  31.9  24.9 99.0  0.82
2005 07 22 20 00 198  3.7  4.6 99.00 99.00 99.00 999 1017.0  30.2  32.2  25.6 99.0  0.77
2005 07 22 21 00 181  3.2  4.0 99.00 99.00 99.00 999 1016.7  30.5  32.2  24.7 99.0  0.75
2005 07 22 22 00 182  4.0  4.7 99.00 99.00 99.00 999 1016.6  30.5  31.9  24.2 99.0  0.69
2005 07 22 23 00 202  3.2  3.9 99.00 99.00 99.00 999 1016.3  30.2  31.8  24.5 99.0  0.53
2005 07 23 00 00 225  3.3  4.0 99.00 99.00 99.00 999 1016.6  29.7  31.7  25.3 99.0  0.31
2005 07 23 01 00 221  4.7  5.6 99.00 99.00 99.00 999 1017.0  29.4  31.7  25.4 99.0  0.28
2005 07 23 02 00 231  5.4  5.9 99.00 99.00 99.00 999 1016.9  29.3  31.5  25.2 99.0  0.44
2005 07 23 03 00 230  3.9  4.3 99.00 99.00 99.00 999 1017.1  29.3  31.5  25.1 99.0  0.60
2005 07 23 04 00 274  1.9  2.3 99.00 99.00 99.00 999 1016.9  29.1  31.5  24.7 99.0  0.63
2005 07 23 05 00 290  1.4  1.9 99.00 99.00 99.00 999 1016.7  29.2  31.6  24.8 99.0  0.52
2005 07 23 06 00 308  1.2  1.4 99.00 99.00 99.00 999 1016.8  29.2  31.5  24.7 99.0  0.27
2005 07 23 07 00 233  0.9  1.4 99.00 99.00 99.00 999 1017.0  29.3  31.3  24.5 99.0  0.01
2005 07 23 08 00 210  2.3  3.1 99.00 99.00 99.00 999 1017.1  29.0  31.1  25.1 99.0 -0.02
2005 07 23 09 00 240  2.5  2.8 99.00 99.00 99.00 999 1017.3  28.7  31.0  25.1 99.0 -0.06
2005 07 23 10 00 258  1.9  3.1 99.00 99.00 99.00 999 1017.7  28.8  30.9  25.0 99.0  0.06
2005 07 23 11 00 262  3.0  3.3 99.00 99.00 99.00 999 1017.9  28.9  30.9  24.9 99.0  0.25
2005 07 23 12 00 319  2.2  2.6 99.00 99.00 99.00 999 1018.3  29.5  30.8  24.0 99.0  0.46
2005 07 23 13 00 283  1.9  2.4 99.00 99.00 99.00 999 1018.6  29.5  30.8  24.4 99.0  0.62
2005 07 23 14 00  86  1.1  1.5 99.00 99.00 99.00 999 1018.8  29.9  31.0  24.1 99.0  0.79
2005 07 23 15 00  53  0.5  0.8 99.00 99.00 99.00 999 1018.8  30.3  31.3  23.6 99.0  0.94
2005 07 23 16 00 338  0.9  1.7 99.00 99.00 99.00 999 1019.0  30.1  31.7  24.1 99.0  0.99
2005 07 23 17 00 331  1.2  1.8 99.00 99.00 99.00 999 1018.6  30.4  32.0  23.3 99.0  0.90
2005 07 23 18 00 311  2.1  2.5 99.00 99.00 99.00 999 1018.0  30.3  32.2  24.1 99.0  0.76
2005 07 23 19 00 318  0.5  1.3 99.00 99.00 99.00 999 1017.3  30.9  32.4  23.3 99.0  0.74
2005 07 23 20 00 311  0.7  1.0 99.00 99.00 99.00 999 1016.5  31.0  32.7  23.9 99.0  0.61
