Station,DBKEY,Daily Date,Data Value
OYSTERCK,minstage,1/23/2015,
OYSTERCK,minstage,1/24/2015,
OYSTERCK,minstage,1/25/2015,
OYSTERCK,minstage,1/26/2015,
OYSTERCK,minstage,1/27/2015,
OYSTERCK,minstage,1/28/2015,
OYSTERCK,minstage,1/29/2015,
OYSTERCK,minstage,1/30/2015,
OYSTERCK,minstage,1/31/2015,
OYSTERCK,minstage,2/1/2015,
OYSTERCK,minstage,2/2/2015,
OYSTERCK,minstage,2/3/2015,
OYSTERCK,minstage,2/4/2015,
OYSTERCK,minstage,2/5/2015,
OYSTERCK,minstage,2/6/2015,
OYSTERCK,minstage,2/7/2015,
OYSTERCK,minstage,2/8/2015,
OYSTERCK,minstage,2/9/2015,
OYSTERCK,minstage,2/10/2015,
OYSTERCK,minstage,2/11/2015,
OYSTERCK,minstage,2/12/2015,
OYSTERCK,minstage,2/13/2015,
OYSTERCK,minstage,2/14/2015,-0.81
OYSTERCK,minstage,2/15/2015,-0.8
OYSTERCK,minstage,2/16/2015,-0.76
OYSTERCK,minstage,2/17/2015,-0.7
OYSTERCK,minstage,2/18/2015,-0.6
OYSTERCK,minstage,2/19/2015,-0.6
OYSTERCK,minstage,2/20/2015,-0.72
OYSTERCK,minstage,2/21/2015,-0.75
OYSTERCK,minstage,2/22/2015,-0.73
OYSTERCK,minstage,2/23/2015,-0.67
OYSTERCK,minstage,2/24/2015,-0.69
OYSTERCK,minstage,2/25/2015,-0.69
OYSTERCK,minstage,2/26/2015,-0.69
OYSTERCK,minstage,2/27/2015,-0.62
OYSTERCK,minstage,2/28/2015,-0.72
OYSTERCK,minstage,3/1/2015,-0.81
OYSTERCK,minstage,3/2/2015,-0.89
OYSTERCK,minstage,3/3/2015,-0.95
OYSTERCK,minstage,3/4/2015,-0.96
OYSTERCK,minstage,3/5/2015,-0.96
OYSTERCK,minstage,3/6/2015,-0.89
OYSTERCK,minstage,3/7/2015,-0.95
OYSTERCK,minstage,3/8/2015,-0.99
OYSTERCK,minstage,3/9/2015,-1
OYSTERCK,minstage,3/10/2015,-1.01
OYSTERCK,minstage,3/11/2015,-0.98
OYSTERCK,minstage,3/12/2015,-0.94
OYSTERCK,minstage,3/13/2015,-0.96
OYSTERCK,minstage,3/14/2015,-0.97
OYSTERCK,minstage,3/15/2015,-0.92
OYSTERCK,minstage,3/16/2015,-0.92
OYSTERCK,minstage,3/17/2015,-0.92
OYSTERCK,minstage,3/18/2015,-0.89
OYSTERCK,minstage,3/19/2015,-0.83
OYSTERCK,minstage,3/20/2015,-0.76
OYSTERCK,minstage,3/21/2015,-0.7
OYSTERCK,minstage,3/22/2015,-0.66
OYSTERCK,minstage,3/23/2015,-0.65
OYSTERCK,minstage,3/24/2015,-0.59
OYSTERCK,minstage,3/25/2015,-0.57
OYSTERCK,minstage,3/26/2015,-0.64
OYSTERCK,minstage,3/27/2015,-0.65
OYSTERCK,minstage,3/28/2015,-0.65
OYSTERCK,minstage,3/29/2015,-0.79
OYSTERCK,minstage,3/30/2015,-0.91
OYSTERCK,minstage,3/31/2015,-0.96
OYSTERCK,minstage,4/1/2015,-0.96
OYSTERCK,minstage,4/2/2015,-0.96
OYSTERCK,minstage,4/3/2015,-0.96
OYSTERCK,minstage,4/4/2015,-0.96
OYSTERCK,minstage,4/5/2015,-0.95
OYSTERCK,minstage,4/6/2015,-0.95
OYSTERCK,minstage,4/7/2015,-0.95
OYSTERCK,minstage,4/8/2015,-0.96
OYSTERCK,minstage,4/9/2015,-1
OYSTERCK,minstage,4/10/2015,-1.02
OYSTERCK,minstage,4/11/2015,-1.03
OYSTERCK,minstage,4/12/2015,-1.02
OYSTERCK,minstage,4/13/2015,-1.01
OYSTERCK,minstage,4/14/2015,-0.98
OYSTERCK,minstage,4/15/2015,-0.98
OYSTERCK,minstage,4/16/2015,-0.94
OYSTERCK,minstage,4/17/2015,-0.88
OYSTERCK,minstage,4/18/2015,-0.82
OYSTERCK,minstage,4/19/2015,-0.74
OYSTERCK,minstage,4/20/2015,-0.69
OYSTERCK,minstage,4/21/2015,-0.49
OYSTERCK,minstage,4/22/2015,-0.42
OYSTERCK,minstage,4/23/2015,-0.44
OYSTERCK,minstage,4/24/2015,-0.44
OYSTERCK,minstage,4/25/2015,-0.49
OYSTERCK,minstage,4/26/2015,-0.47
OYSTERCK,minstage,4/27/2015,-0.44
OYSTERCK,minstage,4/28/2015,-0.51
OYSTERCK,minstage,4/29/2015,-0.53
OYSTERCK,minstage,4/30/2015,-0.19
OYSTERCK,minstage,5/1/2015,-0.33
OYSTERCK,minstage,5/2/2015,-0.45
OYSTERCK,minstage,5/3/2015,-0.55
OYSTERCK,minstage,5/4/2015,-0.66
OYSTERCK,minstage,5/5/2015,-0.68
OYSTERCK,minstage,5/6/2015,-0.69
OYSTERCK,minstage,5/7/2015,-0.66
OYSTERCK,minstage,5/8/2015,-0.59
OYSTERCK,minstage,5/9/2015,-0.54
OYSTERCK,minstage,5/10/2015,-0.51
OYSTERCK,minstage,5/11/2015,-0.57
OYSTERCK,minstage,5/12/2015,-0.62
OYSTERCK,minstage,5/13/2015,-0.6
OYSTERCK,minstage,5/14/2015,-0.62
OYSTERCK,minstage,5/15/2015,-0.62
OYSTERCK,minstage,5/16/2015,-0.65
OYSTERCK,minstage,5/17/2015,-0.64
OYSTERCK,minstage,5/18/2015,-0.61
OYSTERCK,minstage,5/19/2015,-0.63
OYSTERCK,minstage,5/20/2015,-0.64
OYSTERCK,minstage,5/21/2015,-0.66
OYSTERCK,minstage,5/22/2015,-0.61
OYSTERCK,minstage,5/23/2015,-0.65
OYSTERCK,minstage,5/24/2015,-0.74
OYSTERCK,minstage,5/25/2015,-0.83
OYSTERCK,minstage,5/26/2015,-0.85
OYSTERCK,minstage,5/27/2015,-0.94
OYSTERCK,minstage,5/28/2015,-1
OYSTERCK,minstage,5/29/2015,-1.04
OYSTERCK,minstage,5/30/2015,-1.04
OYSTERCK,minstage,5/31/2015,-1.01
OYSTERCK,minstage,6/1/2015,-0.96
OYSTERCK,minstage,6/2/2015,-0.9
OYSTERCK,minstage,6/3/2015,-0.85
OYSTERCK,minstage,6/4/2015,-0.77
OYSTERCK,minstage,6/5/2015,-0.7
OYSTERCK,minstage,6/6/2015,-0.61
OYSTERCK,minstage,6/7/2015,-0.53
OYSTERCK,minstage,6/8/2015,-0.54
OYSTERCK,minstage,6/9/2015,-0.61
OYSTERCK,minstage,6/10/2015,-0.61
OYSTERCK,minstage,6/11/2015,-0.55
OYSTERCK,minstage,6/12/2015,-0.58
OYSTERCK,minstage,6/13/2015,-0.61
OYSTERCK,minstage,6/14/2015,-0.67
OYSTERCK,minstage,6/15/2015,-0.7
OYSTERCK,minstage,6/16/2015,-0.7
OYSTERCK,minstage,6/17/2015,-0.73
OYSTERCK,minstage,6/18/2015,-0.73
OYSTERCK,minstage,6/19/2015,-0.74
OYSTERCK,minstage,6/20/2015,-0.77
OYSTERCK,minstage,6/21/2015,-0.77
OYSTERCK,minstage,6/22/2015,-0.8
OYSTERCK,minstage,6/23/2015,-0.82
OYSTERCK,minstage,6/24/2015,-0.84
OYSTERCK,minstage,6/25/2015,-0.86
OYSTERCK,minstage,6/26/2015,-0.86
OYSTERCK,minstage,6/27/2015,-0.87
OYSTERCK,minstage,6/28/2015,-0.78
OYSTERCK,minstage,6/29/2015,-0.78
OYSTERCK,minstage,6/30/2015,-0.8
OYSTERCK,minstage,7/1/2015,-0.79
OYSTERCK,minstage,7/2/2015,-0.84
OYSTERCK,minstage,7/3/2015,-0.83
OYSTERCK,minstage,7/4/2015,-0.8
OYSTERCK,minstage,7/5/2015,-0.79
OYSTERCK,minstage,7/6/2015,-0.79
OYSTERCK,minstage,7/7/2015,-0.84
OYSTERCK,minstage,7/8/2015,-0.8
OYSTERCK,minstage,7/9/2015,-0.84
OYSTERCK,minstage,7/10/2015,-0.85
OYSTERCK,minstage,7/11/2015,-0.85
OYSTERCK,minstage,7/12/2015,-0.85
OYSTERCK,minstage,7/13/2015,-0.82
OYSTERCK,minstage,7/14/2015,-0.78
OYSTERCK,minstage,7/15/2015,-0.69
OYSTERCK,minstage,7/16/2015,-0.63
OYSTERCK,minstage,7/17/2015,-0.58
OYSTERCK,minstage,7/18/2015,-0.57
OYSTERCK,minstage,7/19/2015,-0.54
OYSTERCK,minstage,7/20/2015,-0.53
OYSTERCK,minstage,7/21/2015,-0.52
OYSTERCK,minstage,7/22/2015,
OYSTERCK,minstage,7/23/2015,-0.35
OYSTERCK,minstage,7/24/2015,-0.39
OYSTERCK,minstage,7/25/2015,-0.45
OYSTERCK,minstage,7/26/2015,
