Station,DBKEY,Daily.Date,Data.Value,Qualifier,Revision Date
NP-TSB,H3153,9/23/1987,50.71,,18-Dec-15
NP-TSB,H3153,9/24/1987,44.48,,18-Dec-15
NP-TSB,H3153,9/25/1987,41.83,,18-Dec-15
NP-TSB,H3153,9/26/1987,36.58,,18-Dec-15
NP-TSB,H3153,9/27/1987,37.84,,18-Dec-15
NP-TSB,H3153,9/28/1987,46.19,,18-Dec-15
NP-TSB,H3153,9/29/1987,80.44,,18-Dec-15
NP-TSB,H3153,9/30/1987,84.8,,18-Dec-15
NP-TSB,H3153,10/1/1987,133.9,,18-Dec-15
NP-TSB,H3153,10/2/1987,132.24,,18-Dec-15
NP-TSB,H3153,10/3/1987,122.13,,18-Dec-15
NP-TSB,H3153,10/4/1987,112.72,,18-Dec-15
NP-TSB,H3153,10/5/1987,106.42,,18-Dec-15
NP-TSB,H3153,10/6/1987,98.09,,18-Dec-15
NP-TSB,H3153,10/7/1987,92.53,,18-Dec-15
NP-TSB,H3153,10/8/1987,85.17,,18-Dec-15
NP-TSB,H3153,10/9/1987,76.63,,18-Dec-15
NP-TSB,H3153,10/10/1987,82.42,,18-Dec-15
NP-TSB,H3153,10/11/1987,102.84,,18-Dec-15
NP-TSB,H3153,10/12/1987,192.45,,18-Dec-15
NP-TSB,H3153,10/13/1987,217.62,,18-Dec-15
NP-TSB,H3153,10/14/1987,205.92,,18-Dec-15
NP-TSB,H3153,10/15/1987,191.3,,18-Dec-15
NP-TSB,H3153,10/16/1987,175.13,,18-Dec-15
NP-TSB,H3153,10/17/1987,160.5,,18-Dec-15
NP-TSB,H3153,10/18/1987,143.97,,18-Dec-15
NP-TSB,H3153,10/19/1987,126.04,,18-Dec-15
NP-TSB,H3153,10/20/1987,110.35,,18-Dec-15
NP-TSB,H3153,10/21/1987,92.13,,18-Dec-15
NP-TSB,H3153,10/22/1987,78.52,,18-Dec-15
NP-TSB,H3153,10/23/1987,68.08,,18-Dec-15
NP-TSB,H3153,10/24/1987,59.03,,18-Dec-15
NP-TSB,H3153,10/25/1987,47.61,,18-Dec-15
NP-TSB,H3153,10/26/1987,37.2,,18-Dec-15
NP-TSB,H3153,10/27/1987,30.4,,18-Dec-15
NP-TSB,H3153,10/28/1987,27.26,,18-Dec-15
NP-TSB,H3153,10/29/1987,24.48,,18-Dec-15
NP-TSB,H3153,10/30/1987,22.45,,18-Dec-15
NP-TSB,H3153,10/31/1987,21.72,,18-Dec-15
NP-TSB,H3153,11/1/1987,28.44,,18-Dec-15
NP-TSB,H3153,11/2/1987,45.65,,18-Dec-15
NP-TSB,H3153,11/3/1987,47.5,,18-Dec-15
NP-TSB,H3153,11/4/1987,42.83,,18-Dec-15
NP-TSB,H3153,11/5/1987,39.6,,18-Dec-15
NP-TSB,H3153,11/6/1987,40.26,,18-Dec-15
NP-TSB,H3153,11/7/1987,38.94,,18-Dec-15
NP-TSB,H3153,11/8/1987,35.11,,18-Dec-15
NP-TSB,H3153,11/9/1987,30.78,,18-Dec-15
NP-TSB,H3153,11/10/1987,27.67,,18-Dec-15
NP-TSB,H3153,11/11/1987,24.17,,18-Dec-15
NP-TSB,H3153,11/12/1987,19.55,,18-Dec-15
NP-TSB,H3153,11/13/1987,16.36,,18-Dec-15
NP-TSB,H3153,11/14/1987,14.4,,18-Dec-15
NP-TSB,H3153,11/15/1987,13.36,,18-Dec-15
NP-TSB,H3153,11/16/1987,12.01,,18-Dec-15
NP-TSB,H3153,11/17/1987,11.12,,18-Dec-15
NP-TSB,H3153,11/18/1987,10.01,,18-Dec-15
NP-TSB,H3153,11/19/1987,10.35,,18-Dec-15
NP-TSB,H3153,11/20/1987,11,,19-Mar-98
NP-TSB,H3153,11/21/1987,10.47,,18-Dec-15
NP-TSB,H3153,11/22/1987,9.65,,18-Dec-15
NP-TSB,H3153,11/23/1987,8.67,,18-Dec-15
NP-TSB,H3153,11/24/1987,8.01,,18-Dec-15
NP-TSB,H3153,11/25/1987,7.39,,18-Dec-15
NP-TSB,H3153,11/26/1987,6.81,,18-Dec-15
NP-TSB,H3153,11/27/1987,6.09,,18-Dec-15
NP-TSB,H3153,11/28/1987,5.44,,18-Dec-15
NP-TSB,H3153,11/29/1987,4.69,,18-Dec-15
NP-TSB,H3153,11/30/1987,4.05,,18-Dec-15
NP-TSB,H3153,12/1/1987,3.6,,18-Dec-15
NP-TSB,H3153,12/2/1987,3.29,,18-Dec-15
NP-TSB,H3153,12/3/1987,2.92,,18-Dec-15
NP-TSB,H3153,12/4/1987,2.5,,18-Dec-15
NP-TSB,H3153,12/5/1987,2.2,,18-Dec-15
NP-TSB,H3153,12/6/1987,1.87,,18-Dec-15
NP-TSB,H3153,12/7/1987,1.64,,18-Dec-15
NP-TSB,H3153,12/8/1987,1.49,,18-Dec-15
NP-TSB,H3153,12/9/1987,3.02,,18-Dec-15
NP-TSB,H3153,12/10/1987,4.43,,18-Dec-15
NP-TSB,H3153,12/11/1987,4.59,,18-Dec-15
NP-TSB,H3153,12/12/1987,4.08,,18-Dec-15
NP-TSB,H3153,12/13/1987,3.51,,18-Dec-15
NP-TSB,H3153,12/14/1987,3.11,,18-Dec-15
NP-TSB,H3153,12/15/1987,2.84,,18-Dec-15
NP-TSB,H3153,12/16/1987,2.6,,18-Dec-15
NP-TSB,H3153,12/17/1987,2.22,,18-Dec-15
NP-TSB,H3153,12/18/1987,2.01,,18-Dec-15
NP-TSB,H3153,12/19/1987,1.77,,18-Dec-15
NP-TSB,H3153,12/20/1987,1.61,,18-Dec-15
NP-TSB,H3153,12/21/1987,1.51,,18-Dec-15
NP-TSB,H3153,12/22/1987,1.37,,18-Dec-15
NP-TSB,H3153,12/23/1987,1.29,,18-Dec-15
NP-TSB,H3153,12/24/1987,1.16,,18-Dec-15
NP-TSB,H3153,12/25/1987,1.09,,18-Dec-15
NP-TSB,H3153,12/26/1987,0.99,,18-Dec-15
NP-TSB,H3153,12/27/1987,0.92,,18-Dec-15
NP-TSB,H3153,12/28/1987,0.86,,18-Dec-15
NP-TSB,H3153,12/29/1987,0.78,,18-Dec-15
NP-TSB,H3153,12/30/1987,0.68,,18-Dec-15
NP-TSB,H3153,12/31/1987,0.6,,18-Dec-15
NP-TSB,H3153,1/1/1988,0.56,,18-Dec-15
NP-TSB,H3153,1/2/1988,0.61,,18-Dec-15
NP-TSB,H3153,1/3/1988,0.75,,18-Dec-15
NP-TSB,H3153,1/4/1988,0.73,,18-Dec-15
NP-TSB,H3153,1/5/1988,0.68,,18-Dec-15
NP-TSB,H3153,1/6/1988,0.61,,18-Dec-15
NP-TSB,H3153,1/7/1988,0.54,,18-Dec-15
NP-TSB,H3153,1/8/1988,0.55,,18-Dec-15
NP-TSB,H3153,1/9/1988,0.51,,18-Dec-15
NP-TSB,H3153,1/10/1988,0.54,,18-Dec-15
NP-TSB,H3153,1/11/1988,1.14,,18-Dec-15
NP-TSB,H3153,1/12/1988,1.14,,18-Dec-15
NP-TSB,H3153,1/13/1988,1.07,,18-Dec-15
NP-TSB,H3153,1/14/1988,1,,19-Mar-98
NP-TSB,H3153,1/15/1988,0.97,,18-Dec-15
NP-TSB,H3153,1/16/1988,0.88,,18-Dec-15
NP-TSB,H3153,1/17/1988,0.79,,18-Dec-15
NP-TSB,H3153,1/18/1988,0.69,,18-Dec-15
NP-TSB,H3153,1/19/1988,0.62,,18-Dec-15
NP-TSB,H3153,1/20/1988,0.57,,18-Dec-15
NP-TSB,H3153,1/21/1988,0.54,,18-Dec-15
NP-TSB,H3153,1/22/1988,1.27,,18-Dec-15
NP-TSB,H3153,1/23/1988,1.19,,18-Dec-15
NP-TSB,H3153,1/24/1988,1.2,,18-Dec-15
NP-TSB,H3153,1/25/1988,2.15,,18-Dec-15
NP-TSB,H3153,1/26/1988,2.64,,18-Dec-15
NP-TSB,H3153,1/27/1988,2.49,,18-Dec-15
NP-TSB,H3153,1/28/1988,2.27,,18-Dec-15
NP-TSB,H3153,1/29/1988,2,,19-Mar-98
NP-TSB,H3153,1/30/1988,1.76,,18-Dec-15
NP-TSB,H3153,1/31/1988,1.59,,18-Dec-15
NP-TSB,H3153,2/1/1988,1.4,,18-Dec-15
NP-TSB,H3153,2/2/1988,1.27,,18-Dec-15
NP-TSB,H3153,2/3/1988,1.11,,18-Dec-15
NP-TSB,H3153,2/4/1988,0.96,,18-Dec-15
NP-TSB,H3153,2/5/1988,0.84,,18-Dec-15
NP-TSB,H3153,2/6/1988,0.73,,18-Dec-15
NP-TSB,H3153,2/7/1988,0.63,,18-Dec-15
NP-TSB,H3153,2/8/1988,0.61,,18-Dec-15
NP-TSB,H3153,2/9/1988,0.59,,18-Dec-15
NP-TSB,H3153,2/10/1988,0.57,,18-Dec-15
NP-TSB,H3153,2/11/1988,0.53,,18-Dec-15
NP-TSB,H3153,2/12/1988,0.48,,18-Dec-15
NP-TSB,H3153,2/13/1988,0.43,,18-Dec-15
NP-TSB,H3153,2/14/1988,0.38,,18-Dec-15
NP-TSB,H3153,2/15/1988,0.35,,18-Dec-15
NP-TSB,H3153,2/16/1988,0.32,,18-Dec-15
NP-TSB,H3153,2/17/1988,0,,19-Mar-98
NP-TSB,H3153,2/18/1988,0,,19-Mar-98
NP-TSB,H3153,2/19/1988,0,,19-Mar-98
NP-TSB,H3153,2/20/1988,0,,19-Mar-98
NP-TSB,H3153,2/21/1988,0,,19-Mar-98
NP-TSB,H3153,2/22/1988,0,,19-Mar-98
NP-TSB,H3153,2/23/1988,0,,19-Mar-98
NP-TSB,H3153,2/24/1988,0,,19-Mar-98
NP-TSB,H3153,2/25/1988,0,,19-Mar-98
NP-TSB,H3153,2/26/1988,0,,19-Mar-98
NP-TSB,H3153,2/27/1988,0,,19-Mar-98
NP-TSB,H3153,2/28/1988,0,,19-Mar-98
NP-TSB,H3153,2/29/1988,0,,19-Mar-98
NP-TSB,H3153,3/1/1988,0,,19-Mar-98
NP-TSB,H3153,3/2/1988,0,,19-Mar-98
NP-TSB,H3153,3/3/1988,0,,19-Mar-98
NP-TSB,H3153,3/4/1988,0,,19-Mar-98
NP-TSB,H3153,3/5/1988,0,,19-Mar-98
NP-TSB,H3153,3/6/1988,0,,19-Mar-98
NP-TSB,H3153,3/7/1988,0,,19-Mar-98
NP-TSB,H3153,3/8/1988,0,,19-Mar-98
NP-TSB,H3153,3/9/1988,0,,19-Mar-98
NP-TSB,H3153,3/10/1988,0,,19-Mar-98
NP-TSB,H3153,3/11/1988,0,,19-Mar-98
NP-TSB,H3153,3/12/1988,0,,19-Mar-98
NP-TSB,H3153,3/13/1988,0,,19-Mar-98
NP-TSB,H3153,3/14/1988,0,,19-Mar-98
NP-TSB,H3153,3/15/1988,0,,19-Mar-98
NP-TSB,H3153,3/16/1988,0,,19-Mar-98
NP-TSB,H3153,3/17/1988,0,,19-Mar-98
NP-TSB,H3153,3/18/1988,0,,19-Mar-98
NP-TSB,H3153,3/19/1988,0,,19-Mar-98
NP-TSB,H3153,3/20/1988,0,,19-Mar-98
NP-TSB,H3153,3/21/1988,0,,19-Mar-98
NP-TSB,H3153,3/22/1988,0,,19-Mar-98
NP-TSB,H3153,3/23/1988,0,,19-Mar-98
NP-TSB,H3153,3/24/1988,0,,19-Mar-98
NP-TSB,H3153,3/25/1988,0,,19-Mar-98
NP-TSB,H3153,3/26/1988,0,,19-Mar-98
NP-TSB,H3153,3/27/1988,0,,19-Mar-98
NP-TSB,H3153,3/28/1988,0,,19-Mar-98
NP-TSB,H3153,3/29/1988,0,,19-Mar-98
NP-TSB,H3153,3/30/1988,0,,19-Mar-98
NP-TSB,H3153,3/31/1988,0,,19-Mar-98
NP-TSB,H3153,4/1/1988,0,,19-Mar-98
NP-TSB,H3153,4/2/1988,0,,19-Mar-98
NP-TSB,H3153,4/3/1988,0,,19-Mar-98
NP-TSB,H3153,4/4/1988,0,,19-Mar-98
NP-TSB,H3153,4/5/1988,0,,19-Mar-98
NP-TSB,H3153,4/6/1988,0,,19-Mar-98
NP-TSB,H3153,4/7/1988,0,,19-Mar-98
NP-TSB,H3153,4/8/1988,0,,19-Mar-98
NP-TSB,H3153,4/9/1988,0,,19-Mar-98
NP-TSB,H3153,4/10/1988,0,,19-Mar-98
NP-TSB,H3153,4/11/1988,0,,19-Mar-98
NP-TSB,H3153,4/12/1988,0,,19-Mar-98
NP-TSB,H3153,4/13/1988,0,,19-Mar-98
NP-TSB,H3153,4/14/1988,0,,19-Mar-98
NP-TSB,H3153,4/15/1988,0,,19-Mar-98
NP-TSB,H3153,4/16/1988,0,,19-Mar-98
NP-TSB,H3153,4/17/1988,0,,19-Mar-98
NP-TSB,H3153,4/18/1988,0,,19-Mar-98
NP-TSB,H3153,4/19/1988,0,,19-Mar-98
NP-TSB,H3153,4/20/1988,0,,19-Mar-98
NP-TSB,H3153,4/21/1988,0,,19-Mar-98
NP-TSB,H3153,4/22/1988,0,,19-Mar-98
NP-TSB,H3153,4/23/1988,0,,19-Mar-98
NP-TSB,H3153,4/24/1988,0,,19-Mar-98
NP-TSB,H3153,4/25/1988,0,,19-Mar-98
NP-TSB,H3153,4/26/1988,0,,19-Mar-98
NP-TSB,H3153,4/27/1988,0,,19-Mar-98
NP-TSB,H3153,4/28/1988,0,,19-Mar-98
NP-TSB,H3153,4/29/1988,0,,19-Mar-98
NP-TSB,H3153,4/30/1988,0,,19-Mar-98
NP-TSB,H3153,5/1/1988,0,,19-Mar-98
NP-TSB,H3153,5/2/1988,0.7,,18-Dec-15
NP-TSB,H3153,5/3/1988,0.63,,18-Dec-15
NP-TSB,H3153,5/4/1988,0.55,,18-Dec-15
NP-TSB,H3153,5/5/1988,0,,18-Dec-15
NP-TSB,H3153,5/6/1988,0,,19-Mar-98
NP-TSB,H3153,5/7/1988,0,,19-Mar-98
NP-TSB,H3153,5/8/1988,0,,19-Mar-98
NP-TSB,H3153,5/9/1988,0,,19-Mar-98
NP-TSB,H3153,5/10/1988,0,,19-Mar-98
NP-TSB,H3153,5/11/1988,0,,19-Mar-98
NP-TSB,H3153,5/12/1988,0,,19-Mar-98
NP-TSB,H3153,5/13/1988,0,,19-Mar-98
NP-TSB,H3153,5/14/1988,0,,19-Mar-98
NP-TSB,H3153,5/15/1988,0,,19-Mar-98
NP-TSB,H3153,5/16/1988,0,,19-Mar-98
NP-TSB,H3153,5/17/1988,0,,19-Mar-98
NP-TSB,H3153,5/18/1988,0,,18-Dec-15
NP-TSB,H3153,5/19/1988,0,,18-Dec-15
NP-TSB,H3153,5/20/1988,0,,18-Dec-15
NP-TSB,H3153,5/21/1988,0,,18-Dec-15
NP-TSB,H3153,5/22/1988,0,,19-Mar-98
NP-TSB,H3153,5/23/1988,0,,19-Mar-98
NP-TSB,H3153,5/24/1988,0,,19-Mar-98
NP-TSB,H3153,5/25/1988,0.77,,18-Dec-15
NP-TSB,H3153,5/26/1988,1.77,,18-Dec-15
NP-TSB,H3153,5/27/1988,4.15,,18-Dec-15
NP-TSB,H3153,5/28/1988,5.69,,18-Dec-15
NP-TSB,H3153,5/29/1988,7.28,,18-Dec-15
NP-TSB,H3153,5/30/1988,9.52,,18-Dec-15
NP-TSB,H3153,5/31/1988,11.03,,18-Dec-15
NP-TSB,H3153,6/1/1988,11.79,,18-Dec-15
NP-TSB,H3153,6/2/1988,11.28,,18-Dec-15
NP-TSB,H3153,6/3/1988,10.79,,18-Dec-15
NP-TSB,H3153,6/4/1988,11.53,,18-Dec-15
NP-TSB,H3153,6/5/1988,12.31,,18-Dec-15
NP-TSB,H3153,6/6/1988,11.79,,18-Dec-15
NP-TSB,H3153,6/7/1988,11.59,,18-Dec-15
NP-TSB,H3153,6/8/1988,30.63,,18-Dec-15
NP-TSB,H3153,6/9/1988,106.42,,18-Dec-15
NP-TSB,H3153,6/10/1988,116.35,,18-Dec-15
NP-TSB,H3153,6/11/1988,111.76,,18-Dec-15
NP-TSB,H3153,6/12/1988,112,,18-Dec-15
NP-TSB,H3153,6/13/1988,135.87,,18-Dec-15
NP-TSB,H3153,6/14/1988,157.26,,18-Dec-15
NP-TSB,H3153,6/15/1988,200.67,,18-Dec-15
NP-TSB,H3153,6/16/1988,178.33,,18-Dec-15
NP-TSB,H3153,6/17/1988,169.55,,18-Dec-15
NP-TSB,H3153,6/18/1988,154.71,,18-Dec-15
NP-TSB,H3153,6/19/1988,166.15,,18-Dec-15
NP-TSB,H3153,6/20/1988,193.22,,18-Dec-15
NP-TSB,H3153,6/21/1988,183.79,,18-Dec-15
NP-TSB,H3153,6/22/1988,167.84,,18-Dec-15
NP-TSB,H3153,6/23/1988,153.13,,18-Dec-15
NP-TSB,H3153,6/24/1988,139.29,,18-Dec-15
NP-TSB,H3153,6/25/1988,124.2,,18-Dec-15
NP-TSB,H3153,6/26/1988,105.97,,18-Dec-15
NP-TSB,H3153,6/27/1988,96.2,,18-Dec-15
NP-TSB,H3153,6/28/1988,105.97,,18-Dec-15
NP-TSB,H3153,6/29/1988,98.3,,18-Dec-15
NP-TSB,H3153,6/30/1988,115.37,,18-Dec-15
NP-TSB,H3153,7/1/1988,135.02,,18-Dec-15
NP-TSB,H3153,7/2/1988,127.9,,18-Dec-15
NP-TSB,H3153,7/3/1988,137.57,,18-Dec-15
NP-TSB,H3153,7/4/1988,160.5,,18-Dec-15
NP-TSB,H3153,7/5/1988,158.88,,18-Dec-15
NP-TSB,H3153,7/6/1988,154.08,,18-Dec-15
NP-TSB,H3153,7/7/1988,149.41,,18-Dec-15
NP-TSB,H3153,7/8/1988,144.87,,18-Dec-15
NP-TSB,H3153,7/9/1988,218.05,,18-Dec-15
NP-TSB,H3153,7/10/1988,187.51,,18-Dec-15
NP-TSB,H3153,7/11/1988,157.58,,18-Dec-15
NP-TSB,H3153,7/12/1988,131.97,,18-Dec-15
NP-TSB,H3153,7/13/1988,114.89,,18-Dec-15
NP-TSB,H3153,7/14/1988,101.96,,18-Dec-15
NP-TSB,H3153,7/15/1988,92.33,,18-Dec-15
NP-TSB,H3153,7/16/1988,85.17,,18-Dec-15
NP-TSB,H3153,7/17/1988,76.97,,18-Dec-15
NP-TSB,H3153,7/18/1988,71.04,,18-Dec-15
NP-TSB,H3153,7/19/1988,71.68,,18-Dec-15
NP-TSB,H3153,7/20/1988,72.32,,18-Dec-15
NP-TSB,H3153,7/21/1988,69.78,,18-Dec-15
NP-TSB,H3153,7/22/1988,76.97,,18-Dec-15
NP-TSB,H3153,7/23/1988,77.48,,18-Dec-15
NP-TSB,H3153,7/24/1988,78.17,,18-Dec-15
NP-TSB,H3153,7/25/1988,78.86,,18-Dec-15
NP-TSB,H3153,7/26/1988,77.82,,18-Dec-15
NP-TSB,H3153,7/27/1988,83.88,,18-Dec-15
NP-TSB,H3153,7/28/1988,92.33,,18-Dec-15
NP-TSB,H3153,7/29/1988,105.97,,18-Dec-15
NP-TSB,H3153,7/30/1988,104.39,,18-Dec-15
NP-TSB,H3153,7/31/1988,103.06,,18-Dec-15
NP-TSB,H3153,8/1/1988,115.62,,18-Dec-15
NP-TSB,H3153,8/2/1988,107.11,,18-Dec-15
NP-TSB,H3153,8/3/1988,94.97,,18-Dec-15
NP-TSB,H3153,8/4/1988,82.24,,18-Dec-15
NP-TSB,H3153,8/5/1988,72.65,,18-Dec-15
NP-TSB,H3153,8/6/1988,66.87,,18-Dec-15
NP-TSB,H3153,8/7/1988,65.97,,18-Dec-15
NP-TSB,H3153,8/8/1988,84.99,,18-Dec-15
NP-TSB,H3153,8/9/1988,83.33,,18-Dec-15
NP-TSB,H3153,8/10/1988,93.33,,18-Dec-15
NP-TSB,H3153,8/11/1988,139.87,,18-Dec-15
NP-TSB,H3153,8/12/1988,143.09,,18-Dec-15
NP-TSB,H3153,8/13/1988,126.83,,18-Dec-15
NP-TSB,H3153,8/14/1988,129.78,,18-Dec-15
NP-TSB,H3153,8/15/1988,412.58,,18-Dec-15
NP-TSB,H3153,8/16/1988,504.39,,18-Dec-15
NP-TSB,H3153,8/17/1988,422.5,,18-Dec-15
NP-TSB,H3153,8/18/1988,359.92,,18-Dec-15
NP-TSB,H3153,8/19/1988,305.13,,18-Dec-15
NP-TSB,H3153,8/20/1988,318.68,,18-Dec-15
NP-TSB,H3153,8/21/1988,308.61,,18-Dec-15
NP-TSB,H3153,8/22/1988,276.34,,18-Dec-15
NP-TSB,H3153,8/23/1988,242.82,,18-Dec-15
NP-TSB,H3153,8/24/1988,216.77,,18-Dec-15
NP-TSB,H3153,8/25/1988,193.61,,18-Dec-15
NP-TSB,H3153,8/26/1988,172.32,,18-Dec-15
NP-TSB,H3153,8/27/1988,163.14,,18-Dec-15
NP-TSB,H3153,8/28/1988,147.88,,18-Dec-15
NP-TSB,H3153,8/29/1988,131.42,,18-Dec-15
NP-TSB,H3153,8/30/1988,117.34,,18-Dec-15
NP-TSB,H3153,8/31/1988,109.41,,18-Dec-15
NP-TSB,H3153,9/1/1988,113.2,,18-Dec-15
NP-TSB,H3153,9/2/1988,114.64,,18-Dec-15
NP-TSB,H3153,9/3/1988,116.35,,18-Dec-15
NP-TSB,H3153,9/4/1988,110.58,,18-Dec-15
NP-TSB,H3153,9/5/1988,98.51,,18-Dec-15
NP-TSB,H3153,9/6/1988,89.76,,18-Dec-15
NP-TSB,H3153,9/7/1988,83.33,,18-Dec-15
NP-TSB,H3153,9/8/1988,75.61,,18-Dec-15
NP-TSB,H3153,9/9/1988,68.69,,18-Dec-15
NP-TSB,H3153,9/10/1988,63.63,,18-Dec-15
NP-TSB,H3153,9/11/1988,61.64,,18-Dec-15
NP-TSB,H3153,9/12/1988,58.49,,18-Dec-15
NP-TSB,H3153,9/13/1988,50.71,,18-Dec-15
NP-TSB,H3153,9/14/1988,50.47,,18-Dec-15
NP-TSB,H3153,9/15/1988,50.24,,18-Dec-15
NP-TSB,H3153,9/16/1988,50.12,,18-Dec-15
NP-TSB,H3153,9/17/1988,44.37,,18-Dec-15
NP-TSB,H3153,9/18/1988,40.17,,18-Dec-15
NP-TSB,H3153,9/19/1988,39.03,,18-Dec-15
NP-TSB,H3153,9/20/1988,38.94,,18-Dec-15
NP-TSB,H3153,9/21/1988,38.75,,18-Dec-15
NP-TSB,H3153,9/22/1988,37.65,,18-Dec-15
NP-TSB,H3153,9/23/1988,36.58,,18-Dec-15
NP-TSB,H3153,9/24/1988,35.54,,18-Dec-15
NP-TSB,H3153,9/25/1988,41.93,,18-Dec-15
NP-TSB,H3153,9/26/1988,53.98,,18-Dec-15
NP-TSB,H3153,9/27/1988,58.89,,18-Dec-15
NP-TSB,H3153,9/28/1988,65.67,,18-Dec-15
NP-TSB,H3153,9/29/1988,67.02,,18-Dec-15
NP-TSB,H3153,9/30/1988,66.72,,18-Dec-15
NP-TSB,H3153,10/1/1988,79.39,,18-Dec-15
NP-TSB,H3153,10/2/1988,111.76,,18-Dec-15
NP-TSB,H3153,10/3/1988,113.92,,18-Dec-15
NP-TSB,H3153,10/4/1988,118.59,,18-Dec-15
NP-TSB,H3153,10/5/1988,155.03,,18-Dec-15
NP-TSB,H3153,10/6/1988,155.03,,18-Dec-15
NP-TSB,H3153,10/7/1988,148.49,,18-Dec-15
NP-TSB,H3153,10/8/1988,142.2,,18-Dec-15
NP-TSB,H3153,10/9/1988,136.43,,18-Dec-15
NP-TSB,H3153,10/10/1988,125.25,,18-Dec-15
NP-TSB,H3153,10/11/1988,112.48,,18-Dec-15
NP-TSB,H3153,10/12/1988,101.09,,18-Dec-15
NP-TSB,H3153,10/13/1988,88.59,,18-Dec-15
NP-TSB,H3153,10/14/1988,77.48,,18-Dec-15
NP-TSB,H3153,10/15/1988,69.31,,18-Dec-15
NP-TSB,H3153,10/16/1988,57.7,,18-Dec-15
NP-TSB,H3153,10/17/1988,44.58,,18-Dec-15
NP-TSB,H3153,10/18/1988,40.94,,18-Dec-15
NP-TSB,H3153,10/19/1988,38.38,,18-Dec-15
NP-TSB,H3153,10/20/1988,38.75,,18-Dec-15
NP-TSB,H3153,10/21/1988,38.11,,18-Dec-15
NP-TSB,H3153,10/22/1988,37.56,,18-Dec-15
NP-TSB,H3153,10/23/1988,33.53,,18-Dec-15
NP-TSB,H3153,10/24/1988,28.51,,18-Dec-15
NP-TSB,H3153,10/25/1988,25.35,,18-Dec-15
NP-TSB,H3153,10/26/1988,24.35,,18-Dec-15
NP-TSB,H3153,10/27/1988,25.16,,18-Dec-15
NP-TSB,H3153,10/28/1988,26.06,,18-Dec-15
NP-TSB,H3153,10/29/1988,27.6,,18-Dec-15
NP-TSB,H3153,10/30/1988,28.58,,18-Dec-15
NP-TSB,H3153,10/31/1988,30.25,,18-Dec-15
NP-TSB,H3153,11/1/1988,26.66,,18-Dec-15
NP-TSB,H3153,11/2/1988,21.17,,18-Dec-15
NP-TSB,H3153,11/3/1988,17.61,,18-Dec-15
NP-TSB,H3153,11/4/1988,15.77,,18-Dec-15
NP-TSB,H3153,11/5/1988,14.13,,18-Dec-15
NP-TSB,H3153,11/6/1988,13.72,,18-Dec-15
NP-TSB,H3153,11/7/1988,12.62,,18-Dec-15
NP-TSB,H3153,11/8/1988,10.94,,18-Dec-15
NP-TSB,H3153,11/9/1988,9.49,,18-Dec-15
NP-TSB,H3153,11/10/1988,8.45,,18-Dec-15
NP-TSB,H3153,11/11/1988,7.3,,18-Dec-15
NP-TSB,H3153,11/12/1988,6.27,,18-Dec-15
NP-TSB,H3153,11/13/1988,5.56,,18-Dec-15
NP-TSB,H3153,11/14/1988,4.76,,18-Dec-15
NP-TSB,H3153,11/15/1988,4.32,,18-Dec-15
NP-TSB,H3153,11/16/1988,4.05,,18-Dec-15
NP-TSB,H3153,11/17/1988,3.45,,18-Dec-15
NP-TSB,H3153,11/18/1988,3.02,,18-Dec-15
NP-TSB,H3153,11/19/1988,2.74,,18-Dec-15
NP-TSB,H3153,11/20/1988,2.55,,18-Dec-15
NP-TSB,H3153,11/21/1988,2.46,,18-Dec-15
NP-TSB,H3153,11/22/1988,2.29,,18-Dec-15
NP-TSB,H3153,11/23/1988,2.2,,18-Dec-15
NP-TSB,H3153,11/24/1988,2.06,,18-Dec-15
NP-TSB,H3153,11/25/1988,1.78,,18-Dec-15
NP-TSB,H3153,11/26/1988,1.55,,18-Dec-15
NP-TSB,H3153,11/27/1988,1.39,,18-Dec-15
NP-TSB,H3153,11/28/1988,1.34,,18-Dec-15
NP-TSB,H3153,11/29/1988,1.16,,18-Dec-15
NP-TSB,H3153,11/30/1988,1.11,,18-Dec-15
NP-TSB,H3153,12/1/1988,1.11,,18-Dec-15
NP-TSB,H3153,12/2/1988,1.07,,18-Dec-15
NP-TSB,H3153,12/3/1988,0.96,,18-Dec-15
NP-TSB,H3153,12/4/1988,0.86,,18-Dec-15
NP-TSB,H3153,12/5/1988,0.77,,18-Dec-15
NP-TSB,H3153,12/6/1988,0.69,,18-Dec-15
NP-TSB,H3153,12/7/1988,0.64,,18-Dec-15
NP-TSB,H3153,12/8/1988,0.59,,18-Dec-15
NP-TSB,H3153,12/9/1988,0.57,,18-Dec-15
NP-TSB,H3153,12/10/1988,0.53,,18-Dec-15
NP-TSB,H3153,12/11/1988,0.49,,18-Dec-15
NP-TSB,H3153,12/12/1988,0.47,,18-Dec-15
NP-TSB,H3153,12/13/1988,0.45,,18-Dec-15
NP-TSB,H3153,12/14/1988,0,,19-Mar-98
NP-TSB,H3153,12/15/1988,0,,19-Mar-98
NP-TSB,H3153,12/16/1988,0,,19-Mar-98
NP-TSB,H3153,12/17/1988,0,,19-Mar-98
NP-TSB,H3153,12/18/1988,0,,19-Mar-98
NP-TSB,H3153,12/19/1988,0,,19-Mar-98
NP-TSB,H3153,12/20/1988,0,,19-Mar-98
NP-TSB,H3153,12/21/1988,0,,19-Mar-98
NP-TSB,H3153,12/22/1988,0,,19-Mar-98
